NLC,Entries Full,Entries Reduced,Entries Season,Entries Total,Exits Full,Exits Reduced,Exits Season,Exits Total,0809 Entries & Exits,0809 Interchanges
5072,91035,155106,392969,639110,90995,154962,392651,638608,1277718,182
5378,16140,27593,78678,122411,16180,27737,78996,122913,245324,59
4335,2552,447,5,3004,2552,447,5,3004,6008,0
6634,21554,25053,15446,62053,21554,25053,15446,62053,124106,0
1195,38155,11996,22448,72599,38155,11996,22448,72599,145198,0
2494,1670,2495,894,5059,1670,2495,894,5059,10118,0
3499,5661,28330,12004,45995,5661,28330,12004,45995,91990,0
3992,13782,19435,2222,35439,13782,19435,2222,35439,70878,0
4473,7924,1183,31297,40404,7924,1183,31297,40404,80808,0
2102,31168,135624,12788,179580,31168,135624,12788,179580,359160,7032
3525,5548,30806,6630,42984,5548,30806,6630,42984,85968,0
4463,874,260,269,1403,874,260,269,1403,2806,0
5477,4400,7200,11072,22672,4400,7200,11072,22672,45344,0
3944,3340,1972,193,5505,3340,1972,193,5505,11010,0
4254,309,422,0,731,309,422,0,731,1462,0
2433,7582,520,201,8303,7582,520,201,8303,16606,0
3526,17440,219258,26368,263066,17440,219258,26368,263066,526132,49
3528,727,4544,1169,6440,727,4544,1169,6440,12880,0
1128,38701,58080,67637,164418,38701,58080,67637,164418,328836,0
4887,7073,18827,5336,31236,7073,18827,5336,31236,62472,0
8805,132189,236277,48897,417363,132189,236277,48897,417363,834726,98940
6133,392628,1081064,576185,2049877,392628,1081064,576185,2049877,4099754,614819
5657,120994,237350,256312,614656,120994,237350,256312,614656,1229312,12328
5123,149826,184592,707659,1042077,149826,184592,707659,1042077,2084154,0
5461,13457,23214,31357,68028,13457,23214,31357,68028,136056,0
5462,218,348,1385,1951,218,348,1385,1951,3902,0
3062,8091,40000,41405,89496,8091,40000,41405,89496,178992,0
3214,39,26,0,65,39,26,0,65,130,0
5757,7118,7649,4288,19055,7118,7649,4288,19055,38110,0
8801,7418,33776,198,41392,7418,33776,198,41392,82784,0
7452,165448,153399,214711,533558,165448,153399,214711,533558,1067116,122132
2752,3048,741,36,3825,3048,741,36,3825,7650,0
8670,3351,1264,0,4615,3351,1264,0,4615,9230,0
5225,7007,11723,36930,55660,7007,11723,36930,55660,111320,0
2308,3089,3905,431,7425,3089,3905,431,7425,14850,0
5332,8838,14710,34206,57754,8838,14710,34206,57754,115508,0
5208,100024,145993,424542,670559,100024,145993,424542,670559,1341118,0
3580,116628,908844,99453,1124925,116628,908844,99452,1124924,2249849,133496
5885,47886,58658,37243,143787,47886,58658,37243,143787,287574,0
5455,55312,216643,159817,431772,55312,216643,159817,431772,863544,0
1078,45,39,24,108,45,39,24,108,216,0
9820,37178,24238,35196,96612,37178,24238,35196,96612,193224,0
9804,17048,13943,10541,41532,17048,13943,10541,41532,83064,0
9821,43719,29916,32958,106593,43719,29916,32958,106593,213186,0
9623,33483,26626,23546,83655,33483,26626,23546,83655,167310,0
9936,82437,126909,110435,319781,82437,126909,110435,319781,639562,0
3422,4966,23683,2712,31361,4966,23683,2712,31361,62722,0
6819,27816,33732,73343,134891,27816,33732,73343,134891,269782,0
4251,1157,904,0,2061,1157,904,0,2061,4122,0
8540,888,883,175,1946,888,883,175,1946,3892,0
8548,31472,30106,17078,78656,31472,30106,17078,78656,157312,1249
8541,10461,7831,3242,21534,10461,7831,3242,21534,43068,0
4023,3619,3586,1296,8501,3619,3586,1296,8501,17002,0
3850,31627,43463,36484,111574,31627,43463,36484,111574,223148,0
2459,845,222,0,1067,845,222,0,1067,2134,0
3744,6433,6810,4101,17344,6433,6810,4101,17344,34688,0
3904,117173,169237,105848,392258,117173,169237,105848,392258,784516,113617
5883,185359,303381,117204,605944,185359,303381,117204,605944,1211888,5092
8254,12586,7446,10336,30368,12586,7446,10336,30368,60736,0
9667,76214,63361,92966,232541,76214,63361,92966,232541,465082,4732
2198,90773,152132,93054,335959,90773,152132,93054,335959,671918,0
4181,48082,145899,27832,221813,48082,145899,27832,221813,443626,0
5928,59061,58485,41844,159390,59061,58485,41844,159390,318780,0
3870,41575,49846,50599,142020,41575,49846,50599,142020,284040,0
4313,22020,6542,5697,34259,22020,6542,5697,34259,68518,0
8860,4480,2080,3393,9953,4480,2080,3393,9953,19906,0
5276,83499,152818,173072,409389,83499,152818,173072,409389,818778,0
5537,257368,613041,269811,1140220,257424,613217,270267,1140908,2281128,25917
5829,19,403,0,422,19,403,0,422,844,0
5540,221593,488768,202989,913350,221537,488592,202532,912661,1826011,187529
9958,17714,9905,19973,47592,17714,9905,19973,47592,95184,0
6022,217571,226405,380734,824710,217571,226405,380734,824710,1649420,0
2671,98695,67730,25500,191925,98695,67730,25500,191925,383850,0
2874,34516,40650,14412,89578,34516,40650,14412,89578,179156,0
1346,1483,1077,1496,4056,1483,1077,1496,4056,8112,0
2337,31255,160487,40812,232554,31255,160487,40812,232554,465108,0
2521,47261,96289,16766,160316,47261,96289,16766,160316,320632,0
2875,8617,8462,3492,20571,8617,8462,3492,20571,41142,0
2753,884308,750104,228504,1862916,884308,750104,228504,1862916,3725832,1003843
5285,43321,54361,62113,159795,43321,54361,62113,159795,319590,0
9366,35844,22523,37920,96287,35844,22523,37920,96287,192574,0
9543,56422,48297,38649,143368,56422,48297,38649,143368,286736,0
9544,247437,30267,52859,330563,247437,30267,52859,330563,661126,0
9808,15943,11663,15092,42698,15943,11663,15092,42698,85396,0
3055,69066,75312,96976,241354,69066,75312,96976,241354,482708,77724
7419,20741,14107,20901,55749,20741,14107,20901,55749,111498,0
7509,23594,42596,16736,82926,23594,42596,16736,82926,165852,0
5468,46303,67505,101167,214975,46303,67505,101167,214975,429950,0
7453,70334,37930,89807,198071,70334,37930,89807,198071,396142,0
5379,180484,334722,766663,1281869,180484,334722,766663,1281869,2563738,660925
5430,38064,52573,187189,277826,38064,52573,187189,277826,555652,0
5603,619115,699848,3077736,4396699,619115,699848,3077736,4396699,8793398,0
4314,7590,8118,18821,34529,7590,8118,18821,34529,69058,0
4185,6811,12192,8511,27514,6811,12192,8511,27514,55028,0
3994,9772,12060,1595,23427,9772,12060,1595,23427,46854,0
5176,26873,26699,28226,81798,26873,26699,28226,81798,163596,0
9822,68363,48535,73730,190628,68363,48535,73730,190628,381256,0
1419,82776,131001,563786,777563,82776,131001,563786,777563,1555126,0
5424,74133,83484,201382,358999,74133,83484,201382,358999,717998,0
5596,82220,76139,339604,497963,82220,76139,339604,497963,995926,0
3531,5,258,0,263,5,258,0,263,526,0
6242,4566,939,347,5852,4566,939,347,5852,11704,0
1546,94567,154641,269764,518972,94567,154641,269764,518972,1037944,0
3118,8673,13010,15574,37257,8673,13010,15574,37257,74514,0
3874,71059,69144,84562,224765,71059,69144,84562,224765,449530,65260
2404,8718,11439,5840,25997,8718,11439,5840,25997,51994,0
7454,52663,90322,509410,652395,52663,90322,509410,652395,1304790,0
5177,122478,222676,564940,910094,122478,222676,564940,910094,1820188,0
2296,36028,153247,34249,223524,36028,153247,34249,223524,447048,0
5023,75726,195245,251033,522004,75726,195245,251033,522004,1044008,155330
2734,15822,12492,5264,33578,15822,12492,5264,33578,67156,0
8834,3521,3993,0,7514,3521,3993,0,7514,15028,0
6361,525,94,275,894,525,94,275,894,1788,0
1999,10760,2328,1261,14349,10760,2328,1261,14349,28698,0
5083,14671,12706,55954,83331,14671,12706,55954,83331,166662,0
8519,3804,2890,2848,9542,3804,2890,2848,9542,19084,0
8031,100,2,0,102,100,2,0,102,204,0
6884,125631,195032,155794,476457,125631,195032,155794,476457,952914,0
5569,293336,470580,1166178,1930094,293336,470580,1166178,1930094,3860188,262344
3149,1556250,3185140,2452192,7193582,1555952,3184872,2449830,7190654,14384236,2688530
3160,63634,72512,83326,219472,63932,72779,85688,222399,441871,5647
6967,31631,33026,110366,175023,31631,33026,110366,175023,350046,0
5912,6205,3206,4232,13643,6205,3206,4232,13643,27286,411
7950,63643,97965,25451,187059,63643,97965,25451,187059,374118,0
7974,27810,33651,17453,78914,27810,33651,17453,78914,157828,0
2979,11038,27656,16471,55165,11038,27656,16471,55165,110330,0
2857,20,6,111,137,20,6,111,137,274,0
1208,133837,190343,95905,420085,133837,190343,95905,420085,840170,0
5478,305451,641536,838358,1785345,305451,641536,838358,1785345,3570690,1023670
3247,21505,6904,14708,43117,21505,6904,14708,43117,86234,0
3530,15930,102166,28374,146470,15930,102166,28374,146470,292940,0
5431,17191,21633,98594,137418,17191,21633,98594,137418,274836,0
7316,7082,8126,3068,18276,7082,8126,3068,18276,36552,650
5480,90290,134919,401004,626213,90290,134919,401004,626213,1252426,0
9867,17331,16319,9446,43096,17331,16319,9446,43096,86192,0
6511,71022,83805,33206,188033,71022,83805,33206,188033,376066,64862
3906,4650,4785,3599,13034,4650,4785,3599,13034,26068,0
3876,31785,33740,15904,81429,31785,33740,15904,81429,162858,0
2544,1997,2809,1557,6363,1997,2809,1557,6363,12726,0
2461,75296,179506,34072,288874,75296,179506,34072,288874,577748,0
4027,20955,35973,26155,83083,20955,35973,26155,83083,166166,0
2106,6466,2004,0,8470,6466,2004,0,8470,16940,0
2131,48029,73553,43827,165409,48029,73553,43827,165409,330818,0
5570,735481,852574,1726131,3314186,735481,852574,1726131,3314186,6628372,1082422
687,11228,22740,42166,76134,11228,22740,42166,76134,152268,0
5432,17227,27806,124578,169611,17227,27806,124578,169611,339222,0
1538,1973,3511,8927,14411,1973,3511,8927,14411,28822,0
7510,5989,7594,3225,16808,5989,7594,3225,16808,33616,0
9920,11822,31101,7874,50797,11822,31101,7874,50797,101594,0
2580,19393,4213,1911,25517,19393,4213,1911,25517,51034,0
5226,17346,38828,79700,135874,17346,38828,79700,135874,271748,0
2261,20605,117868,20161,158634,20605,117868,20161,158634,317268,0
2924,87638,258694,139462,485794,87638,258694,139462,485794,971588,26421
3532,10,597,0,607,10,597,0,607,1214,0
5203,88373,240861,121030,450264,88373,240861,121030,450264,900528,56115
6885,63589,86050,81701,231340,63589,86050,81701,231340,462680,0
2189,128890,272715,111068,512673,128890,272715,111068,512673,1025346,0
8671,611,158,0,769,611,158,0,769,1538,0
9921,9366,20020,6129,35515,9366,20020,6129,35515,71030,0
6353,2282,998,437,3717,2282,998,437,3717,7434,0
2444,100,94,0,194,100,94,0,194,388,0
6886,544927,895897,2214262,3655086,544927,895897,2214262,3655086,7310172,330007
2833,24545,58339,41370,124254,24545,58339,41370,124254,248508,9099
5943,61968,83251,62639,207858,61968,83251,62639,207858,415716,0
1962,6276,4027,1719,12022,6276,4027,1719,12022,24044,0
2722,10224,1715,1523,13462,10224,1715,1523,13462,26924,2
2873,11389,21335,12490,45214,11389,21335,12490,45214,90428,0
9190,34857,26363,64770,125990,34857,26363,64770,125990,251980,0
6676,95286,88829,140944,325059,95286,88829,140944,325059,650118,667
7297,3984,2361,927,7272,3984,2361,927,7272,14544,0
5658,11688,14939,17962,44589,11688,14939,17962,44589,89178,0
4606,74254,95631,180729,350614,74254,95631,180729,350614,701228,0
8835,1423,545,0,1968,1423,545,0,1968,3936,0
6829,13238,11615,30802,55655,13238,11615,30802,55655,111310,0
6090,137938,173927,265647,577512,137938,173927,265647,577512,1155024,8794
4477,16284,11615,2890,30789,16284,11615,2890,30789,61578,0
2315,4274,5845,669,10788,4274,5845,669,10788,21576,0
1087,127748,268773,227887,624408,127748,268773,227887,624408,1248816,103019
1135,15074,27051,5405,47530,15074,27051,5405,47530,95060,1
1084,3077,4658,2427,10162,3077,4658,2427,10162,20324,59831
2291,73124,144739,12521,230384,73124,144739,12521,230384,460768,5808
2294,29564,21676,9506,60746,29564,21676,9506,60746,121492,3
6327,24146,1917,20143,46206,24146,1917,20143,46206,92412,0
8174,1199,328,0,1527,1199,328,0,1527,3054,0
9787,127125,93307,135308,355740,127125,93307,135308,355740,711480,0
5542,115131,51193,31855,198179,115131,51193,31855,198179,396358,0
5541,67327,26196,11779,105302,67327,26196,11779,105302,210604,199215
5543,55126,7075,33197,95398,55126,7075,33197,95398,190796,0
2977,2262,5998,2549,10809,2262,5998,2549,10809,21618,0
5024,36076,87795,45639,169510,36076,87795,45639,169510,339020,0
6820,46447,37455,100496,184398,46447,37455,100496,184398,368796,0
2798,28895,22788,59278,110961,28895,22788,59278,110961,221922,0
2794,118082,255345,179800,553227,118082,255345,179800,553227,1106454,224746
5380,13678,9902,40015,63595,13678,9902,40015,63595,127190,0
7318,1981,507,540,3028,1981,507,540,3028,6056,0
5663,215893,447956,214759,878608,215893,447956,214759,878608,1757216,180401
8561,109314,106447,77343,293104,109314,106447,77343,293104,586208,0
3587,2755,14385,6482,23622,2755,14385,6482,23622,47244,0
7951,39357,61398,18904,119659,39357,61398,18904,119659,239318,0
9547,68177,69985,54049,192211,68177,69985,54049,192211,384422,0
8033,1105,598,372,2075,1105,598,372,2075,4150,0
2673,874,70,381,1325,874,70,381,1325,2650,0
8358,32536,23513,25175,81224,32536,23513,25175,81224,162448,0
1261,33846,19626,18564,72036,33846,19626,18564,72036,144072,0
5433,59319,103329,359293,521941,59319,103329,359293,521941,1043882,0
2249,62030,80497,52646,195173,62030,80497,52646,195173,390346,181918
5646,18030,27591,24596,70217,18030,27591,24596,70217,140434,0
5025,12425,28176,35087,75688,12425,28176,35087,75688,151376,0
5525,100082,9297,22684,132063,100082,9297,22684,132063,264126,0
3584,37,534,0,571,37,534,0,571,1142,0
1149,59411,102874,115544,277829,59411,102874,115544,277829,555658,0
5026,27370,44560,100064,171994,27370,44560,100064,171994,343988,0
6172,51010,77168,94915,223093,51010,77168,94915,223093,446186,0
2388,17008,15886,6471,39365,17008,15886,6471,39365,78730,0
9549,4167,7279,697,12143,4167,7279,697,12143,24286,0
4270,6244,9369,3775,19388,6244,9369,3775,19388,38776,0
4108,2281,1095,0,3376,2281,1095,0,3376,6752,0
3056,9409,4678,12671,26758,9409,4678,12671,26758,53516,0
6806,48857,48655,126533,224045,48857,48655,126533,224045,448090,0
6328,17854,2678,3951,24483,17854,2678,3951,24483,48966,0
7224,17429,33295,2473,53197,17429,33295,2473,53197,106394,0
8185,94862,267738,39133,401733,94862,267738,39133,401733,803466,2279
8672,94,34,0,128,94,34,0,128,256,0
9996,65205,53375,62655,181235,65205,53375,62655,181235,362470,0
6456,47394,120516,20744,188654,47394,120516,20744,188654,377308,4256
3254,10382,1529,6268,18179,10382,1529,6268,18179,36358,0
5333,54506,135803,208195,398504,54506,135803,208195,398504,797008,0
2250,116265,264583,35599,416447,116265,264583,35599,416447,832894,0
7814,17938,29058,11300,58296,17938,29058,11300,58296,116592,0
8178,12349,19255,12322,43926,12349,19255,12322,43926,87852,14891
2003,10632,1512,1709,13853,10632,1512,1709,13853,27706,0
8007,5039,6992,3353,15384,5039,6992,3353,15384,30768,0
3061,20459,17061,31656,69176,20459,17061,31656,69176,138352,0
8201,56182,87217,94111,237510,56182,87217,94111,237510,475020,42318
5434,71252,127368,390767,589387,71252,127368,390767,589387,1178774,7311
2004,17885,437,16157,34479,17885,437,16157,34479,68958,0
5179,5172,14444,16466,36082,5172,14444,16466,36082,72164,0
1105,150508,427676,210774,788958,150508,427676,210774,788958,1577916,0
2107,48461,9776,638,58875,48461,9776,638,58875,117750,0
6893,110016,172331,546482,828829,110016,172331,546482,828829,1657658,0
6931,122427,265886,719850,1108163,122427,265929,719741,1108097,2216260,4595
5124,250962,582839,1100632,1934433,250962,582839,1100632,1934433,3868866,360801
3205,14057,641,22658,37356,14057,641,22658,37356,74712,0
3679,24707,20715,28996,74418,24707,20715,28996,74418,148836,15824
5638,12328,9996,26902,49226,12328,9996,26902,49226,98452,0
5529,132765,27854,18710,179329,132765,27854,18710,179329,358658,0
2925,31830,113853,46947,192630,31830,113853,46947,192630,385260,0
5929,8912,10522,33102,52536,8912,10522,33102,52536,105072,0
9823,21382,16640,22823,60845,21382,16640,22823,60845,121690,0
5184,70283,109223,106874,286380,70283,109223,106874,286380,572760,0
6691,1077621,1766642,822955,3667218,1077621,1766642,822955,3667218,7334436,749724
7043,22623,18166,31863,72652,22623,18166,31863,72652,145304,0
6888,304234,346561,853416,1504211,304234,346561,853416,1504211,3008422,2057168
1178,26878,10767,34096,71741,26878,10767,34096,71741,143482,0
9587,40752,34249,48766,123767,40752,34249,48766,123767,247534,0
5186,5914,12944,7929,26787,5914,12944,7929,26787,53574,0
8448,13781,12465,6569,32815,13781,12465,6569,32815,65630,0
5605,50693,62335,106598,219626,50693,62335,106598,219626,439252,0
7044,9627,14097,14128,37852,9627,14097,14128,37852,75704,0
5835,18164,67557,8766,94487,18164,67557,8766,94487,188974,0
8257,5309,323,5913,11545,5309,323,5913,11545,23090,0
7319,36794,55114,1036,92944,36794,55114,1036,92944,185888,0
9903,98112,84807,129595,312514,98112,84807,129595,312514,625028,0
9552,7115,3785,9724,20624,7115,3785,9724,20624,41248,0
4619,19701,15505,15167,50373,19701,15505,15167,50373,100746,0
7893,9151,12156,1611,22918,9151,12156,1611,22918,45836,0
3150,11639,10567,16636,38842,11639,10567,16636,38842,77684,0
8347,224065,225236,188331,637632,224065,225236,188331,637632,1275264,281070
7073,79,1,354,434,79,1,354,434,868,0
3009,501,294,721,1516,501,294,721,1516,3032,0
1595,10500,15386,1882,27768,10500,15386,1882,27768,55536,0
3206,11314,1760,4072,17146,11314,1760,4072,17146,34292,0
6570,5129,3637,2816,11582,5129,3637,2816,11582,23164,0
4526,35999,48107,100319,184425,35999,48107,100319,184425,368850,0
7455,70335,82764,140736,293835,70335,82764,140736,293835,587670,0
5930,13427,7500,10609,31536,13427,7500,10609,31536,63072,0
5074,2215,6432,8974,17621,2215,6432,8974,17621,35242,0
5277,107504,306930,231543,645977,107504,306930,231543,645977,1291954,0
5084,89839,117808,474234,681881,89839,117808,474234,681881,1363762,1239
2546,64554,24763,5966,95283,64554,24763,5966,95283,190566,17950
9739,26020,25240,23648,74908,26020,25240,23648,74908,149816,0
4387,277976,381950,137980,797906,277976,381950,137980,797906,1595812,135207
5125,212680,282377,1032264,1527321,212680,282377,1032264,1527321,3054642,0
1902,18808,15574,14786,49168,18808,15574,14786,49168,98336,0
2000,2972,276,610,3858,2972,276,610,3858,7716,0
6782,6222,5901,2923,15046,6222,5901,2923,15046,30092,0
6972,38890,55150,164800,258840,38890,55150,164800,258840,517680,0
1968,11791,5737,5012,22540,11791,5737,5012,22540,45080,0
9988,110808,96883,148761,356452,110808,96883,148761,356452,712904,0
5187,208332,348452,550595,1107379,208332,348452,550595,1107379,2214758,508834
6265,42716,113204,24398,180318,42716,113204,24398,180318,360636,0
4217,3729,5206,2006,10941,3729,5206,2006,10941,21882,0
2728,237167,109107,86238,432512,237167,109107,86238,432512,865024,11756
5154,41365,44877,143095,229337,41365,44877,143095,229337,458674,14038
8450,33172,24161,31576,88909,33172,24161,31576,88909,177818,0
9236,5817,2767,1872,10456,5817,2767,1872,10456,20912,0
6362,54862,52573,51948,159383,54862,52573,51948,159383,318766,28046
8179,1486,456,0,1942,1486,456,0,1942,3884,0
3172,541209,1047552,859542,2448303,541209,1047552,859542,2448303,4896606,1622069
4530,7814,11818,19879,39511,7814,11818,19879,39511,79022,0
5494,2075,2761,0,4836,2075,2761,0,4836,9672,0
1114,33302,38914,83123,155339,33302,38914,83123,155339,310678,247951
1150,18309,33376,39415,91100,18309,33376,39415,91100,182200,0
5382,18246,30665,99325,148236,18246,30665,99325,148236,296472,0
2660,11500,41504,9633,62637,11500,41504,9633,62637,125274,0
8036,1113,13,309,1435,1113,13,309,1435,2870,0
5189,30368,34219,31384,95971,30368,34219,31384,95971,191942,0
5185,2245,2685,4307,9237,2245,2685,4307,9237,18474,0
5126,7245,11588,28245,47078,7245,11588,28245,47078,94156,0
4527,129820,227384,387088,744292,129820,227384,387088,744292,1488584,16998
7320,2120,3264,916,6300,2120,3264,916,6300,12600,0
1452,9549,16737,124391,150677,9549,16737,124391,150677,301354,0
7953,616,50,99,765,616,50,99,765,1530,0
5425,58253,58289,178539,295081,58253,58289,178539,295081,590162,0
5410,71720,111492,391988,575200,71720,111492,391988,575200,1150400,0
8355,55425,84557,36866,176848,55425,84557,36866,176848,353696,0
3138,939,1314,5009,7262,939,1314,5009,7262,14524,0
9318,83071,37280,128112,248463,83071,37280,128112,248463,496926,0
1451,17669,37787,83593,139049,17669,37787,83593,139049,278098,0
1453,3432,2911,16088,22431,3432,2911,16088,22431,44862,0
5292,9962,10999,49748,70709,9962,10999,49748,70709,141418,0
8142,17900,10841,23561,52302,17900,10841,23561,52302,104604,0
3057,19940,9531,15929,45400,19940,9531,15929,45400,90800,0
7404,8422,13563,94389,116374,8422,13563,94389,116374,232748,0
1949,7681,6507,7161,21349,7681,6507,7161,21349,42698,0
3187,101031,249015,381111,731157,101031,249015,381111,731157,1462314,0
5922,232017,288599,209738,730354,232017,288599,209738,730354,1460708,109134
5932,729448,1460643,727888,2917979,729448,1460643,727888,2917979,5835958,675330
5263,27717,35091,46273,109081,27717,35091,46273,109081,218162,0
6947,32442,37597,102931,172970,32442,37597,102931,172970,345940,0
5339,1325,2235,661,4221,1325,2235,661,4221,8442,0
7456,240742,379230,290389,910361,240742,379230,290376,910348,1820709,37421
7457,182505,234304,391480,808289,182505,234304,391473,808282,1616571,0
7420,219929,389128,1365905,1974962,219929,389128,1365926,1974983,3949945,366
6890,12376,13270,38399,64045,12376,13270,38399,64045,128090,0
2262,299731,1020004,227553,1547288,299731,1020004,227553,1547288,3094576,30415
5286,35199,78230,48968,162397,35199,78230,48968,162397,324794,0
8527,50150,49341,28198,127689,50150,49341,28198,127689,255378,0
6388,27510,51057,14630,93197,27510,51057,14630,93197,186394,0
8836,2064,1221,0,3285,2064,1221,0,3285,6570,0
2199,81624,47151,36630,165405,81624,47151,36630,165405,330810,0
1699,3910,219,1991,6120,3910,219,1991,6120,12240,0
7379,226,89,44,359,226,89,44,359,718,0
4535,17057,23830,42500,83387,17057,23830,42500,83387,166774,0
9997,61807,30346,47569,139722,61807,30346,47569,139722,279444,1713
9175,265,75,0,340,265,75,0,340,680,0
2666,5311,3041,1105,9457,5311,3041,1105,9457,18914,0
1562,33848,47642,27270,108760,33848,47642,27270,108760,217520,0
1548,587317,935407,1614262,3136986,587317,935407,1614262,3136986,6273972,153197
3252,826,60,905,1791,826,60,905,1791,3582,0
2672,33031,22550,5388,60969,33031,22550,5388,60969,121938,0
3534,19226,136412,38801,194439,19226,136412,38801,194439,388878,0
2002,12585,2328,2562,17475,12585,2328,2562,17475,34950,0
3590,57,338,171,566,57,338,171,566,1132,0
3592,130,2031,672,2833,130,2031,672,2833,5666,0
3536,12,562,0,574,12,562,0,574,1148,0
5914,43500,32039,33847,109386,43500,32039,33847,109386,218772,36147
3537,2998,29079,5436,37513,2998,29079,5436,37513,75026,119106
3586,2203,10238,6418,18859,2203,10238,6418,18859,37718,0
2341,92173,189509,54070,335752,92173,189509,54070,335752,671504,0
2340,37827,54327,26543,118697,37827,54327,26543,118697,237394,34547
5290,12916,12552,44747,70215,12916,12552,44747,70215,140430,0
3538,2089,69375,2009,73473,2089,69375,2009,73473,146946,0
5751,4715,15034,1925,21674,4715,15034,1925,21674,43348,0
6973,18281,37966,218953,275200,18281,37966,218953,275200,550400,0
5059,44791,59698,187772,292261,44791,59698,187772,292261,584522,0
3572,16,448,28,492,16,448,28,492,984,0
5239,80374,157594,92915,330883,80374,157594,92915,330883,661766,107061
5604,131635,183648,457897,773180,131635,183648,457897,773180,1546360,0
6821,37309,32645,87647,157601,37309,32645,87647,157601,315202,0
5073,113823,174167,462976,750966,113823,174167,462976,750966,1501932,0
2248,138363,92757,50310,281430,138363,92757,50310,281430,562860,0
6110,108731,149850,256088,514669,108731,149850,256088,514669,1029338,0
1268,216669,322028,208229,746926,216669,322028,208229,746926,1493852,127359
5670,390697,477730,509903,1378330,390697,477730,509903,1378330,2756660,300315
6287,3986,396,145,4527,3986,396,145,4527,9054,0
2983,85502,189448,172109,447059,85502,189448,172109,447059,894118,54667
6140,48928,72468,26955,148351,48928,72468,26955,148351,296702,0
6968,14420,24381,99183,137984,14420,24381,99183,137984,275968,0
7458,137210,117934,228214,483358,137210,117934,228214,483358,966716,0
2159,219,21,0,240,219,21,0,240,480,0
6834,2266881,309589,44222,2620692,2266881,309589,44222,2620692,5241384,4011
6833,48254,52123,100310,200687,48254,52123,100310,200687,401374,10442
5228,54970,138058,268324,461352,54970,138058,268324,461352,922704,0
3250,31942,9803,10043,51788,31942,9803,10043,51788,103576,0
8221,27276,22119,16633,66028,27276,22119,16633,66028,132056,0
3413,6090,20136,16405,42631,6090,20136,16405,42631,85262,0
1977,5950,4402,9466,19818,5950,4402,9466,19818,39636,0
1043,26796,36222,36384,99402,26796,36222,36384,99402,198804,0
8469,134260,94287,95373,323920,134260,94287,95373,323920,647840,0
9842,50386,45210,58816,154412,50386,45210,58816,154412,308824,0
6092,596921,796679,735266,2128866,596921,796679,735266,2128866,4257732,206273
9553,21932,19317,13808,55057,21932,19317,13808,55057,110114,0
1386,1958,3246,4232,9436,1958,3246,4232,9436,18872,0
9554,33727,31702,45563,110992,33727,31702,45563,110992,221984,0
9888,308154,578716,179094,1065964,308154,578716,179094,1065964,2131928,130986
2771,322916,788013,301307,1412236,322916,788013,301307,1412236,2824472,527806
7513,9976,12702,7748,30426,9976,12702,7748,30426,60852,0
8451,4078,3982,4234,12294,4078,3982,4234,12294,24588,0
7975,12221,14802,4260,31283,12221,14802,4260,31283,62566,20
1467,30617,32044,93711,156372,30617,32044,93711,156372,312744,0
6934,38814,44471,124143,207428,38814,44471,124143,207428,414856,0
1314,294379,487100,82200,863679,294379,487100,82200,863679,1727358,168668
5248,15617,12479,33322,61418,15617,12479,33322,61418,122836,0
1454,19994,16322,159026,195342,19994,16322,159026,195342,390684,0
5240,9998,24821,46427,81246,9998,24821,46427,81246,162492,0
8964,81784,87971,63743,233498,81784,87971,63743,233498,466996,0
4770,16926,27971,9507,54404,16926,27971,9507,54404,108808,0
5606,89145,134831,350673,574649,89145,134831,350673,574649,1149298,0
4646,84147,169770,315118,569035,84147,169770,315118,569035,1138070,488402
4643,37131,64369,168949,270449,37131,64369,168949,270449,540898,0
7355,104881,135774,135246,375901,104881,135774,135246,375901,751802,19557
9555,8826,16194,0,25020,8826,16194,0,25020,50040,0
6969,725665,987265,4438583,6151513,725665,987265,4438590,6151520,12303033,1142911
4558,64780,175138,78171,318089,64780,175138,78171,318089,636178,711
8673,2556,1599,0,4155,2556,1599,0,4155,8310,0
5607,86083,124564,266650,477297,86083,124564,266650,477297,954594,23
5383,135202,174151,786932,1096285,135202,174151,786932,1096285,2192570,385854
5384,198846,261598,1011002,1471446,198846,261598,1011002,1471446,2942892,191005
5435,168812,186444,713432,1068688,168812,186444,713432,1068688,2137376,0
8543,7980,6396,1581,15957,7980,6396,1581,15957,31914,0
2834,763,2395,988,4146,763,2395,988,4146,8292,0
8674,406,94,0,500,406,94,0,500,1000,0
5191,103541,169136,190632,463309,103541,169136,190632,463309,926618,263520
4771,49850,117710,32649,200209,49850,117710,32649,200209,400418,2
5029,9773,12281,18511,40565,9773,12281,18511,40565,81130,0
2868,252,142,220,614,252,142,220,614,1228,0
7098,24278,55492,62699,142469,24278,55492,62699,142469,284938,0
1483,525,932,4009,5466,525,932,4009,5466,10932,0
1484,3263,4246,10148,17657,3263,4246,10148,17657,35314,0
4157,42,18,0,60,42,18,0,60,120,0
9959,19124,20599,14332,54055,19124,20599,14332,54055,108110,0
5608,54586,53032,107909,215527,54586,53032,107909,215527,431054,0
7640,59724,155849,120501,336074,59724,155849,120501,336074,672148,9278
5155,23869,30274,117135,171278,23869,30274,117135,171278,342556,0
5671,122700,124638,119807,367145,122700,124638,119807,367145,734290,0
5675,5613,4272,4217,14102,5613,4272,4217,14102,28204,0
