NLC,Entries Full,Entries Reduced,Entries Season,Entries Total,Exits Full,Exits Reduced,Exits Season,Exits Total,0708        Entries & Exits," 0708 Interchanges"
6340,272890,282824,103780,659494,270040,282096,103780,655916,1315410,22803
5369,34044,68708,132083,234835,36019,68693,132083,236795,471630,
7305,8649,10509,3653,22811,11407,9715,3653,24775,47586,
9438,172398,264288,162277,598963,184550,215943,162277,562770,1161733,
5634,57838,97743,104710,260291,56611,100768,104710,262089,522380,
3573,15043,97420,24846,137309,13634,98301,24846,136781,274090,36943
5635,29989,45842,39503,115334,29882,46521,39503,115906,231240,
3853,24723,28721,21689,75133,26055,28785,21689,76529,151662,
3066,759,1090,930,2779,1529,1096,930,3555,6334,
2156,3554,7973,995,12522,14645,8023,995,23663,36185,
2661,34741,60781,22557,118079,32332,63748,22557,118637,236716,
5260,64684,190194,166271,421149,65975,190871,166271,423117,844266,3611
5498,30741,39683,52700,123124,29435,40351,52700,122486,245610,
7072,13001,20878,37524,71403,14588,25321,37524,77433,148836,
2242,1871126,2521701,28720,4421548,1844030,2562178,28814,4435022,8856570,249235
2244,436680,531630,9863,978172,425343,540088,9883,975314,1953486,
2246,627401,1507816,83652,2218869,619370,1417010,83511,2119891,4338760,1178394
9709,106185,99463,3631,209279,107735,99036,3631,210402,419681,257942
9371,107079,87143,94844,289066,116050,102411,94844,313305,602371,
9372,47916,34528,31228,113672,49350,37153,31228,117731,231403,
4327,1336,55,3044,4435,1372,65,3044,4481,8916,
4356,3697,770,2194,6661,4277,750,2194,7221,13882,
4226,389,44,196,629,379,41,196,616,1245,
4018,10676,17126,23942,51744,10960,17142,23942,52044,103788,
3844,65377,57829,50683,173889,63819,57808,50683,172310,346199,
4460,1664,149,31,1844,1754,141,31,1926,3770,
4334,880,62,0,942,901,42,0,943,1885,
4248,4456,2733,0,7189,4666,2522,0,7188,14377,
4059,8872,1421,24,10317,8523,1441,24,9988,20305,
4227,17247,8160,316,25723,16020,8034,316,24370,50093,
2484,70614,56108,9308,136030,64343,56406,9308,130057,266087,
2485,43776,75889,14603,134268,43061,75763,14603,133427,267695,45723
4247,1896,1166,0,3062,1836,1097,0,2933,5995,
4133,95657,34474,38171,168302,99013,34612,38171,171796,340098,3427
2488,1758,2791,433,4982,1883,2809,433,5125,10107,
2467,2054,3217,754,6025,2049,3234,754,6037,12062,
4060,2376,363,0,2739,2427,372,0,2799,5538,
4162,1350,239,0,1589,1394,243,0,1637,3226,
4138,530,93,0,623,625,90,0,715,1338,
4207,324,152,186,662,377,179,186,742,1404,
9925,3617,6601,2945,13163,4364,6576,2945,13885,27048,
9916,3,1,0,4,5,1,0,6,10,
3847,28988,27262,30644,86894,33888,27307,30644,91839,178733,
2457,6477,475,180,7132,6806,470,180,7456,14588,
4223,3715,5777,1888,11380,3640,5762,1888,11290,22670,
9699,38709,77379,14258,130346,38119,77644,14258,130021,260367,
4061,789,315,25,1129,922,322,25,1269,2398,
4163,3627,930,0,4557,3697,950,0,4647,9204,
4421,8544,626,23896,33066,8832,608,23896,33336,66402,
3852,5636,7709,18550,31895,6788,7713,18550,33051,64946,
8712,949,192,0,1141,990,190,0,1180,2321,
8846,323,106,0,429,378,106,0,484,913,
8829,562,228,0,790,591,240,0,831,1621,
8830,102,51,0,153,129,52,0,181,334,
9156,9784,13448,6622,29854,9937,13494,6622,30053,59907,
8660,187,45,0,232,168,40,0,208,440,
9655,18217,12340,7537,38094,21751,12328,7537,41616,79710,
9614,11227,43342,329,54898,13535,44027,329,57891,112789,
8443,9380,4302,2112,15794,7856,4309,2112,14277,30071,
5112,557467,780942,4833799,6172208,654132,780577,4833457,6268166,12440374,602072
5148,3392357,4773840,17066582,25232779,3606385,4696063,17066351,25368799,50601578,6928738
5142,633803,730061,9598787,10962651,765049,718012,9598856,11081917,22044568,218479
5143,2093864,4517598,11387670,17999132,2368137,4539077,11387836,18295050,36294182,1767693
1444,2294063,6969654,5163502,14427219,2129448,7018846,5163344,14311638,28738857,1412837
7490,1186136,1116617,5816319,8119073,1159699,1115409,5816358,8091466,16210539,245410
6966,20165,19944,62927,103035,21344,20007,62927,104278,207313,
6121,2769374,5540368,3756457,12066199,2620086,5502281,3756451,11878818,23945017,2684817
6965,4976017,5772643,18263193,29011854,4750013,5734737,18263205,28747955,57759809,1505945
1475,878227,2098789,2826029,5803045,843131,2086983,2826029,5756142,11559187,419968
3087,2414636,5777269,5217372,13409277,2190032,5704756,5217372,13112160,26521437,1754155
5281,57446,117962,70796,246204,45984,117222,70796,234002,480206,
5632,64239,40334,217606,322179,62702,38776,217606,319084,641263,
1555,718304,1903664,760303,3382271,616378,1864369,760303,3241050,6623321,1663660
5426,5432893,10775523,18847580,35055996,6206186,10743996,18848257,35798439,70854435,3344469
5598,6741266,12248834,26739693,45729793,6908612,12074196,26739529,45722337,91452130,4572796
5158,323734,702724,2249872,3276331,314662,696296,2249955,3260914,6537245,981051
1067,14586,28505,30293,73384,14139,31458,30293,75890,149274,
1829,108747,84524,56694,249965,112231,84726,56694,253651,503616,25438
2657,4437,1284,0,5721,4647,1302,0,5949,11670,54
7978,7330,8855,3199,19384,10529,8890,3199,22618,42002,
1110,84904,96927,6606,188437,81221,96996,6606,184823,373260,
5674,1740,128,704,2572,1943,134,704,2781,5353,
5114,42185,72195,143109,257489,39644,79521,143109,262274,519763,
9354,30207,22353,23590,76150,35704,25966,23590,85260,161410,
1305,3213,2460,958,6631,3839,2530,958,7327,13958,
1306,8570,4991,2398,15959,9846,5126,2398,17370,33329,
3574,1427,34493,1736,37656,1400,35735,1736,38871,76527,
2598,28227,31484,13315,73026,20854,32838,13315,67007,140033,
2307,3928,2380,103,6411,5436,2398,103,7937,14348,
2689,10918,1474,2399,14791,11485,1476,2399,15360,30151,
3517,3015,13279,8047,24341,2991,16316,8047,27354,51695,
1897,243558,310195,128678,682431,243009,308737,128678,680424,1362855,15751
5082,59679,89912,317753,467344,49478,89730,317753,456962,924306,
6202,8279,1030,1589,10898,8123,1055,1589,10767,21665,
5053,31602,44444,142014,218060,30389,44429,142014,216832,434892,
7268,59893,144381,3965,208239,56174,141866,3965,202005,410244,2498
3635,27727,70056,38510,136293,27791,69787,38510,136088,272381,
1536,219581,897448,625567,1742596,241170,938850,625567,1805587,3548183,211378
3645,371740,697027,235214,1303981,569118,519874,235214,1324206,2628187,63264
3518,2,366,0,368,-1,555,0,554,922,
4826,19683,22899,5503,48085,21687,23092,5503,50282,98367,
4640,9530,10233,3682,23445,9088,10198,3682,22968,46413,
5892,13651,46439,19705,79795,14813,47227,19705,81745,161540,
5887,23472,51283,12616,87371,22072,52772,12616,87460,174831,
5762,2333,25517,613,28463,3425,25265,613,29303,57766,
5761,5542,22234,4551,32327,5195,25510,4551,35256,67583,
2670,21396,11579,2165,35140,22216,11740,2165,36121,71261,
2871,163374,346168,79577,589118,161286,341300,79577,582162,1171280,11654
4422,33225,17372,498,51095,34675,17349,498,52522,103617,11550
3963,25703,46586,8341,80630,22413,46559,8341,77313,157943,
3962,1127,946,177,2250,1242,944,177,2363,4613,
2155,161784,183625,4067,349476,159544,183704,4067,347315,696791,
5853,3290,4528,464,8282,4275,4579,464,9318,17600,
3147,383813,653664,794669,1832146,383701,671311,794669,1849681,3681827,454722
5237,65,88,5,158,131,105,5,241,399,5117
5115,178032,351950,458625,988607,168261,363054,458625,989940,1978547,26849
5222,93603,102401,81847,277852,88050,103125,81847,273023,550875,12858
5599,36856,54089,251847,342792,31427,54022,251847,337296,680088,
8831,8564,21648,0,30212,8248,24524,0,32772,62984,
8164,45318,54175,41380,140873,47755,51766,41380,140901,281774,
4884,51731,34347,28668,114746,48778,34949,28668,112395,227141,
2961,353666,729730,26811,1110207,335915,685980,26811,1048706,2158913,23594
2966,149411,351631,106538,607579,170810,364646,106690,642146,1249725,670347
2968,2205486,6425926,1525761,10157172,2417880,6284971,1525257,10228107,20385279,1263054
2996,4193,22396,0,26589,563,22473,0,23036,49625,
2970,358784,1246132,373244,1978160,428972,1225207,373576,2027755,4005915,262603
7165,264,729,206,1199,369,732,206,1307,2506,
6856,62558,147559,243668,453785,63272,149659,243668,456599,910384,121384
6883,77506,117196,524718,719420,82215,116958,524718,723891,1443311,
2253,30757,30248,291,61296,32553,30242,291,63086,124382,
4094,2022,622,0,2644,2180,627,0,2807,5451,
7603,698,34,57,789,526,34,57,617,1406,
1727,65307,87736,16333,169376,69987,88211,16333,174531,343907,
1728,24762,27196,13549,65507,23385,27333,13549,64267,129774,
7166,38240,66787,39958,144985,40796,67695,39958,148449,293434,37
5223,15563,28552,91447,135562,16917,29317,91447,137681,273243,
5018,52402,178677,105571,336650,50203,179366,105571,335140,671790,9582
1909,80224,140775,127589,348587,82552,142934,127589,353074,701661,
6318,8372,12322,1149,21843,7653,12504,1149,21306,43149,
9160,34908,53116,18857,106881,36884,51616,18857,107357,214238,
6863,30970,46788,152488,230246,30376,46870,152488,229734,459980,482399
3021,35609,56489,53459,145557,39174,55177,53459,147810,293367,
2830,45781,91976,32994,170751,38103,93223,32994,164320,335071,
8445,24986,21541,11439,57966,31206,21510,11439,64155,122121,
7928,11920,16391,6354,34665,13811,16357,6354,36522,71187,
1034,36460,53590,739,90789,37366,53345,739,91450,182239,
5040,4383,5785,9452,19620,4767,6853,9452,21072,40692,
5692,68992,84297,119447,272736,70708,85518,119447,275673,548409,
7947,2415,137,5,2557,2128,135,5,2268,4825,
9957,10219,8289,7680,26188,13478,8291,7680,29449,55637,
6970,25776,34612,187970,248358,33045,34614,187970,255629,503987,
1988,17311,10435,12781,40527,18327,10431,12781,41539,82066,
1581,13519,28221,4473,46213,13714,28541,4473,46728,92941,
1582,2933,8577,664,12174,2484,8544,664,11692,23866,
2867,26456,49472,13396,89324,16093,50349,13396,79838,169162,
9802,31776,21811,59527,113114,37227,21811,59527,118565,231679,
9529,16908,8195,3043,28146,13295,8188,3043,24526,52672,
5149,69272,71736,281722,422730,61515,71606,281722,414843,837573,
6663,192448,391349,35058,618855,175975,391549,35058,602582,1221437,13611
7036,22681,33108,50365,106154,23382,33661,50365,107408,213562,
3346,6317,584,12020,18921,6438,702,12020,19160,38081,
7221,5880,9052,2870,17802,6886,9169,2870,18925,36727,
1851,36660,60686,19617,116963,37707,61163,19617,118487,235450,
3576,273,217,1251,1741,233,385,1251,1869,3610,
8574,84507,71845,31321,187673,83008,73521,31321,187850,375523,
2254,52494,48781,806,102081,55933,48792,806,105531,207612,
2357,9806,7930,4989,22725,8692,7910,4989,21591,44316,
5116,26473,37034,99648,163155,26568,38886,99648,165102,328257,
9705,18861,15556,14501,48918,18611,15558,14501,48670,97588,
5475,41227,65376,198687,305290,40548,65593,198687,304828,610118,
3855,56067,76817,27091,159975,38028,76678,27091,141797,301772,
3857,4899,8103,491,13493,7462,8107,491,16060,29553,
6297,24089,2405,22970,49464,26622,2384,22970,51976,101440,
7725,65310,123002,5178,193490,62612,123038,5178,190828,384318,
6707,27901,47367,13618,88886,26749,47271,13618,87638,176524,
5908,11145,12860,29326,53331,11469,13462,29326,54257,107588,
8477,36307,17070,16107,69484,35221,17100,16107,68428,137912,3655
7929,245641,327439,85415,658495,229197,327606,85415,642218,1300713,34563
2971,1289,5927,1166,8382,1439,6147,1166,8752,17134,
3159,3155,4133,4586,11874,3681,4294,4586,12561,24435,
5644,29096,23501,62879,115476,26674,27055,62879,116608,232084,
4095,14797,11042,237,26076,14172,11074,237,25483,51559,
2750,16027,3073,2067,21167,16304,3081,2067,21452,42619,
1527,190351,204705,766801,1161857,187860,202899,766801,1157560,2319417,
1537,760,3371,1867,5998,719,3719,1867,6305,12303,
5909,4803,2367,6955,14125,5778,2407,6955,15140,29265,
9658,24294,20483,15262,60039,28382,20484,15262,64128,124167,
1997,30798,35857,56400,123055,33816,35626,56400,125842,248897,
2920,21919,49704,25177,96800,17675,58705,25177,101557,198357,
9985,174319,100007,111973,386299,182766,100283,111973,395022,781321,
2922,10143,31013,6519,47675,7987,32500,6519,47006,94681,
1378,372070,1107398,860063,2339531,364683,1125746,860063,2350492,4690023,173130
4469,2454,271,4210,6935,2417,277,4210,6904,13839,
5019,7369,10600,17945,35914,9003,13467,17945,40415,76329,7053
8518,46634,30224,14240,91098,49726,30346,14240,94312,185410,9210
6906,3005,4509,16066,23580,4345,4609,16066,25020,48600,
5427,33126,30288,116855,180269,34755,30338,116855,181948,362217,808
2849,2474,3174,608,6256,3393,3216,608,7217,13473,
9060,145,135,729,1009,236,132,729,1097,2106,
3067,2710,2577,6814,12101,2887,2582,6814,12283,24384,
3203,20058,4612,6398,31068,18712,4451,6398,29561,60629,
9080,66739,76647,40869,184255,69866,74387,40869,185122,369377,
2226,446491,609920,11671,1068081,440128,621491,11698,1073317,2141398,441003
6005,485692,418258,4092361,4996311,598858,421069,4092378,5112305,10108616,1350497
2799,3316,5504,2381,11201,2831,5960,2381,11172,22373,
8539,27519,34643,12868,75030,31218,35286,12868,79372,154402,
8833,886,842,0,1728,1166,839,0,2005,3733,
5825,353,610,403,1366,333,802,403,1538,2904,
5291,4012,6853,28686,39551,5234,6968,28686,40888,80439,
2695,64228,27445,9064,100737,67806,27888,9064,104758,205495,
5957,7575,15524,4454,27553,9576,16872,4454,30902,58455,
2151,61441,75896,286,137623,69124,75897,286,145307,282930,
4814,14911,58096,14522,87529,14677,59774,14522,88973,176502,
4470,2706,206,376,3288,3500,221,376,4097,7385,
8504,42388,19692,27347,89427,41568,19861,27347,88776,178203,
7680,35603,41774,24836,102213,37888,41521,24836,104245,206458,50
5501,20700,33770,35178,89648,19912,37646,35178,92736,182384,
5600,167915,179146,686152,1033213,151426,179052,686152,1016631,2049844,
2606,2355,2997,1529,6881,2084,3321,1529,6934,13815,
2675,1388,232,0,1620,1641,234,0,1875,3495,
2903,28298,48223,21381,97902,21139,51064,21381,93584,191486,
2171,31878,33357,2457,67692,30632,33439,2457,66528,134220,
9632,18251,18012,12408,48671,21166,18016,12408,51590,100261,
2973,7336,15693,5467,28496,5250,18333,5467,29050,57546,
9691,165308,176450,202870,544628,174815,174324,202870,552009,1096637,91825
5645,89071,120817,417159,627047,80512,120631,417159,618302,1245349,29414
5118,98098,100445,416048,614592,83455,100471,416048,599975,1214567,
5944,1920,2390,2087,6397,1946,2511,2087,6544,12941,
2158,3308,5020,373,8701,3317,5016,373,8706,17407,
5312,41491,78888,50126,170505,34422,77633,50126,162181,332686,
9819,143908,141287,116855,402050,164249,141290,116855,422394,824444,4791
9779,8511,5455,4838,18804,12016,5459,4838,22313,41117,
3859,19917,31322,5396,56635,21741,31321,5396,58458,115093,
8665,11316,576,880,12772,10766,14782,880,26428,39200,
9608,47189,32874,62361,142424,57621,32861,62361,152843,295267,
9304,77982,31528,40067,149577,75847,40694,40067,156608,306185,
8526,28673,21966,3659,54298,32966,21997,3659,58622,112920,
8107,3184,4340,3049,10573,3276,4344,3049,10669,21242,
3389,63420,51587,57387,172394,59339,54989,57387,171714,344108,
8666,13029,20657,2416,36102,12686,19250,2416,34352,70454,
1247,13306,15053,9106,37465,15522,15225,9106,39853,77318,
4098,6229,1463,0,7692,6373,1482,0,7855,15547,
1881,24343,29685,56881,110909,23321,29870,56881,110072,220981,
2940,10604,11011,8703,30318,10407,13292,8703,32402,62720,
4216,71345,227832,27182,326359,69792,230043,27182,327017,653376,
7354,10456,7491,3664,21611,11245,7467,3664,22376,43987,
9773,52267,38954,134605,225826,53488,38949,134605,227042,452868,
2565,27472,10211,3955,41638,28273,10254,3955,42482,84120,
2139,14833,3169,264,18266,14208,3184,264,17656,35922,
6241,2389,431,887,3707,2006,578,887,3471,7178,
2047,201,19,0,220,220,18,0,238,458,
5911,12764,12319,15317,40400,12840,12513,15317,40670,81070,
6018,87195,75402,402569,565166,83122,75387,402569,561078,1126244,
5058,57691,69628,317477,444796,55077,69678,317477,442232,887028,1701
2152,78479,107095,576,186150,79241,107077,576,186894,373044,
6289,184,29,0,213,214,28,0,242,455,
5150,143489,163785,633104,940378,157776,163311,633104,954191,1894569,9171
5345,157210,157478,737767,1052456,140808,156974,737767,1035549,2088005,12615
9533,5038,4185,705,9928,5111,4142,705,9958,19886,
5119,162502,174021,874931,1211454,133977,174265,874931,1183173,2394627,
2923,4124,11925,2834,18883,2915,12810,2834,18559,37442,
6209,9715,802,303,10820,10082,806,303,11191,22011,
5238,17002,9362,10677,37041,15533,9896,10677,36106,73147,
2358,584,695,165,1444,615,697,165,1477,2921,
5567,243065,361173,1070003,1674241,241606,360759,1070003,1672367,3346608,42346
2974,14129,25584,2505,42217,13458,25537,2505,41500,83717,11650
2769,15288,26439,19009,60736,16866,26754,19009,62629,123365,
5881,91651,126501,85947,304099,85706,129641,85947,301294,605393,
8506,115726,73116,65099,253941,115799,73007,65099,253905,507846,
6019,43127,38205,194258,275590,42644,38266,194258,275168,550758,
6498,87519,52776,17110,157405,96381,53254,17110,166745,324150,10073
6499,146642,209543,106456,462641,142024,211948,106456,460429,923070,148144
9919,1821,7345,1223,10389,1616,7345,1223,10184,20573,
3074,183493,248976,303757,736226,193470,246261,303757,743488,1479714,24286
3071,6073,16281,9302,31656,6713,16207,9302,32222,63878,
7728,833273,2068794,332295,3234362,821111,2059499,332295,3212905,6447267,265788
8808,37174,28968,25530,91672,41956,30869,25530,98355,190027,
5330,3766,8484,10888,23138,9708,8996,10888,29592,52730,
5331,38690,57755,57422,153867,33478,57809,57422,148709,302576,
5175,13658,18595,41756,74009,16199,18879,41756,76834,150843,
7038,19679,27834,24234,71747,24164,28370,24234,76768,148515,
7039,17463,17397,71807,106667,19264,17298,71807,108369,215036,
3674,250507,643208,187446,1081161,247900,638776,187446,1074122,2155283,482675
3523,753,42757,5,43515,802,43228,5,44035,87550,
1863,7249,4150,1877,13276,6813,4137,1877,12827,26103,
9774,61009,45958,86118,193085,59434,45957,86118,191509,384594,32794
3426,57402,304783,68809,430994,55241,300966,68809,425016,856010,225028
7834,10937,11727,2911,25575,12072,11688,2911,26671,52246,
2789,16655,28139,14838,59632,13848,31468,14838,60154,119786,
5828,196,544,111,851,166,534,111,811,1662,
2257,63801,71896,44763,180460,63849,72595,44763,181207,361667,70209
8668,2251,948,34,3233,2859,934,34,3827,7060,
9571,10264,4717,3312,18293,10061,4723,3312,18096,36389,
4426,30312,20585,1390,52287,31145,20438,1390,52973,105260,
3895,5917,6052,5585,17554,6156,6076,5585,17817,35371,
9609,10495,7715,4654,22864,11992,7715,4654,24361,47225,
5568,189187,262083,707253,1158523,180357,261299,707253,1148909,2307432,
5428,171863,225751,956887,1354501,160838,231494,956887,1349219,2703720,
5460,690,3585,1543,5818,925,3718,1543,6186,12004,
8528,36283,29472,5861,71616,37256,29945,5861,73062,144678,
9358,57414,97960,53760,209134,59399,100388,53760,213547,422681,
5636,52734,80122,66358,199214,50594,80809,66358,197761,396975,
5429,72256,73702,229821,375778,64075,74219,229821,368115,743893,
6875,5527,5218,32442,43187,5491,5379,32442,43312,86499,
2455,495,25,0,520,476,26,0,502,1022,
9189,16066,33295,13411,62772,19021,33975,13411,66407,129179,
7895,4852,4764,2003,11619,4745,4765,2003,11513,23132,
5601,32464,21296,113334,167094,49531,21339,113334,184205,351299,
7308,31250,64573,12212,108035,38876,59172,12212,110260,218295,
1422,16456,23086,62674,102215,15738,23499,62674,101912,204127,
7996,66947,130710,45270,242927,67081,133369,45270,245720,488647,
1069,163840,586580,363867,1114287,163595,597677,363867,1125139,2239426,25837
1111,74163,91965,3913,170041,66994,92107,3913,163014,333055,
5120,10319,11872,20414,42605,20382,13109,20414,53905,96510,
1478,13205,23609,66991,103805,12167,23687,66991,102845,206650,
6971,8438,30465,45980,84883,11899,30551,45980,88430,173313,
2326,33286,35205,7691,76182,35721,35313,7691,78725,154907,
7309,466834,1088065,183934,1738833,441022,1086141,183934,1711097,3449930,272090
5376,202177,256305,1067088,1525571,190986,256130,1067088,1514205,3039776,665846
1826,884431,1660304,401201,2945936,903378,1640029,401201,2944608,5890544,361094
1077,103228,194843,51908,349979,108932,196153,51908,356993,706972,197157
5068,65007,70805,316717,452529,55658,70805,316717,443179,895708,
7946,7082,539,791,8412,7039,533,791,8363,16775,
5262,5728,5844,14448,26020,7572,5898,14448,27918,53938,
5476,9354,12377,31722,53453,11041,12353,31722,55116,108569,
4689,4883,5270,1209,11362,5599,5397,1209,12205,23567,
1904,26858,64220,15986,107064,26918,65555,15986,108459,215523,
6020,75436,62740,359934,498110,72002,62965,359934,494901,993011,
8725,32352,23011,0,55363,30300,23240,0,53540,108903,
7451,96501,61937,148901,307339,99417,61877,148901,310195,617534,
5310,3899,3032,16065,22996,5725,2970,16065,24760,47756,
4641,19566,18803,3765,42134,18430,18784,3765,40979,83113,
2258,81692,84884,1546,168122,82598,84900,1546,169044,337166,
6003,45521,73204,290384,409109,40451,73228,290378,404057,813166,
3219,42053,17856,36359,96268,40530,18490,36359,95379,191647,
2907,29085,93139,22886,145110,28637,97440,22886,148963,294073,
2908,3355,13428,1694,18477,4105,13972,1694,19771,38248,
4533,35910,35176,1044,72130,34707,35195,1044,70946,143076,
5021,3126,5165,18089,26380,4299,5108,18089,27496,53876,
2281,148725,232159,13801,394685,130990,231145,13801,375936,770621,131799
5122,325490,590898,1753008,2669396,299111,592072,1753008,2644191,5313587,445471
2259,10438,22483,5324,38245,9627,20965,5324,35916,74161,
2247,111793,126919,2106,240818,122087,126937,2106,251130,491948,
5071,32631,64954,108629,206214,31901,67468,108629,207998,414212,54195
7273,15879,35013,7606,58498,18771,33206,7606,59583,118081,
7274,4087,4037,250,8374,4684,4720,250,9654,18028,
8309,57407,23325,24834,105566,57328,23351,24834,105513,211079,
2157,5151,6885,465,12501,14038,6925,465,21428,33929,
5526,11467,13670,38580,63717,10975,16120,38580,65675,129392,
2090,33556,125398,6638,165591,34970,125654,6638,167262,332853,165835
3115,419388,1354581,571218,2345187,441186,1355056,571218,2367460,4712647,136553
5602,56493,55635,113601,225729,56750,55762,113601,226113,451842,
5377,91451,191304,440619,723374,90268,196359,440619,727246,1450620,
5224,98643,146083,350884,595610,88867,159824,350884,599575,1195185,124761
2387,15933,7251,7732,30916,15373,7267,7732,30372,61288,
3427,18941,173020,23850,215811,18102,169605,23850,211557,427368,
9657,45584,28629,21504,95717,44074,28623,21504,94201,189918,
9683,646079,408156,565194,1619429,626812,408119,565194,1600125,3219554,79476
9664,5419,3402,3535,12356,6614,3423,3535,13572,25928,
6021,100092,139493,671780,911364,93167,139298,671780,904244,1815608,
3036,47251,60194,88313,195758,47498,61304,88313,197115,392873,
8479,21962,15013,11785,48760,22447,15049,11785,49281,98041,
4250,1232,537,0,1769,1268,498,0,1766,3535,
3524,9075,46296,14613,69984,8122,46969,14613,69704,139688,40262
2402,16047,31534,7897,55478,15606,31733,7897,55236,110714,
1561,4177,4749,6818,15744,5251,5004,6818,17073,32817,
5882,29284,26583,19367,75234,28062,27791,19367,75220,150454,
3246,6332,5142,4419,15893,6808,5391,4419,16618,32511,
9917,362619,221632,276426,860677,350645,221636,276426,848707,1709384,219646
2032,1508,505,281,2294,1468,519,281,2268,4562,
3213,9608,3070,9483,22161,10166,3119,9483,22768,44929,
2916,2841,5903,2285,11029,2779,6423,2285,11487,22516,
9775,33022,24064,106122,163208,34623,24068,106122,164813,328021,
1687,349,25,247,621,355,48,247,650,1271,
5423,222106,231580,808459,1262146,200604,231543,808459,1240606,2502752,569176
7685,517,30,692,1239,368,33,692,1093,2332,
2403,5091,9726,3963,18780,4298,11075,3963,19336,38116,
4140,29063,6927,14082,50072,28378,6891,14082,49351,99423,
4101,9932,3051,10,12993,9180,3034,10,12224,25217,
4102,15751,4696,607,21054,14763,4704,607,20074,41128,
4129,1767,468,21,2256,1793,499,21,2313,4569,
3863,79610,105265,92619,277494,82302,105300,92619,280221,557715,
3851,28161,55374,13568,97103,28059,55146,13568,96773,193876,
4021,67950,91573,94504,254027,45119,91545,94504,231168,485195,
5072,85758,134323,406166,626247,80048,134124,405751,619923,1246170,9
5378,20031,26264,96327,142622,17673,26500,96741,140914,283536,43
4335,3039,242,24,3305,3102,228,24,3354,6659,
6634,19660,24067,3325,47052,21119,24168,3325,48612,95664,
1195,32229,10981,4456,47666,36368,11055,4456,51879,99545,
2494,1473,2596,1389,5458,1610,2603,1389,5602,11060,
3499,7891,23859,7477,39227,7700,24823,7477,40000,79227,
3992,10993,19184,2350,32527,15829,19178,2350,37357,69884,
4473,7829,508,41385,49722,7144,514,41385,49043,98765,
2102,23272,135149,10585,169006,25054,135898,10585,171537,340543,15330
3525,5431,25923,5940,37294,6316,27506,5940,39762,77056,
4463,634,204,399,1237,777,207,399,1383,2620,
5477,3921,6651,9874,20446,4462,6978,9874,21314,41760,
3944,2424,2085,565,5074,4486,2092,565,7143,12217,
4254,474,97,0,571,507,98,0,605,1176,
4409,653,399,5,1057,880,332,5,1217,2274,
2433,6863,282,46,7191,7461,282,46,7789,14980,
3526,23199,207856,22826,253881,21522,200061,22826,244409,498290,365
3528,741,3618,340,4699,693,4110,340,5143,9842,
1128,31866,52128,1882,85876,33213,51667,1882,86762,172638,
4887,6131,16445,7431,30007,6838,17695,7431,31964,61971,
8805,126082,217072,37699,380853,127073,217790,37699,382562,763415,79788
6133,376676,1045634,605404,2027714,380582,1057025,605404,2043011,4070725,637859
5657,127484,211862,257185,596531,126571,215199,257185,598955,1195486,9006
5123,159982,179110,719692,1058783,139492,178972,719692,1038155,2096938,
5461,12164,24026,35236,71426,12991,24206,35236,72433,143859,
5462,104,316,1190,1610,198,369,1190,1757,3367,
3062,9113,35568,39165,83846,9719,37003,39165,85887,169733,
3214,31,32,0,63,32,30,0,62,125,
5757,6184,5341,3526,15051,5403,5298,3526,14227,29278,
8801,7254,31775,95,39124,7013,32544,95,39652,78776,
7452,148722,152335,221277,522334,149759,152342,221277,523378,1045712,116387
2752,2961,566,230,3757,3156,555,230,3941,7698,
8670,3170,896,0,4066,3642,897,0,4539,8605,
5225,6539,11338,34822,52699,7452,11798,34822,54072,106771,
2308,3342,3608,724,7674,3782,3723,724,8229,15903,
5332,6647,15181,34914,56742,7802,15657,34914,58373,115115,
5208,103567,125281,470018,698866,90820,125561,470018,686400,1385266,
3580,106203,836204,76534,1018941,109700,821677,76534,1007911,2026852,62083
5885,53941,52402,37153,143496,52495,52995,37153,142643,286139,
5455,53969,224750,172816,451535,54188,227415,172816,454419,905954,
1078,55,42,0,97,79,47,0,126,223,
9820,30562,24122,21647,76331,42190,24125,21647,87962,164293,
9804,13055,12027,5407,30489,18594,12026,5407,36027,66516,
9821,38402,30022,20831,89255,53232,30021,20831,104084,193339,
9623,25049,24665,16147,65861,34379,24663,16147,75189,141050,
9936,84259,143021,107712,334992,83695,107809,107712,299216,634208,
3422,5955,17881,2133,25969,5341,20651,2133,28125,54094,
6819,24741,32314,86860,143915,24827,32474,86860,144161,288076,
4251,1849,284,0,2133,1943,271,0,2214,4347,
8540,1061,920,81,2061,1220,979,81,2280,4341,
8548,32491,27374,2648,62514,33381,28110,2648,64139,126653,822
8541,11522,7313,1443,20278,10499,7292,1443,19234,39512,127
4023,3958,4123,737,8818,3147,4128,737,8012,16830,
3850,25158,47213,32254,104625,24631,46230,32254,103115,207740,
2459,527,50,0,577,748,48,0,796,1373,
3744,6002,7862,3127,16991,7136,7922,3127,18185,35176,
3904,123157,171924,105522,400603,104856,171954,105522,382332,782935,143779
5883,192396,295984,120463,608843,180560,303821,120463,604844,1213687,4900
8254,11185,7136,9811,28132,11946,7137,9811,28894,57026,
9667,75524,62358,70198,208080,78856,62341,70198,211395,419475,3253
2198,64660,57273,6127,128060,58333,57211,6127,121671,249731,
4181,44103,131908,23816,199827,42748,136835,23816,203399,403226,
5928,51975,50482,35807,138264,52618,51611,35807,140036,278300,
