NLC,Entries Full,Entries Reduced,Entries Season,Entries Total,Exits Full,Exits Reduced,Exits Season,Exits Total,1011 Entries & Exits,1011 interchanges
9149,12271,13464,4260,29995,12271,13464,4260,29995,59990,1860
5057,91167,94464,278627,464258,91167,94464,278627,464258,928516,0
7445,281247,182993,444884,909124,281247,182993,444884,909124,1818248,0
8658,2251,798,0,3049,2251,798,0,3049,6098,0
5504,27372,2543,3913,33828,27372,2543,3913,33828,67656,0
7201,90,112,0,202,90,112,0,202,404,0
4084,1640,531,0,2171,1640,531,0,2171,4342,0
9710,60297,58704,54563,173564,60297,58704,54563,173564,347128,0
2685,409361,370597,113891,893849,409361,370597,113891,893849,1787698,290141
5275,98078,211679,145656,455413,98078,211679,145656,455413,910826,0
1017,15821,26150,4891,46862,15821,26150,4891,46862,93724,0
9652,11941,9692,11017,32650,11941,9692,11017,32650,65300,0
2735,11946,4625,2046,18617,11946,4625,2046,18617,37234,0
3171,80240,99943,155744,335927,80240,99943,155744,335927,671854,0
4607,19751,16318,33939,70008,19751,16318,33939,70008,140016,0
1761,27371,9276,7471,44118,27371,9276,7471,44118,88236,0
9818,39387,26862,38765,105014,39387,26862,38765,105014,210028,0
2058,8441,2161,1895,12497,8441,2161,1895,12497,24994,0
1871,4549,7245,632,12426,4549,7245,632,12426,24852,0
5824,139,628,420,1187,139,628,420,1187,2374,0
4595,5391,3321,8186,16898,5391,3321,8186,16898,33796,0
9876,89252,145513,120835,355600,89252,145513,120835,355600,711200,0
9521,89105,92083,58103,239291,89105,92083,58103,239291,478582,0
9728,56830,69202,32699,158731,56830,69202,32699,158731,317462,0
8931,12473,11740,12584,36797,12473,11740,12584,36797,73594,0
3225,27490,9233,10077,46800,27490,9233,10077,46800,93600,0
2669,16627,3935,7215,27777,16627,3935,7215,27777,55554,0
2059,5174,594,2960,8728,5174,594,2960,8728,17456,0
2339,38491,161478,39464,239433,38491,161478,39464,239433,478866,0
1133,36175,48730,48711,133616,36175,48730,48711,133616,267232,0
1534,96126,297445,383652,777223,96126,297445,383652,777223,1554446,0
7925,1140,344,7502,8986,1140,344,7502,8986,17972,0
4597,282495,401087,244607,928189,282495,401087,244607,928189,1856378,123654
2237,168379,184173,124645,477197,168379,184173,124645,477197,954394,0
5368,274006,241165,473612,988783,274006,241165,473612,988783,1977566,54118
4784,29013,43205,22436,94654,29013,43205,22436,94654,189308,11
5110,126361,112542,522179,761082,126361,112542,522179,761082,1522164,0
8487,3000791,5060369,4184648,12245808,3000791,5060369,4184648,12245808,24491616,2110935
1947,516683,1404965,555170,2476818,516683,1404965,555170,2476818,4953636,394301
5294,4789,5655,8207,18651,4789,5655,8207,18651,37302,0
7446,239928,211331,477419,928678,239928,211331,477419,928678,1857356,0
1373,100322,230112,427248,757682,100322,230112,427248,757682,1515364,0
3539,29,835,57,921,29,835,57,921,1842,0
3498,4,8603,5,8612,4,8603,5,8612,17224,0
5111,12936,14804,30838,58578,12936,14804,30838,58578,117156,0
9955,112325,181190,116394,409909,112325,181190,116394,409909,819818,0
3620,37580,48617,39816,126013,37580,48617,39816,126013,252026,0
6089,199730,234951,289028,723709,199730,234951,289028,723709,1447418,0
9188,66095,154480,15021,235596,66095,154480,15021,235596,471192,0
2862,34330,106948,43844,185122,34330,106948,43844,185122,370244,0
5329,229518,584445,557818,1371781,229518,584445,557818,1371781,2743562,566897
5051,580914,708066,2220581,3509561,580914,708066,2220581,3509561,7019122,1837859
2710,100147,37749,46573,184469,100147,37749,46573,184469,368938,0
7402,53538,63581,133474,250593,53538,63581,133474,250593,501186,0
7403,48382,60019,99754,208155,48382,60019,99754,208155,416310,0
1177,115951,115176,72363,303490,115951,115176,72363,303490,606980,0
1291,55973,112783,241584,410340,55973,112783,241584,410340,820680,36841
1579,1316,6129,4955,12400,1316,6129,4955,12400,24800,0
7491,489070,246885,833772,1569727,489070,246885,833772,1569727,3139454,0
6340,270780,348388,111701,730869,270780,348388,111701,730869,1461738,18983
5369,37929,68388,121902,228219,37929,68388,121902,228219,456438,0
7305,9874,10787,4085,24746,9874,10787,4085,24746,49492,0
9438,176252,241101,160183,577536,176252,241101,160183,577536,1155072,0
5634,54677,83511,107352,245540,54677,83511,107352,245540,491080,0
3573,12541,111609,30431,154581,12541,111609,30431,154581,309162,49660
5635,31083,45070,42578,118731,31083,45070,42578,118731,237462,0
3853,55567,3070,24530,83167,55567,3070,24530,83167,166334,0
3066,1787,515,2375,4677,1787,515,2375,4677,9354,0
2156,50670,9251,4103,64024,50670,9251,4103,64024,128048,0
2661,25545,81840,69638,177023,25545,81840,69638,177023,354046,0
5260,71624,217263,201940,490827,71624,217263,201940,490827,981654,3729
5498,32461,45480,76339,154280,32461,45480,76339,154280,308560,0
7072,20235,23697,45195,89127,20235,23697,45195,89127,178254,0
2242,2898726,4070272,2009831,8978829,2898724,4070556,2009919,8979199,17958028,462439
2244,636703,628974,394134,1659811,636702,629021,394149,1659872,3319683,0
2246,1246137,3993384,666766,5906287,1246140,3992974,666639,5905753,11812040,647085
9709,180227,77163,63441,320831,180227,77163,63441,320831,641662,322720
6965,4857109,6305384,16720719,27883212,4857779,6306435,16721997,27886211,55769423,2122967
9371,120559,102735,97164,320458,120559,102735,97164,320458,640916,0
9372,61224,46530,42080,149834,61224,46530,42080,149834,299668,0
4327,644,153,773,1570,644,153,773,1570,3140,0
4356,3866,1225,1035,6126,3866,1225,1035,6126,12252,0
4226,405,181,0,586,405,181,0,586,1172,0
4018,23570,22440,20391,66401,23570,22440,20391,66401,132802,0
3844,126197,6570,69922,202689,126197,6570,69922,202689,405378,0
4460,1800,578,0,2378,1800,578,0,2378,4756,0
4334,846,107,0,953,846,107,0,953,1906,0
4248,3953,3306,0,7259,3953,3306,0,7259,14518,0
4059,7005,3015,5,10025,7005,3015,5,10025,20050,0
4227,13792,9940,134,23866,13792,9940,134,23866,47732,0
2484,73151,71944,9381,154476,73151,71944,9381,154476,308952,0
2485,77877,74158,14889,166924,77877,74158,14889,166924,333848,68894
4247,2212,1348,0,3560,2212,1348,0,3560,7120,0
4133,99995,51733,45337,197065,99995,51733,45337,197065,394130,7459
2488,2866,2542,924,6332,2866,2542,924,6332,12664,0
2467,3576,3464,709,7749,3576,3464,709,7749,15498,0
4060,1783,935,0,2718,1783,935,0,2718,5436,0
4162,1151,422,0,1573,1151,422,0,1573,3146,0
4138,664,242,11,917,664,242,11,917,1834,0
4207,312,204,0,516,312,204,0,516,1032,0
9925,26246,22096,18169,66511,26246,22096,18169,66511,133022,0
9916,15868,17102,4701,37671,15868,17102,4701,37671,75342,0
3847,60880,3048,35129,99057,60880,3048,35129,99057,198114,0
2457,4578,2537,23,7138,4578,2537,23,7138,14276,0
4223,9953,4203,2009,16165,9953,4203,2009,16165,32330,0
9699,63513,23205,11648,98366,63513,23205,11648,98366,196732,0
4061,673,461,0,1134,673,461,0,1134,2268,0
4163,3151,1507,0,4658,3151,1507,0,4658,9316,0
4421,8819,2690,7204,18713,8819,2690,7204,18713,37426,0
3852,17706,2749,2389,22844,17706,2749,2389,22844,45688,0
8712,1269,311,0,1580,1269,311,0,1580,3160,0
8846,356,50,0,406,356,50,0,406,812,0
8829,817,256,0,1073,817,256,0,1073,2146,0
8830,124,62,0,186,124,62,0,186,372,0
9156,9504,13284,4633,27421,9504,13284,4633,27421,54842,0
8660,98,64,0,162,98,64,0,162,324,0
9655,18027,13512,14210,45749,18027,13512,14210,45749,91498,0
9614,13199,64772,2681,80652,13199,64772,2681,80652,161304,0
8443,7106,5197,7240,19543,7106,5197,7240,19543,39086,0
5148,3965183,5361273,16413099,25739555,3964915,5361247,16412414,25738576,51478131,7346732
6966,56461,61917,67317,185695,56461,61917,67317,185695,371390,0
5281,52120,116271,66093,234484,52120,116271,66093,234484,468968,0
5632,64111,43263,159290,266664,64111,43263,159290,266664,533328,0
1067,19595,39538,42349,101482,19595,39538,42349,101482,202964,0
1829,139251,82836,67348,289435,139251,82836,67348,289435,578870,2957
2657,5817,959,232,7008,5817,959,232,7008,14016,25
7978,15365,3469,3654,22488,15365,3469,3654,22488,44976,0
1110,86322,103727,129121,319170,86322,103727,129121,319170,638340,0
5674,4073,276,994,5343,4073,276,994,5343,10686,0
5114,37767,78154,121446,237367,37767,78154,121446,237367,474734,0
9354,29973,26526,20521,77020,29973,26526,20521,77020,154040,0
1305,8400,4158,2853,15411,8400,4158,2853,15411,30822,0
1306,14744,6763,3092,24599,14744,6763,3092,24599,49198,0
3574,1525,46697,1843,50065,1525,46697,1843,50065,100130,0
2307,5577,3510,911,9998,5577,3510,911,9998,19996,0
2689,11961,2097,2614,16672,11961,2097,2614,16672,33344,0
2598,23800,34691,55034,113525,23800,34691,55034,113525,227050,0
3517,3953,20848,11991,36792,3953,20848,11991,36792,73584,0
1897,187057,348344,121829,657230,187057,348344,121829,657230,1314460,8282
5082,81509,114922,318919,515350,81509,114922,318919,515350,1030700,0
6202,13038,2498,1911,17447,13038,2498,1911,17447,34894,0
5053,46960,49104,126714,222778,46960,49104,126714,222778,445556,0
7268,63187,143686,2560,209433,63187,143686,2560,209433,418866,3163
3635,51328,53561,39140,144029,51328,53561,39140,144029,288058,299
1536,244355,878413,507871,1630639,244355,878413,507871,1630639,3261278,122836
3645,516849,420440,218771,1156060,516849,420440,218771,1156060,2312120,76882
3518,68,642,0,710,68,642,0,710,1420,0
4826,46296,19462,9172,74930,46296,19462,9172,74930,149860,0
4640,9151,11272,31917,52340,9151,11272,31917,52340,104680,0
5892,15959,42001,22852,80812,15959,42001,22852,80812,161624,0
5887,31941,54951,17452,104344,31941,54951,17452,104344,208688,0
5762,3504,19881,445,23830,3504,19881,445,23830,47660,0
5761,6074,32727,3302,42103,6074,32727,3302,42103,84206,0
2670,24352,13334,3105,40791,24352,13334,3105,40791,81582,0
2871,151843,382113,97271,631227,151843,382113,97271,631227,1262454,6936
4422,38916,21214,565,60695,38916,21214,565,60695,121390,19184
3963,50786,28484,15234,94504,50786,28484,15234,94504,189008,0
3962,1399,488,81,1968,1399,488,81,1968,3936,0
2155,210687,528046,239735,978468,210687,528046,239735,978468,1956936,0
5853,4726,5069,1734,11529,4726,5069,1734,11529,23058,0
3147,379935,701898,829601,1911434,379935,701898,829601,1911434,3822868,486403
5237,27039,30363,22724,80126,27020,30315,22568,79903,160029,11800
5115,160757,319991,438569,919317,160821,320151,439107,920079,1839396,8997
5222,66185,74325,55634,196144,66140,74209,55252,195601,391745,15651
5599,40968,48258,208246,297472,40968,48258,208246,297472,594944,0
8831,9234,33581,0,42815,9234,33581,0,42815,85630,0
8164,43310,62122,42817,148249,43310,62122,42817,148249,296498,0
4884,56204,38956,35736,130896,56204,38956,35736,130896,261792,25085
2961,324441,890003,170055,1384499,324441,890003,170055,1384499,2768998,12593
2966,686843,1762059,846047,3294949,686844,1762209,846256,3295309,6590258,526068
2968,1975146,6380921,2283845,10639912,1975144,6380636,2283448,10639228,21279140,2624292
2970,497587,1565437,1117354,3180378,497589,1565558,1117524,3180671,6361049,305461
7165,1030,85,569,1684,1030,85,569,1684,3368,0
6856,68329,135022,241961,445312,68329,135022,241961,445312,890624,332762
6883,104180,166490,441787,712457,104180,166490,441787,712457,1424914,0
2253,57482,82492,39140,179114,57482,82492,39140,179114,358228,0
4094,2704,1036,0,3740,2704,1036,0,3740,7480,0
7603,731,50,707,1488,731,50,707,1488,2976,0
1727,65766,100020,17241,183027,65766,100020,17241,183027,366054,0
1728,24745,32649,15633,73027,24745,32649,15633,73027,146054,0
7166,44270,73059,40817,158146,44270,73059,40817,158146,316292,85
5223,20738,42065,115831,178634,20738,42065,115831,178634,357268,0
5018,47669,160399,94745,302813,47669,160399,94745,302813,605626,3078
1909,66074,162842,130983,359899,66074,162842,130983,359899,719798,0
6318,7735,19285,1853,28873,7735,19285,1853,28873,57746,0
9160,37406,62357,17411,117174,37406,62357,17411,117174,234348,0
6863,31467,37861,145080,214408,31467,37861,145080,214408,428816,395104
3021,34741,54438,47916,137095,34741,54438,47916,137095,274190,0
2830,40435,92691,73816,206942,40435,92691,73816,206942,413884,0
8445,25261,35698,31964,92923,25261,35698,31964,92923,185846,0
7928,24979,6750,8080,39809,24979,6750,8080,39809,79618,0
1034,46254,70071,70951,187276,46254,70071,70951,187276,374552,0
5040,3154,5205,5943,14302,3154,5205,5943,14302,28604,0
5692,72299,84761,99410,256470,72299,84761,99410,256470,512940,0
7947,4298,369,235,4902,4298,369,235,4902,9804,0
9957,11919,9934,10822,32675,11919,9934,10822,32675,65350,0
6970,62302,87337,101339,250978,62302,87337,101339,250978,501956,0
1475,1325128,2758035,2512143,6595306,1326433,2761849,2516633,6604915,13200221,255104
1988,29971,11287,14235,55493,29971,11287,14235,55493,110986,0
1581,19400,57181,6811,83392,19400,57181,6811,83392,166784,0
1582,4896,18261,1001,24158,4896,18261,1001,24158,48316,0
2867,26015,85945,26338,138298,26015,85945,26338,138298,276596,0
9802,32758,20950,22264,75972,32758,20950,22264,75972,151944,0
9529,10516,8721,3826,23063,10516,8721,3826,23063,46126,0
5149,96528,110005,232989,439522,96528,110005,232989,439522,879044,0
6663,230210,544676,192079,966965,230210,544676,192079,966965,1933930,35518
7036,27341,31415,40557,99313,27341,31415,40557,99313,198626,0
3346,1685,788,3050,5523,1685,788,3050,5523,11046,0
7221,6428,10904,4276,21608,6428,10904,4276,21608,43216,0
1851,37237,58541,23755,119533,37237,58541,23755,119533,239066,0
3576,68,249,1028,1345,68,249,1028,1345,2690,0
8574,74467,95776,76750,246993,74467,95776,76750,246993,493986,0
2254,91275,153491,65115,309881,91275,153491,65115,309881,619762,0
2357,10836,11722,8663,31221,10836,11722,8663,31221,62442,0
5116,22765,41311,82125,146201,22765,41311,82125,146201,292402,0
9705,17321,18838,15166,51325,17321,18838,15166,51325,102650,0
5475,51332,76148,201138,328618,51332,76148,201138,328618,657236,0
3855,117736,50482,50397,218615,117736,50482,50397,218615,437230,0
3857,17355,2730,629,20714,17355,2730,629,20714,41428,0
6297,23799,3871,21461,49131,23799,3871,21461,49131,98262,0
7725,47891,131051,3898,182840,47891,131051,3898,182840,365680,0
6707,30679,56509,70474,157662,30679,56509,70474,157662,315324,0
5908,13165,15439,42366,70970,13165,15439,42366,70970,141940,0
8477,28089,25537,43481,97107,28089,25537,43481,97107,194214,2583
7929,365023,241808,106344,713175,365023,241808,106344,713175,1426350,44412
2971,1235,7136,1281,9652,1235,7136,1281,9652,19304,0
3159,2866,6366,3897,13129,2866,6366,3897,13129,26258,0
5644,30369,27372,63274,121015,30369,27372,63274,121015,242030,0
4095,15521,12455,297,28273,15521,12455,297,28273,56546,0
2750,22412,5878,2784,31074,22412,5878,2784,31074,62148,0
1527,167321,139235,593483,900039,167321,139235,593483,900039,1800078,0
1537,1313,3225,2048,6586,1313,3225,2048,6586,13172,0
5909,7250,3023,6436,16709,7250,3023,6436,16709,33418,0
9658,24471,23940,22898,71309,24471,23940,22898,71309,142618,0
1997,70318,4958,37281,112557,70318,4958,37281,112557,225114,0
2920,22608,79927,39013,141548,22608,79927,39013,141548,283096,0
9985,180323,114688,135530,430541,180323,114688,135530,430541,861082,0
1378,453996,1217805,929611,2601412,453996,1217805,929611,2601412,5202824,314362
4469,3336,759,3131,7226,3336,759,3131,7226,14452,0
5019,7684,11195,16939,35818,7684,11195,16939,35818,71636,3630
8518,47346,54343,56960,158649,47346,54343,56960,158649,317298,21304
6906,4026,5102,19432,28560,4026,5102,19432,28560,57120,0
5069,70594,62181,88738,221513,70594,62181,88738,221513,443026,0
5427,40573,33804,90998,165375,40573,33804,90998,165375,330750,500
2849,3030,3860,1685,8575,3030,3860,1685,8575,17150,0
9060,151,28,465,644,151,28,465,644,1288,0
3067,2827,724,6740,10291,2827,724,6740,10291,20582,0
3203,28480,12712,14622,55814,28480,12712,14622,55814,111628,0
9080,70441,80612,38089,189142,70441,80612,38089,189142,378284,0
2226,733814,1042342,542470,2318626,733813,1042422,542495,2318730,4637356,652686
6005,637323,628405,2328315,3594043,637042,628148,2327779,3592969,7187012,284028
2799,5154,8192,7181,20527,5154,8192,7181,20527,41054,0
8539,27393,37924,30006,95323,27393,37924,30006,95323,190646,0
8833,1145,898,0,2043,1145,898,0,2043,4086,0
5825,593,3434,390,4417,593,3434,390,4417,8834,0
5291,7620,6381,25885,39886,7620,6381,25885,39886,79772,0
2695,77561,22417,10593,110571,77561,22417,10593,110571,221142,0
5957,10189,17166,2693,30048,10189,17166,2693,30048,60096,0
2151,130342,142109,93525,365976,130342,142109,93525,365976,731952,0
4814,15609,68043,14287,97939,15609,68043,14287,97939,195878,0
4470,3569,1178,221,4968,3569,1178,221,4968,9936,0
8504,48901,32167,83211,164279,48901,32167,83211,164279,328558,0
7680,41940,55553,24498,121991,41940,55553,24498,121991,243982,207
5501,17937,40267,32841,91045,17937,40267,32841,91045,182090,0
5600,220154,188718,585075,993947,220154,188718,585075,993947,1987894,0
2606,2117,4863,2668,9648,2117,4863,2668,9648,19296,0
2675,1116,233,220,1569,1116,233,220,1569,3138,0
2903,29481,59001,56529,145011,29481,59001,56529,145011,290022,0
2171,34203,91110,23044,148357,34203,91110,23044,148357,296714,0
9632,20141,18849,16657,55647,20141,18849,16657,55647,111294,0
2973,9217,30357,15673,55247,9217,30357,15673,55247,110494,0
9691,187299,185040,250838,623177,187299,185040,250838,623177,1246354,111521
5645,120978,118811,361578,601367,120978,118811,361578,601367,1202734,23663
5118,106574,106998,346311,559883,106574,106998,346311,559883,1119766,0
2158,5012,7791,1510,14313,5012,7791,1510,14313,28626,0
5312,44654,85546,46522,176722,44654,85546,46522,176722,353444,0
9819,168353,153102,164647,486102,168353,153102,164647,486102,972204,6070
3859,36792,9020,5216,51028,36792,9020,5216,51028,102056,0
9779,11335,7179,9348,27862,11335,7179,9348,27862,55724,0
8665,17307,11855,2052,31214,17307,11855,2052,31214,62428,0
9608,59165,39239,74193,172597,59165,39239,74193,172597,345194,0
9304,86201,54596,41548,182345,86201,54596,41548,182345,364690,0
8526,27681,24707,21442,73830,27681,24707,21442,73830,147660,0
8107,4369,6457,3340,14166,4369,6457,3340,14166,28332,0
3389,68246,73478,56038,197762,68246,73478,56038,197762,395524,0
8666,16497,29772,4322,50591,16497,29772,4322,50591,101182,0
1247,27146,14601,15484,57231,27146,14601,15484,57231,114462,0
4098,6028,2660,54,8742,6028,2660,54,8742,17484,0
1881,28201,25909,118570,172680,28201,25909,118570,172680,345360,0
2940,9272,13465,18865,41602,9272,13465,18865,41602,83204,0
4216,181034,169971,58768,409773,181034,169971,58768,409773,819546,0
7354,16018,11810,5700,33528,16018,11810,5700,33528,67056,0
9773,49829,42587,128086,220502,49829,42587,128086,220502,441004,0
2565,40856,9576,7975,58407,40856,9576,7975,58407,116814,0
2139,16607,4287,1405,22299,16607,4287,1405,22299,44598,0
6241,1919,262,885,3066,1919,262,885,3066,6132,0
2047,216,9,0,225,216,9,0,225,450,0
5911,16438,13814,18052,48304,16438,13814,18052,48304,96608,0
6018,104875,93274,336704,534853,104875,93274,336704,534853,1069706,0
5058,81610,77654,255934,415198,81610,77654,255934,415198,830396,247
2152,171446,217801,123575,512822,171446,217801,123575,512822,1025644,0
6289,122,27,0,149,122,27,0,149,298,0
5150,212775,304217,514568,1031560,212775,304217,514568,1031560,2063120,844166
5345,322180,503291,680291,1505762,322180,503291,680291,1505762,3011524,234625
9533,5961,5336,2568,13865,5961,5336,2568,13865,27730,0
5119,182013,176487,784240,1142740,182013,176487,784240,1142740,2285480,0
6209,8836,1300,594,10730,8836,1300,594,10730,21460,0
5238,15923,12367,15279,43569,15923,12367,15279,43569,87138,0
2358,819,682,16,1517,819,682,16,1517,3034,0
5567,332923,359937,924359,1617219,332923,359937,924359,1617219,3234438,35233
2974,14307,30210,28492,73009,14307,30210,28492,73009,146018,802
2769,15446,26783,53010,95239,15446,26783,53010,95239,190478,0
5881,87499,136514,81184,305197,87499,136514,81184,305197,610394,0
8506,118859,100683,166505,386047,118859,100683,166505,386047,772094,0
6019,63765,53403,159419,276587,63765,53403,159419,276587,553174,0
6498,92290,59008,23171,174469,92290,59008,23171,174469,348938,17091
6499,91049,295734,101480,488263,91049,295734,101480,488263,976526,144631
9919,23410,31181,11455,66046,23410,31181,11455,66046,132092,0
3074,154683,297103,295429,747215,154683,297103,295429,747215,1494430,45379
3071,6779,23641,7334,37754,6779,23641,7334,37754,75508,0
7728,771515,2489787,488867,3750169,771515,2489787,488867,3750169,7500338,296544
8808,39088,33082,19231,91401,39088,33082,19231,91401,182802,0
5330,6141,7095,9586,22822,6141,7095,9586,22822,45644,0
5331,39531,66883,50127,156541,39531,66883,50127,156541,313082,0
5175,13602,14323,39794,67719,13602,14323,39794,67719,135438,0
7038,30038,38779,30145,98962,30038,38779,30145,98962,197924,0
7039,19079,16899,74207,110185,19079,16899,74207,110185,220370,0
3674,344242,564696,236582,1145520,344242,564696,236582,1145520,2291040,517854
3523,1349,48638,139,50126,1349,48638,139,50126,100252,0
1863,7692,5370,2812,15874,7692,5370,2812,15874,31748,0
9774,66663,62352,111558,240573,66663,62352,111558,240573,481146,51994
3426,72663,371345,66757,510765,72663,371345,66757,510765,1021530,244029
7834,20695,5730,3393,29818,20695,5730,3393,29818,59636,0
2789,16220,36106,31839,84165,16220,36106,31839,84165,168330,0
5828,259,769,359,1387,259,769,359,1387,2774,0
2257,73623,137554,90883,302060,73623,137554,90883,302060,604120,63774
8668,2975,1577,190,4742,2975,1577,190,4742,9484,0
9571,10250,6028,4143,20421,10250,6028,4143,20421,40842,0
4426,37708,21471,418,59597,37708,21471,418,59597,119194,0
3895,19781,5555,8555,33891,19781,5555,8555,33891,67782,0
9609,13278,11146,11768,36192,13278,11146,11768,36192,72384,0
5568,257390,285401,631299,1174090,257390,285401,631299,1174090,2348180,0
5428,239569,264917,949991,1454477,239569,264917,949991,1454477,2908954,0
5460,1229,3500,1104,5833,1229,3500,1104,5833,11666,0
8528,35160,39524,31643,106327,35160,39524,31643,106327,212654,0
9358,63370,112892,50166,226428,63370,112892,50166,226428,452856,0
5636,47789,77430,58451,183670,47789,77430,58451,183670,367340,0
5429,100355,93635,222417,416407,100355,93635,222417,416407,832814,0
2455,220,398,0,618,220,398,0,618,1236,0
9189,18239,38490,12181,68910,18239,38490,12181,68910,137820,0
7895,7310,1554,3744,12608,7310,1554,3744,12608,25216,0
5601,49768,35634,97509,182911,49768,35634,97509,182911,365822,0
7308,37224,61590,9123,107937,37224,61590,9123,107937,215874,0
1422,78093,114299,67823,260215,78093,114299,67823,260215,520430,0
7996,55373,176197,46925,278495,55373,176197,46925,278495,556990,0
1069,207589,644142,396278,1248009,207589,644142,396278,1248009,2496018,18514
1111,76640,95413,122458,294511,76640,95413,122458,294511,589022,0
5120,12007,10017,16258,38282,12007,10017,16258,38282,76564,0
1478,26224,21399,36822,84445,26224,21399,36822,84445,168890,0
6971,14952,33753,39523,88228,14952,33753,39523,88228,176456,0
2326,34322,41362,10668,86352,34322,41362,10668,86352,172704,0
7309,435154,1239892,199691,1874737,435154,1239892,199691,1874737,3749474,264516
5376,257700,324460,911674,1493834,257700,324460,911674,1493834,2987668,1378298
1826,872984,1820377,454058,3147419,872984,1820377,454058,3147419,6294838,364433
1077,157274,201508,125845,484627,157274,201508,125845,484627,969254,235170
5068,84769,100466,320818,506053,84769,100466,320818,506053,1012106,0
7946,9673,1138,1646,12457,9673,1138,1646,12457,24914,0
5262,6544,6407,19475,32426,6544,6407,19475,32426,64852,0
5476,10099,11452,28064,49615,10099,11452,28064,49615,99230,0
4689,6733,9219,4624,20576,6733,9219,4624,20576,41152,0
1904,29122,57309,21030,107461,29122,57309,21030,107461,214922,4431
6020,89446,77402,309304,476152,89446,77402,309304,476152,952304,0
8725,31414,29459,0,60873,31414,29459,0,60873,121746,0
7451,105456,81399,106497,293352,105456,81399,106497,293352,586704,0
5310,6287,4422,12717,23426,6287,4422,12717,23426,46852,0
5786,0,1811,0,1811,0,1811,0,1811,3622,0
4641,24156,21064,43036,88256,24156,21064,43036,88256,176512,0
2258,135522,189467,106795,431784,135522,189467,106795,431784,863568,0
6003,206991,225625,284834,717450,206991,225627,284717,717335,1434785,0
3219,46356,29207,44225,119788,46356,29207,44225,119788,239576,0
4533,45143,41046,96134,182323,45143,41046,96134,182323,364646,0
5021,11447,11172,40660,63279,11447,11172,40660,63279,126558,0
2281,200619,114135,124637,439391,200619,114135,124637,439391,878782,37947
5122,368182,629655,1536682,2534519,368182,629655,1536682,2534519,5069038,1246699
2259,15600,25533,9546,50679,15600,25533,9546,50679,101358,0
2247,207130,224060,164880,596070,207130,224060,164880,596070,1192140,0
5071,34153,64195,96631,194979,34153,64195,96631,194979,389958,23835
7273,17232,31476,8083,56791,17232,31476,8083,56791,113582,0
7274,5403,4813,404,10620,5403,4813,404,10620,21240,0
8309,61106,33458,82832,177396,61106,33458,82832,177396,354792,0
2157,52345,8344,1042,61731,52345,8344,1042,61731,123462,0
5526,14003,18218,49834,82055,14003,18218,49834,82055,164110,0
2090,40024,155431,8677,204132,40024,155431,8677,204132,408264,172429
3115,426085,1843184,629723,2898992,426085,1843184,629723,2898992,5797984,189341
5602,59556,60377,107087,227020,59556,60377,107087,227020,454040,0
5377,100769,198311,435974,735054,100769,198311,435974,735054,1470108,0
3087,2667239,8120829,5312116,16100184,2667239,8120812,5312081,16100132,32200316,1490595
5224,92289,159192,300554,552035,92289,159192,300554,552035,1104070,81276
2387,19071,9902,11139,40112,19071,9902,11139,40112,80224,0
3427,24787,201742,25795,252324,24787,201742,25795,252324,504648,0
9657,46269,30416,33054,109739,46269,30416,33054,109739,219478,0
9683,614523,442058,782952,1839533,614523,442058,782952,1839533,3679066,105209
9664,6229,6857,7320,20406,6229,6857,7320,20406,40812,0
6021,120546,170351,520755,811652,120546,170351,520755,811652,1623304,0
3036,43081,67460,91796,202337,43081,67460,91796,202337,404674,0
8479,25224,20114,17581,62919,25224,20114,17581,62919,125838,0
4250,1268,867,0,2135,1268,867,0,2135,4270,0
3524,8809,59964,20777,89550,8809,59964,20777,89550,179100,73432
2402,15195,31155,10927,57277,15195,31155,10927,57277,114554,0
1561,5069,3421,7813,16303,5069,3421,7813,16303,32606,0
5882,32618,33505,27428,93551,32618,33505,27428,93551,187102,0
3246,12377,12099,9944,34420,12377,12099,9944,34420,68840,0
9917,414902,308616,421369,1144887,414902,308616,421369,1144887,2289774,431815
2032,2022,484,685,3191,2022,484,685,3191,6382,0
3213,16081,5105,8551,29737,16081,5105,8551,29737,59474,0
2916,3890,8382,7274,19546,3890,8382,7274,19546,39092,0
9775,37931,30638,112522,181091,37931,30638,112522,181091,362182,0
1687,745,47,345,1137,745,47,345,1137,2274,0
5423,312532,363895,817213,1493640,312532,363895,817213,1493640,2987280,818093
7685,260,22,269,551,260,22,269,551,1102,0
2403,6940,13280,5907,26127,6940,13280,5907,26127,52254,0
4140,32073,12767,15098,59938,32073,12767,15098,59938,119876,0
4101,9761,5005,0,14766,9761,5005,0,14766,29532,0
4102,15906,6581,333,22820,15906,6581,333,22820,45640,0
4129,1744,594,0,2338,1744,594,0,2338,4676,0
3863,173788,24887,94349,293024,173788,24887,94349,293024,586048,0
3851,60706,25352,21540,107598,60706,25352,21540,107598,215196,0
4021,65449,71836,88210,225495,65449,71836,88210,225495,450990,0
5072,117794,154566,375370,647730,117784,154527,375185,647496,1295226,25
5378,37674,53687,88963,180324,37684,53727,89150,180561,360885,0
4335,4220,949,0,5169,4220,949,0,5169,10338,0
6634,22142,25345,13674,61161,22142,25345,13674,61161,122322,0
1195,46939,14259,27606,88804,46939,14259,27606,88804,177608,0
2494,3621,1790,1154,6565,3621,1790,1154,6565,13130,0
3499,10552,47558,17949,76059,10552,47558,17949,76059,152118,0
