NLC,Entries_Full,Entries_Reduced,Entries_Season,Entries_Total,Exits_Full,Exits_Reduced,Exits_Season,Exits_Total,1516 Entries & Exits,1516 Interchanges
6929,13338,20227,9634,43199,13338,20227,9634,43199,86398,0
2257,103014,130047,154871,387932,103014,130047,154871,387932,775864,130890.0881
8668,2827,1862,27,4716,2827,1862,27,4716,9432,0
9571,15146,18325,6343,39814,15146,18325,6343,39814,79628,0
4426,45697,24938,3334,73969,45697,24938,3334,73969,147938,0
3895,29988,3139,19765,52892,29988,3139,19765,52892,105784,0
9609,13973,22229,17763,53965,13973,22229,17763,53965,107930,0
5568,341108,393420,442850,1177378,341108,393420,442850,1177378,2354756,0
5428,318700,538869,1149536,2007105,318700,538869,1149536,2007105,4014210,0
5460,1184,3248,1336,5768,1184,3248,1336,5768,11536,0
8528,46940,40340,38221,125501,46940,40340,38221,125501,251002,0
9358,75169,150528,60154,285851,75169,150528,60154,285851,571702,0
5636,55581,83297,59484,198362,55581,83297,59484,198362,396724,0
5429,124264,130020,145259,399543,124264,130020,145259,399543,799086,0
6875,7620,6078,35302,49000,7620,6078,35302,49000,98000,0
2455,316,294,0,610,316,294,0,610,1220,0
9189,21953,42783,17177,81913,21953,42783,17177,81913,163826,0
7895,9750,1888,4512,16150,9750,1888,4512,16150,32300,0
5601,66870,71323,130184,268377,66870,71323,130184,268377,536754,0
7308,32000,60817,30513,123330,32000,60817,30513,123330,246660,0
1422,109146,207025,171683,487854,109146,207025,171683,487854,975708,0
7996,60677,227177,56621,344475,60677,227177,56621,344475,688950,0
1069,228950,806852,481819,1517621,228950,806852,481819,1517621,3035242,3570.3251
1111,81059,120214,221381,422654,81059,120214,221381,422654,845308,0
5120,17313,13889,21032,52234,17313,13889,21032,52234,104468,0
1478,34150,36151,59693,129994,34150,36151,59693,129994,259988,0
6971,33369,76971,117234,227574,33369,76971,117234,227574,455148,0
2326,42348,53821,20928,117097,42348,53821,20928,117097,234194,0
7309,376736,1385158,262598,2024492,376736,1385158,262598,2024492,4048984,462316.091099999
5376,428601,706212,998146,2132959,428601,706212,998146,2132959,4265918,1263071.3278
1826,940745,2129608,529858,3600211,940745,2129608,529858,3600211,7200422,431953.170400001
1077,215851,253271,149124,618246,215851,253271,149124,618246,1236492,423978.265199998
5068,148207,168673,281194,598074,148207,168673,281194,598074,1196148,0
7946,14912,2034,937,17883,14912,2034,937,17883,35766,0
5262,8637,12067,18391,39095,8637,12067,18391,39095,78190,0
5476,10259,13780,22808,46847,10259,13780,22808,46847,93694,0
4689,6602,14776,6537,27915,6602,14776,6537,27915,55830,0
1904,30258,58557,17523,106338,30258,58557,17523,106338,212676,4405.6541
6020,160830,124863,235582,521275,160830,124863,235582,521275,1042550,0
8725,32690,53971,1391,88052,32690,53971,1391,88052,176104,0
7451,180905,162410,82139,425454,180905,162410,82139,425454,850908,0
5310,6967,4615,9512,21094,6967,4615,9512,21094,42188,0
5786,-1,1519,0,1518,-1,1519,0,1518,3036,0
4641,24058,28538,42130,94726,24058,28538,42130,94726,189452,0
2258,89405,243223,119356,451984,89405,243223,119356,451984,903968,0
6003,767651,865972,172119,1805742,767651,865972,172119,1805742,3611484,0
3219,62853,37011,57671,157535,62853,37011,57671,157535,315070,0
4533,61520,76945,91921,230386,61520,76945,91921,230386,460772,0
5021,14969,20046,62269,97284,14969,20046,62269,97284,194568,0
2281,207984,532818,340885,1081687,207984,532818,340885,1081687,2163374,49460.5734
5122,533404,848851,1139742,2521997,533404,848851,1139742,2521997,5043994,1169176.1746
2259,14291,18463,9474,42228,14291,18463,9474,42228,84456,0
2247,155236,156938,204087,516261,155236,156938,204087,516261,1032522,0
5071,39506,79217,75029,193752,39506,79217,75029,193752,387504,32895.8471
7273,15675,33540,10211,59426,15675,33540,10211,59426,118852,0
7274,7710,14546,3203,25459,7710,14546,3203,25459,50918,0
8309,84634,41346,69265,195245,84634,41346,69265,195245,390490,0
2157,41699,29484,8400,79583,41699,29484,8400,79583,159166,0
5526,16229,23203,59147,98579,16229,23203,59147,98579,197158,0
2090,42686,210241,7957,260884,42686,210241,7957,260884,521768,277031.2132
3115,552589,1999005,730745,3282339,552589,1999005,730745,3282339,6564678,221621.093499999
3121,23336,79621,34391,137348,23336,79621,34391,137348,274696,85252.4519
5602,66682,66142,124224,257048,66682,66142,124224,257048,514096,0
5377,106275,226210,493513,825998,106275,226210,493513,825998,1651996,0
3087,3211181,8963864,6092992,18268037,3211181,8963864,6092992,18268037,36536074,2990922.8
5224,99644,173468,303145,576257,99644,173468,303145,576257,1152514,97320.1741
2387,26344,14589,21183,62116,26344,14589,21183,62116,124232,0
3427,30597,269492,39239,339328,30597,269492,39239,339328,678656,0
9657,35379,59323,89143,183845,35379,59323,89143,183845,367690,0
9683,463558,682059,933287,2078904,463558,682059,933287,2078904,4157808,111039.4295
9664,9620,20159,9937,39716,9620,20159,9937,39716,79432,0
6021,261384,284330,385943,931657,261384,284330,385943,931657,1863314,0
3036,47190,76716,98418,222324,47190,76716,98418,222324,444648,0
8479,36639,22095,23561,82295,36639,22095,23561,82295,164590,0
4250,844,1001,10,1855,844,1001,10,1855,3710,0
3524,7638,64864,22582,95084,7638,64864,22582,95084,190168,73633.7705
2402,15565,28849,19463,63877,15565,28849,19463,63877,127754,0
1561,3609,2248,4466,10323,3609,2248,4466,10323,20646,0
5882,34600,53065,28400,116065,34600,53065,28400,116065,232130,0
3246,25090,22312,15916,63318,25090,22312,15916,63318,126636,0
9917,289964,638768,500265,1428997,289964,638768,500265,1428997,2857994,538383.668
2032,2361,585,861,3807,2361,585,861,3807,7614,0
3213,27146,6546,15456,49148,27146,6546,15456,49148,98296,0
2916,7585,9594,7555,24734,7585,9594,7555,24734,49468,0
9775,49224,57807,112614,219645,49224,57807,112614,219645,439290,0
1687,1567,167,777,2511,1567,167,777,2511,5022,0
5423,778309,1307637,1674214,3760160,778309,1307637,1674214,3760160,7520320,2566078.56830003
7685,305,14,968,1287,305,14,968,1287,2574,0
2403,9220,12393,8538,30151,9220,12393,8538,30151,60302,0
4140,32135,14410,25146,71691,32135,14410,25146,71691,143382,0
4101,10086,4132,5,14223,10086,4132,5,14223,28446,0
4102,17434,5625,296,23355,17434,5625,296,23355,46710,0
4129,1959,763,0,2722,1959,763,0,2722,5444,0
3863,171078,29549,105778,306405,171078,29549,105778,306405,612810,0
3851,50862,32407,35182,118451,50862,32407,35182,118451,236902,0
4021,123353,8116,104420,235889,123353,8116,104420,235889,471778,0
5072,196420,263890,378977,839287,196420,263890,378977,839287,1678574,2934.2697
5378,77185,127409,115895,320489,77185,127409,115895,320489,640978,0
4335,3991,1389,10,5390,3991,1389,10,5390,10780,0
6634,32125,32453,16848,81426,32125,32453,16848,81426,162852,0
1195,48826,21425,41219,111470,48826,21425,41219,111470,222940,0
2494,3215,2454,1407,7076,3215,2454,1407,7076,14152,0
3499,11006,61267,29057,101330,11006,61267,29057,101330,202660,0
3992,18624,2801,2967,24392,18624,2801,2967,24392,48784,0
4473,6625,2165,17146,25936,6625,2165,17146,25936,51872,0
2102,33360,194921,20933,249214,33360,194921,20933,249214,498428,60797.9377
3525,13545,86238,22118,121901,13545,86238,22118,121901,243802,0
4463,1232,457,194,1883,1232,457,194,1883,3766,0
5477,4531,7284,9101,20916,4531,7284,9101,20916,41832,0
3944,7887,1670,4031,13588,7887,1670,4031,13588,27176,0
4254,391,349,0,740,391,349,0,740,1480,0
4409,990,725,0,1715,990,725,0,1715,3430,0
2433,10114,757,1617,12488,10114,757,1617,12488,24976,0
3526,14896,227788,28834,271518,14896,227788,28834,271518,543036,174.4429
3528,1911,9574,3780,15265,1911,9574,3780,15265,30530,0
1128,37009,78090,202428,317527,37009,78090,202428,317527,635054,0
4887,12462,27183,10700,50345,12462,27183,10700,50345,100690,0
8805,147848,368771,56572,573191,147848,368771,56572,573191,1146382,126185.5885
6133,410893,1378057,559987,2348937,410893,1378057,559987,2348937,4697874,922399.8299
5657,136345,243294,310811,690450,136345,243294,310811,690450,1380900,11502.7798
5123,263452,254902,626406,1144760,263452,254902,626406,1144760,2289520,0
5461,14940,27467,39591,81998,14940,27467,39591,81998,163996,0
5462,234,398,6739,7371,234,398,6739,7371,14742,0
3062,17927,55692,42979,116598,17927,55692,42979,116598,233196,0
3214,19,4,0,23,19,4,0,23,46,0
5757,14148,19050,13979,47177,14148,19050,13979,47177,94354,0
8801,10684,49229,671,60584,10684,49229,671,60584,121168,0
7452,201593,162228,211660,575481,201593,162228,211660,575481,1150962,209835.2187
2752,3561,1140,114,4815,3561,1140,114,4815,9630,0
8670,3926,1861,0,5787,3926,1861,0,5787,11574,0
5225,7954,15997,30652,54603,7954,15997,30652,54603,109206,0
2308,4298,5762,2943,13003,4298,5762,2943,13003,26006,0
5332,11291,31673,29869,72833,11291,31673,29869,72833,145666,0
5208,158088,215858,396663,770609,158088,215858,396663,770609,1541218,0
3580,119501,993217,131063,1243781,119501,993217,131063,1243781,2487562,95081.8775999999
5885,57579,66416,35484,159479,57579,66416,35484,159479,318958,0
5455,51808,269285,192498,513591,51808,269285,192498,513591,1027182,0
1078,96,8,350,454,96,8,350,454,908,0
9820,41454,66566,76220,184240,41454,66566,76220,184240,368480,0
9804,18655,36781,18351,73787,18655,36781,18351,73787,147574,0
9821,50064,100001,48491,198556,50064,100001,48491,198556,397112,0
9623,25364,50274,19298,94936,25364,50274,19298,94936,189872,0
9936,96037,156946,113375,366358,96037,156946,113375,366358,732716,0
3422,7823,44510,8080,60413,7823,44510,8080,60413,120826,0
6819,64429,98752,117060,280241,64429,98752,117060,280241,560482,0
4251,1706,1227,5,2938,1706,1227,5,2938,5876,0
8540,1219,1217,412,2848,1219,1217,412,2848,5696,1.6809
8548,44629,50958,30972,126559,44629,50958,30972,126559,253118,2377.1115
8541,10832,5407,15,16254,10832,5407,15,16254,32508,0
4023,7532,1165,2233,10930,7532,1165,2233,10930,21860,0
3850,51075,46849,52813,150737,51075,46849,52813,150737,301474,0
2459,320,205,0,525,320,205,0,525,1050,0
3744,19055,4183,10612,33850,19055,4183,10612,33850,67700,0
3904,228260,27915,132579,388754,228260,27915,132579,388754,777508,90500.8017
5883,164308,323956,99197,587461,164308,323956,99197,587461,1174922,6817.3837
8254,13289,9706,9280,32275,13289,9706,9280,32275,64550,0
9667,56739,106926,105261,268926,56739,106926,105261,268926,537852,3768.4562
2198,133447,127717,89298,350462,133447,127717,89298,350462,700924,0
4181,98325,95449,57597,251371,98325,95449,57597,251371,502742,0
5928,71222,76367,51714,199303,71222,76367,51714,199303,398606,0
3870,85781,9655,61410,156846,85781,9655,61410,156846,313692,0
4313,23356,12164,4077,39597,23356,12164,4077,39597,79194,0
8860,14447,4496,9219,28162,14447,4496,9219,28162,56324,0
5276,110827,212112,251718,574657,110827,212112,251718,574657,1149314,0
5537,215572.206392468,576555.988602577,264712.180376611,1056840.37537166,215572.206392468,576555.988602577,264712.180376611,1056840.37537166,2113680.75074332,25796.9968
5829,62,136,180,378,62,136,180,378,756,0
5540,220542.793607532,589850.011397423,270815.81962339,1081208.62462835,220542.793607532,589850.011397423,270815.81962339,1081208.62462835,2162417.2492567,158033.5531
9958,10513,24060,11123,45696,10513,24060,11123,45696,91392,0
6022,232797,331810,408753,973360,232797,331810,408753,973360,1946720,0
2671,120635,102351,40101,263087,120635,102351,40101,263087,526174,0
2874,40086,49819,19631,109536,40086,49819,19631,109536,219072,0
1346,1081,1260,996,3337,1081,1260,996,3337,6674,0
2337,39381,75784,80482,195647,39381,75784,80482,195647,391294,0
2521,89732,60509,24474,174715,89732,60509,24474,174715,349430,0
2875,10227,11783,5791,27801,10227,11783,5791,27801,55602,0
2753,923950,1052984,333861,2310795,923950,1052984,333861,2310795,4621590,1368385.2903
5285,62753,102964,118283,284000,62753,102964,118283,284000,568000,0
9366,50396,35598,51178,137172,50396,35598,51178,137172,274344,0
9543,51267,110386,34776,196429,51267,110386,34776,196429,392858,0
9544,33425,10582,2506,46513,33425,10582,2506,46513,93026,0
9808,19744,27349,21741,68834,19744,27349,21741,68834,137668,0
3055,73185,82644,134971,290800,73185,82644,134971,290800,581600,30708.5158
7419,26533,31113,40289,97935,26533,31113,40289,97935,195870,0
7509,29741,28430,18938,77109,29741,28430,18938,77109,154218,0
5468,42426,80196,84396,207018,42426,80196,84396,207018,414036,0
7453,139864,123754,59041,322659,139864,123754,59041,322659,645318,0
5379,336668,609178,729511,1675357,336668,609178,729511,1675357,3350714,672184.542900002
5430,79117,85832,157565,322514,79117,85832,157565,322514,645028,0
5603,887924,1214838,2411536,4514298,887924,1214838,2411536,4514298,9028596,0
4314,13232,16861,8852,38945,13232,16861,8852,38945,77890,0
1663,23233,1074,7359,31666,23233,1074,7359,31666,63332,0
4185,18337,14632,27397,60366,18337,14632,27397,60366,120732,0
3994,25690,4566,11946,42202,25690,4566,11946,42202,84404,0
5176,22496,21413,17623,61532,22496,21413,17623,61532,123064,0
9822,77615,174964,90724,343303,77615,174964,90724,343303,686606,0
1419,380753,714962,404983,1500698,380753,714962,404983,1500698,3001396,0
5424,293618,475385,654314,1423317,293618,475385,654314,1423317,2846634,0
5596,207750,215784,455282,878816,207750,215784,455282,878816,1757632,0
3531,3,788,0,791,3,788,0,791,1582,0
6242,2314,744,496,3554,2314,744,496,3554,7108,0
1546,131624,188804,273813,594241,131624,188804,273813,594241,1188482,0
3118,17440,26569,28943,72952,17440,26569,28943,72952,145904,0
3874,123502,15112,100859,239473,123502,15112,100859,239473,478946,45593.3875
2404,5670,14975,3087,23732,5670,14975,3087,23732,47464,0
7454,272589,274846,313747,861182,272589,274846,313747,861182,1722364,0
5177,131583,236264,519933,887780,131583,236264,519933,887780,1775560,0
2296,43883,98193,48311,190387,43883,98193,48311,190387,380774,0
5023,75445,269685,256407,601537,75445,269685,256407,601537,1203074,79749.6157000001
2734,21850,11101,15465,48416,21850,11101,15465,48416,96832,0
8834,2798,1391,0,4189,2798,1391,0,4189,8378,0
6361,904,83,1805,2792,904,83,1805,2792,5584,0
1999,15356,1419,262,17037,15356,1419,262,17037,34074,0
5083,36151,27837,35047,99035,36151,27837,35047,99035,198070,0
8519,6752,2579,9150,18481,6752,2579,9150,18481,36962,0
8031,295,7,98,400,295,7,98,400,800,0
6884,150160,222481,602159,974800,150160,222481,602159,974800,1949600,0
5569,511158,654803,1050697,2216658,511158,654803,1050697,2216658,4433316,188810.832
3149,1735174,3717867,2924951,8377992,1735174,3717867,2924951,8377992,16755984,3970335.42570001
3160,56798,70185,79338,206321,56798,70185,79338,206321,412642,9125.7849
6967,126591,169908,173302,469801,126591,169908,173302,469801,939602,0
5912,8630,4719,9684,23033,8630,4719,9684,23033,46066,311.5109
7950,103241,42461,25641,171343,103241,42461,25641,171343,342686,0
7974,33029,10594,14492,58115,33029,10594,14492,58115,116230,0
2979,20955,34768,31444,87167,20955,34768,31444,87167,174334,0
2857,12,7,0,19,12,7,0,19,38,0
1208,154018,199218,147911,501147,154018,199218,147911,501147,1002294,0
5478,373582,651485,919773,1944840,373582,651485,919773,1944840,3889680,1032843.4173
3247,24641,15782,9443,49866,24641,15782,9443,49866,99732,0
3530,16158,119306,31633,167097,16158,119306,31633,167097,334194,0
5431,27183,27993,69535,124711,27183,27993,69535,124711,249422,0
7316,6126,8922,6492,21540,6126,8922,6492,21540,43080,504.2382
5480,144960,183242,331298,659500,144960,183242,331298,659500,1319000,0
9867,12330,22569,23892,58791,12330,22569,23892,58791,117582,0
6511,81261,123163,38030,242454,81261,123163,38030,242454,484908,112823.4585
3906,23635,2707,12845,39187,23635,2707,12845,39187,78374,0
3876,41826,26048,23501,91375,41826,26048,23501,91375,182750,0
2544,4694,1918,1468,8080,4694,1918,1468,8080,16160,0
2461,126341,106749,35562,268652,126341,106749,35562,268652,537304,0
4027,56115,5587,32989,94691,56115,5587,32989,94691,189382,0
2106,8337,1128,0,9465,8337,1128,0,9465,18930,0
2131,41356,56371,59836,157563,41356,56371,59836,157563,315126,0
5570,1499980,2219710,2209991,5929681,1499980,2219710,2209991,5929681,11859362,1642110.3201
687,208352,253818,99938,562108,208352,253818,99938,562108,1124216,0
5432,40463,56846,100978,198287,40463,56846,100978,198287,396574,0
1538,3204,5539,9857,18600,3204,5539,9857,18600,37200,0
7510,5423,4934,3636,13993,5423,4934,3636,13993,27986,0
9920,30492,3047,16941,50480,30492,3047,16941,50480,100960,0
2580,17115,4203,4080,25398,17115,4203,4080,25398,50796,0
5226,17193,43536,88149,148878,17193,43536,88149,148878,297756,0
2261,29737,61671,50101,141509,29737,61671,50101,141509,283018,0
2924,119358,232167,215684,567209,119358,232167,215684,567209,1134418,8152.3242
3532,29,1249,0,1278,29,1249,0,1278,2556,0
5203,121792,282060,288778,692630,121792,282060,288778,692630,1385260,45609.8321
6885,64711,93237,140369,298317,64711,93237,140369,298317,596634,0
2189,156813,117787,81248,355848,156813,117787,81248,355848,711696,0
8671,656,199,0,855,656,199,0,855,1710,0
9921,24622,1529,16678,42829,24622,1529,16678,42829,85658,0
6353,1485,635,50,2170,1485,635,50,2170,4340,0
2444,74,198,0,272,74,198,0,272,544,0
6886,979487,1733817,1807194,4520498,979487,1733817,1807194,4520498,9040996,605045.543
2833,35962,51987,62637,150586,35962,51987,62637,150586,301172,11732.7703
5943,79943,100060,66034,246037,79943,100060,66034,246037,492074,0
1962,11382,5002,6158,22542,11382,5002,6158,22542,45084,0
2722,17127,4594,6908,28629,17127,4594,6908,28629,57258,2655.6506
2873,21332,23052,28299,72683,21332,23052,28299,72683,145366,0
9190,50776,47381,77494,175651,50776,47381,77494,175651,351302,0
6676,135632,101003,108135,344770,135632,101003,108135,344770,689540,2754.9321
1039,181777,350773,331578,864128,181777,350773,331578,864128,1728256,0
7297,2281,2771,1355,6407,2281,2771,1355,6407,12814,0
5658,12940,17687,29140,59767,12940,17687,29140,59767,119534,0
4606,122540,157554,227660,507754,122540,157554,227660,507754,1015508,0
8835,1411,675,0,2086,1411,675,0,2086,4172,0
6829,19230,21430,31320,71980,19230,21430,31320,71980,143960,0
6090,181499,236177,299666,717342,181499,236177,299666,717342,1434684,23035.586
4477,26651,17645,2197,46493,26651,17645,2197,46493,92986,0
2315,2949,4353,1035,8337,2949,4353,1035,8337,16674,0
1087,235617,511610,393567,1140794,235617,511610,393567,1140794,2281588,93031.3221999998
1135,27800,33025,9594,70419,27800,33025,9594,70419,140838,0
1084,22129,40944,14865,77938,22129,40944,14865,77938,155876,31299.7631
2291,94773,255835,28311,378919,94773,255835,28311,378919,757838,24383.4223
2294,56245,15344,20376,91965,56245,15344,20376,91965,183930,1.4373
6327,26980,3226,13458,43664,26980,3226,13458,43664,87328,0
8174,1439,44,0,1483,1439,44,0,1483,2966,0
9787,97875,246877,210292,555044,97875,246877,210292,555044,1110088,0
5542,77628,29605,33439,140672,77628,29605,33439,140672,281344,0
5541,59651,35744,13810,109205,59651,35744,13810,109205,218410,171631.2284
5543,40565,7761,41784,90110,40565,7761,41784,90110,180220,0
2977,3353,6299,3887,13539,3353,6299,3887,13539,27078,0
5024,31667,127168,70590,229425,31667,127168,70590,229425,458850,0
6820,58260,70571,105258,234089,58260,70571,105258,234089,468178,0
2798,46853,33184,125878,205915,46853,33184,125878,205915,411830,0
2794,141654,169768,166517,477939,141654,169768,166517,477939,955878,379176.6671
5380,24761,15467,25976,66204,24761,15467,25976,66204,132408,0
7318,1655,2292,2552,6499,1655,2292,2552,6499,12998,0
5663,234239,548257,231578,1014074,234239,548257,231578,1014074,2028148,247076.4119
8561,159188,120517,160469,440174,159188,120517,160469,440174,880348,0
3587,4031,19670,9886,33587,4031,19670,9886,33587,67174,0
7951,77082,31008,17146,125236,77082,31008,17146,125236,250472,0
9547,37231,97094,33739,168064,37231,97094,33739,168064,336128,0
8033,776,487,0,1263,776,487,0,1263,2526,0
2673,688,57,832,1577,688,57,832,1577,3154,0
8724,0,65,0,65,0,65,0,65,130,0
8358,48381,28494,60623,137498,48381,28494,60623,137498,274996,0
1261,54737,33510,28572,116819,54737,33510,28572,116819,233638,0
5433,112237,172487,266525,551249,112237,172487,266525,551249,1102498,0
2249,129785,330534,200191,660510,129785,330534,200191,660510,1321020,149760.9511
5646,16277,29014,32818,78109,16277,29014,32818,78109,156218,0
5025,7814,21077,20359,49250,7814,21077,20359,49250,98500,0
5525,66898,8994,21246,97138,66898,8994,21246,97138,194276,0
3584,43,543,72,658,43,543,72,658,1316,0
1149,83802,195911,174778,454491,83802,195911,174778,454491,908982,0
5026,23314,45981,74145,143440,23314,45981,74145,143440,286880,0
6172,66964,101318,95304,263586,66964,101318,95304,263586,527172,0
2388,31245,30696,10493,72434,31245,30696,10493,72434,144868,0
9549,4304,7879,83,12266,4304,7879,83,12266,24532,0
4270,20349,1683,9453,31485,20349,1683,9453,31485,62970,0
4108,2339,1611,0,3950,2339,1611,0,3950,7900,0
3056,8716,6823,15811,31350,8716,6823,15811,31350,62700,0
6806,66105,67039,122493,255637,66105,67039,122493,255637,511274,0
6328,21124,4956,4880,30960,21124,4956,4880,30960,61920,0
7224,16850,49449,7374,73673,16850,49449,7374,73673,147346,0
8185,119064,319483,31806,470353,119064,319483,31806,470353,940706,1264.7696
8672,105,42,0,147,105,42,0,147,294,0
9996,59053,106987,63643,229683,59053,106987,63643,229683,459366,0
6456,53319,130765,20169,204253,53319,130765,20169,204253,408506,3688.5496
3254,14867,4289,11692,30848,14867,4289,11692,30848,61696,0
5333,57782,167229,158730,383741,57782,167229,158730,383741,767482,0
2250,101612,178144,99901,379657,101612,178144,99901,379657,759314,0
7814,29305,23222,16447,68974,29305,23222,16447,68974,137948,0
8178,18187,32190,13531,63908,18187,32190,13531,63908,127816,25989.0379
2003,13573,1608,3247,18428,13573,1608,3247,18428,36856,0
8007,13645,7564,6778,27987,13645,7564,6778,27987,55974,0
3061,21004,15473,37496,73973,21004,15473,37496,73973,147946,0
8201,57424,133769,114026,305219,57424,133769,114026,305219,610438,53746.8402
5434,181555,278942,396464,856961,181555,278942,396464,856961,1713922,1903.9767
2004,37123,435,64452,102010,37123,435,64452,102010,204020,57.8148
5179,6821,13292,14557,34670,6821,13292,14557,34670,69340,0
1105,226788,455775,652886,1335449,226788,455775,652886,1335449,2670898,0
2107,56366,9778,215,66359,56366,9778,215,66359,132718,0
6893,311895,508935,742356,1563186,311895,508935,742356,1563186,3126372,0
6931,748025,1362031,1575452,3685508,748025,1362031,1575452,3685508,7371016,7158.7393
5124,324150,665950,1079193,2069293,324150,665950,1079193,2069293,4138586,868115.9463
3205,41289,1276,87827,130392,41289,1276,87827,130392,260784,0
3679,66956,12765,44857,124578,66956,12765,44857,124578,249156,40054.3505
1082,511644,939735,1036853,2488232,511644,939735,1036853,2488232,4976464,0
5638,18431,16952,36451,71834,18431,16952,36451,71834,143668,0
5529,98066,27686,21075,146827,98066,27686,21075,146827,293654,0
6963,2310,2913,1378,6601,2310,2913,1378,6601,13202,0
5929,17964,21415,63452,102831,17964,21415,63452,102831,205662,0
9823,15677,38781,25356,79814,15677,38781,25356,79814,159628,0
5184,54707,83088,63974,201769,54707,83088,63974,201769,403538,0
6691,1392675,2428099,785772,4606546,1392675,2428099,785772,4606546,9213092,1032373.8274
7043,21447,38514,27516,87477,21447,38514,27516,87477,174954,0
6888,473865,535482,835578,1844925,473865,535482,835578,1844925,3689850,1586172.5306
1178,22042,11971,54541,88554,22042,11971,54541,88554,177108,0
9587,856651,1462527,2007536,4326714,856651,1462527,2007536,4326714,8653428,26712.279
5186,4599,10213,5644,20456,4599,10213,5644,20456,40912,0
8448,12954,13726,9453,36133,12954,13726,9453,36133,72266,0
5605,55329,63554,105324,224207,55329,63554,105324,224207,448414,0
7044,11023,22607,19296,52926,11023,22607,19296,52926,105852,0
5835,17219,83473,9798,110490,17219,83473,9798,110490,220980,0
8257,14189,1125,9752,25066,14189,1125,9752,25066,50132,0
7319,23782,66205,7565,97552,23782,66205,7565,97552,195104,0
9903,67836,167849,121721,357406,67836,167849,121721,357406,714812,0
9552,13975,15468,23140,52583,13975,15468,23140,52583,105166,0
4619,21971,26565,23730,72266,21971,26565,23730,72266,144532,0
7893,15760,5193,1955,22908,15760,5193,1955,22908,45816,0
3150,12848,11595,21214,45657,12848,11595,21214,45657,91314,0
8347,292457,280551,296621,869629,292457,280551,296621,869629,1739258,381731.4516
7073,3,3,0,6,3,3,0,6,12,0
3009,1383,553,894,2830,1383,553,894,2830,5660,0
1595,17671,20632,5335,43638,17671,20632,5335,43638,87276,0
3206,17314,3419,7645,28378,17314,3419,7645,28378,56756,0
6570,11092,2481,3919,17492,11092,2481,3919,17492,34984,0
4526,36548,57157,84894,178599,36548,57157,84894,178599,357198,0
7455,100091,93804,167690,361585,100091,93804,167690,361585,723170,0
5930,22620,16869,20951,60440,22620,16869,20951,60440,120880,0
1024,832742,1586305,1411580,3830627,832742,1586305,1411580,3830627,7661254,558972.942199999
5074,3936,8639,7831,20406,3936,8639,7831,20406,40812,0
5277,133986,371873,223205,729064,133986,371873,223205,729064,1458128,0
5084,198497,182235,445100,825832,198497,182235,445100,825832,1651664,4402.3457
2546,79039,28302,11256,118597,79039,28302,11256,118597,237194,16042.2954
9739,27817,43871,40371,112059,27817,43871,40371,112059,224118,0
4387,334035,476874,178715,989624,334035,476874,178715,989624,1979248,239565.5551
5125,369276,417926,742727,1529929,369276,417926,742727,1529929,3059858,0
1902,20064,16411,25372,61847,20064,16411,25372,61847,123694,0
2000,3716,160,1055,4931,3716,160,1055,4931,9862,0
6782,8879,8258,2607,19744,8879,8258,2607,19744,39488,0
6972,159708,254445,280780,694933,159708,254445,280780,694933,1389866,0
1968,12345,8051,7040,27436,12345,8051,7040,27436,54872,0
9988,70347,124311,128774,323432,70347,124311,128774,323432,646864,0
5187,214373,358350,482800,1055523,214373,358350,482800,1055523,2111046,306951.4952
6265,50220,119935,6880,177035,50220,119935,6880,177035,354070,0
4217,14668,2861,5057,22586,14668,2861,5057,22586,45172,0
2728,303482,119333,122589,545404,303482,119333,122589,545404,1090808,8874.3278
5154,83278,90583,219710,393571,83278,90583,219710,393571,787142,6955.2738
8450,37481,33022,35801,106304,37481,33022,35801,106304,212608,0
9236,8591,6377,3190,18158,8591,6377,3190,18158,36316,0
6362,60275,63134,37235,160644,60275,63134,37235,160644,321288,41731.229
8179,1983,78,0,2061,1983,78,0,2061,4122,0
3172,654806,1094521,1015210,2764537,654806,1094521,1015210,2764537,5529074,1621267.7783
4530,18790,15054,30305,64149,18790,15054,30305,64149,128298,0
5494,3553,2514,0,6067,3553,2514,0,6067,12134,0
1114,66370,76263,177164,319797,66370,76263,177164,319797,639594,508493.7729
1150,30285,50083,146720,227088,30285,50083,146720,227088,454176,38.4668
2660,15555,42402,16619,74576,15555,42402,16619,74576,149152,0
8036,665,13,168,846,665,13,168,846,1692,0
5189,24614,28255,55784,108653,24614,28255,55784,108653,217306,0
5185,1165,1397,1276,3838,1165,1397,1276,3838,7676,0
5126,3514,7671,18601,29786,3514,7671,18601,29786,59572,0
4527,209179,379634,328145,916958,209179,379634,328145,916958,1833916,30082.2448
7320,1564,2806,676,5046,1564,2806,676,5046,10092,0
1452,101208,109580,150331,361119,101208,109580,150331,361119,722238,0
7953,8085,707,2131,10923,8085,707,2131,10923,21846,0
5425,73240,116089,189220,378549,73240,116089,189220,378549,757098,0
5410,162138,154620,309005,625763,162138,154620,309005,625763,1251526,0
8355,67138,87716,41171,196025,67138,87716,41171,196025,392050,0
3138,10063,10119,10910,31092,10063,10119,10910,31092,62184,0
9318,99932,53714,140070,293716,99932,53714,140070,293716,587432,0
1451,41781,80631,105702,228114,41781,80631,105702,228114,456228,0
1453,68553,122130,105145,295828,68553,122130,105145,295828,591656,0
5292,20121,18245,31542,69908,20121,18245,31542,69908,139816,0
