NLC,Entries Full,Entries Reduced,Entries Season,Entries Total,Exits Full,Exits Reduced,Exits Season,Exits Total,1314 Entries & Exits,Interchanges
8468,272677,363296,183652,819625,272677,363296,183652,819625,1639250,2563.4687
8925,20691,22220.5,5605,48516.5,20691,22220.5,5605,48516.5,97033,0
6838,36082,72145,310391,418618,36082,72145,310391,418618,837236,0
1655,12849,16577,19573,48999,12849,16577,19573,48999,97998,0
3325,21714,107641,41028,170383,21714,107641,41028,170383,340766,0
1384,793,1193,1530,3516,793,1193,1530,3516,7032,0
5678,8757,19726,3140,31623,8757,19726,3140,31623,63246,0
5079,2410,2133,7372,11915,2410,2133,7372,11915,23830,0
5205,21053,13293,30373,64719,21053,13293,30373,64719,129438,0
1976,31673,46321,37267,115261,31673,46321,37267,115261,230522,0
5419,50798,58791,151073,260662,50798,58791,151073,260662,521324,0
7011,3960,2126,9410,15496,3960,2126,9410,15496,30992,0
9816,8480,15255,6390,30125,8480,15255,6390,30125,60250,0
1447,75659,147613,241290,464562,75659,147613,241290,464562,929124,0
1448,240860,366338,778419,1385617,240860,366338,778419,1385617,2771234,0
3092,663406,932490,2049522,3645418,663406,932490,2049522,3645418,7290836,2075.0776
5080,107741,117256,229224,454221,107741,117256,229224,454221,908442,1071.6112
1553,278963,317029,338686,934678,278963,317029,338686,934678,1869356,0
1449,200128,285711,505760,991599,200128,285711,505760,991599,1983198,0
1399,106120,218070,208809,532999,106120,218070,208809,532999,1065998,0
1966,6064,4145,1564,11773,6064,4145,1564,11773,23546,0
1857,86655,200813,214735,502203,86655,200813,214735,502203,1004406,74948.9903000001
5593,136873,125482,327895,590250,136873,125482,327895,590250,1180500,0
5594,142713,215811,211859,570383,142713,215811,211859,570383,1140766,0
3571,591,2070,889,3550,591,2070,889,3550,7100,0
3237,66882,63874,48337,179093,66882,63874,48337,179093,358186,0
5108,110790,104854,346868,562512,110790,104854,346868,562512,1125024,0
4581,139788,250415,402322,792525,139788,250415,402322,792525,1585050,0
1229,42270,34135,14450,90855,42270,34135,14450,90855,181710,10353.7929
4132,6370,3299,3728,13397,6370,3299,3728,13397,26794,0
1415,79274,235228,663513,978015,79274,235228,663513,978015,1956030,0
7516,873,107,0,980,873,107,0,980,1960,0
8652,68,4,0,72,68,4,0,72,144,0
4083,6309,2124,100,8533,6309,2124,100,8533,17066,0
9512,85525,137251,54578,277354,85525,137251,54578,277354,554708,11359.6594
9516,13448,21195,18254,52897,13448,21195,18254,52897,105794,0
9960,13803,19247,29603,62653,13803,19247,29603,62653,125306,0
9517,126310,195414.5,158212,479936.5,126310,195414.5,158212,479936.5,959873,142818.2404
8653,331,63,152,546,331,63,152,546,1092,0
3008,14659,51108,20236,86003,14659,51108,20236,86003,172006,0
9142,15078,22200,11600,48878,15078,22200,11600,48878,97756,0
6121,2294453,8667284.5,3950120,14911857.5,2294453,8667284.5,3950120,14911857.5,29823715,3498733.82170002
1392,93026,99495,140594,333115,93026,99495,140594,333115,666230,0
7115,106963,278501,71265,456729,106963,278501,71265,456729,913458,14.5529
1109,103442,152982,314533,570957,103442,152982,314533,570957,1141914,0
5823,100,1280,494,1874,100,1280,494,1874,3748,0
9817,23831,35603,27235,86669,23831,35603,27235,86669,173338,0
4508,8140,9511,8185,25836,8140,9511,8185,25836,51672,0
9217,5044,4730,2586,12360,5044,4730,2586,12360,24720,0
5565,691763,1063095,1238472,2993330,691763,1063095,1238472,2993330,5986660,0
5366,49188,37225,71941,158354,49188,37225,71941,158354,316708,0
8655,11304,8420,976,20700,11304,8420,976,20700,41400,0
3073,6490,22109,14173,42772,6490,22109,14173,42772,85544,0
6862,4006,6820,9374,20200,4006,6820,9374,20200,40400,0
6527,18857,12343,16350,47550,18857,12343,16350,47550,95100,0
2124,159776,717681,301450,1178907,159776,717681,301450,1178907,2357814,78516.2415
1867,27653,29680,16389,73722,27653,29680,16389,73722,147444,0
2057,11176,2849,1044,15069,11176,2849,1044,15069,30138,0
1959,4998,151,2448,7597,4998,151,2448,7597,15194,0
9145,141902,265645,107304,514851,141902,265645,107304,514851,1029702,21896.9907
9518,2708,6750,1055,10513,2708,6750,1055,10513,21026,0
2245,147991,143900,135269,427160,147991,143900,135269,427160,854320,48280.6917
2668,65347,28422,27367,121136,65347,28422,27367,121136,242272,33498.3288
9771,13018,19397,5726,38141,13018,19397,5726,38141,76282,0
9230,7735.5,8370.5,5119,21225,7735.5,8370.5,5119,21225,42450,0
9766,15872,29341,19887,65100,15872,29341,19887,65100,130200,0
6466,55,5,0,60,55,5,0,60,120,0
6401,13997,7894,12179,34070,13997,7894,12179,34070,68140,0
6565,13603,4687,9438,27728,13603,4687,9438,27728,55456,0
8214,53172.5,82598.5,34198,169969,53172.5,82598.5,34198,169969,339938,0
6088,77675,65597,140278,283550,77675,65597,140278,283550,567100,0
4206,7288,3402,275,10965,7288,3402,275,10965,21930,0
5109,29074,35984,95194,160252,29074,35984,95194,160252,320504,0
8546,28349,34905,14218,77472,28349,34905,14218,77472,154944,0
4228,1581,652,156,2389,1581,652,156,2389,4778,0
2848,65121,82331,102765,250217,65121,82331,102765,250217,500434,0
8657,14765,18875,-1,33639,14765,18875,-1,33639,67278,0
9149,13757,16451,2909,33117,13757,16451,2909,33117,66234,4937.3275
5057,112088,140377,273583,526048,112088,140377,273583,526048,1052096,0
7445,300936,192474,479659,973069,300936,192474,479659,973069,1946138,0
8658,2772,948,0,3720,2772,948,0,3720,7440,0
5504,23794,2320,4806,30920,23794,2320,4806,30920,61840,0
7201,66,110,13,189,66,110,13,189,378,0
4084,1726,767,0,2493,1726,767,0,2493,4986,0
9710,47132,66918,38270,152320,47132,66918,38270,152320,304640,0
2685,399907,414822,142994,957723,399907,414822,142994,957723,1915446,326598.516
5275,102871,226747,164121,493739,102871,226747,164121,493739,987478,0
1017,18589,27496,8886,54971,18589,27496,8886,54971,109942,0
9652,8591,14502,6928,30021,8591,14502,6928,30021,60042,0
2735,11464,5664,6913,24041,11464,5664,6913,24041,48082,0
3171,79186,104291,171743,355220,79186,104291,171743,355220,710440,0
4607,21753,22430,41069,85252,21753,22430,41069,85252,170504,0
1761,26888,11356,8533,46777,26888,11356,8533,46777,93554,0
9818,34225,40041,40908,115174,34225,40041,40908,115174,230348,0
2058,8161,3189,825,12175,8161,3189,825,12175,24350,0
1871,4714,4743,1097,10554,4714,4743,1097,10554,21108,0
5824,48,527,602,1177,48,527,602,1177,2354,0
4595,4354,3640,8370,16364,4354,3640,8370,16364,32728,0
9876,108952,157010,127812,393774,108952,157010,127812,393774,787548,0
9521,61046.5,131904.5,31579,224530,61046.5,131904.5,31579,224530,449060,0
9728,46849,86733,69455,203037,46849,86733,69455,203037,406074,0
8931,16854,15380,19151,51385,16854,15380,19151,51385,102770,0
3225,38209,11859,18090,68158,38209,11859,18090,68158,136316,0
2669,21296,5602,11496,38394,21296,5602,11496,38394,76788,0
2059,4994,620,2458,8072,4994,620,2458,8072,16144,0
2339,36658,99336,55036,191030,36658,99336,55036,191030,382060,0
1133,38250,61307,138819,238376,38250,61307,138819,238376,476752,0
1534,121347,368284,415429,905060,121347,368284,415429,905060,1810120,0
7925,1309,361,7161,8831,1309,361,7161,8831,17662,0
4597,348767,450355,321397,1120519,348767,450355,321397,1120519,2241038,144371.1436
2237,130447,90909,78683,300039,130447,90909,78683,300039,600078,0
5368,296679,263447,492217,1052343,296679,263447,492217,1052343,2104686,59217.9314
4784,26213,48552,22909,97674,26213,48552,22909,97674,195348,5.8838
5110,137809,161133,488263,787205,137809,161133,488263,787205,1574410,0
8487,3076185,6604433.5,4184108,13864726.5,3076185,6604433.5,4184108,13864726.5,27729453,2752603.9699
1947,523311,1367470,536173,2426954,523311,1367470,536173,2426954,4853908,452471.227
5294,4074,6035,15043,25152,4074,6035,15043,25152,50304,0
7446,276525,247898,475543,999966,276525,247898,475543,999966,1999932,0
1373,112282,274446,445567,832295,112282,274446,445567,832295,1664590,0
3539,171,1050,26,1247,171,1050,26,1247,2494,0
3498,3006,54460,0,57466,3006,54460,0,57466,114932,0
5111,11647,14368,25876,51891,11647,14368,25876,51891,103782,0
9955,89921,206705,94698,391324,89921,206705,94698,391324,782648,0
3620,37614,43791,43009,124414,37614,43791,43009,124414,248828,1.7718
6089,222924,293294.5,309908,826126.5,222924,293294.5,309908,826126.5,1652253,0
9188,70953,169232,14894,255079,70953,169232,14894,255079,510158,0
2862,40874,140473,70999,252346,40874,140473,70999,252346,504692,0
5329,211737,625953.5,536587,1374277.5,211737,625953.5,536587,1374277.5,2748555,643013.7288
5051,682957,1041819,2610134,4334910,682957,1041819,2610134,4334910,8669820,1839600.27490001
2710,106282,44265,49481,200028,106282,44265,49481,200028,400056,0
7402,99313,168315,323433,591061,99313,168315,323433,591061,1182122,0
7403,76579,133031,219822,429432,76579,133031,219822,429432,858864,0
1177,117126,123990,80423,321539,117126,123990,80423,321539,643078,0
1291,61000,149452,274065,484517,61000,149452,274065,484517,969034,73453.7405
1579,1025,6240,5725,12990,1025,6240,5725,12990,25980,0
7491,384333,229839,1011423,1625595,384333,229839,1011423,1625595,3251190,0
6340,293807,395431,103455,792693,293807,395431,103455,792693,1585386,25766.6054
5369,41567,78613.5,123860,244040.5,41567,78613.5,123860,244040.5,488081,0
7305,9134,10245,5657,25036,9134,10245,5657,25036,50072,0
9438,151459,265977.5,160320,577756.5,151459,265977.5,160320,577756.5,1155513,0
5634,51617,75861,119870,247348,51617,75861,119870,247348,494696,0
3573,12177,111883,48012,172072,12177,111883,48012,172072,344144,68388.7559
5635,26178,43740,47803,117721,26178,43740,47803,117721,235442,0
3853,49622,5931,32225,87778,49622,5931,32225,87778,175556,0
3066,1036,383,1212,2631,1036,383,1212,2631,5262,0
2156,37898,23073,7597,68568,37898,23073,7597,68568,137136,0
2661,22739,86848,74712,184299,22739,86848,74712,184299,368598,0
5260,65380,235826,220873,522079,65380,235826,220873,522079,1044158,4014.5927
5498,34604,52660,84432,171696,34604,52660,84432,171696,343392,0
7072,22830,30524,59158,112512,22830,30524,59158,112512,225024,0
2242,1829286.18,3715117.12,1766388.96,7310792.26,1829286.18,3715117.12,1766388.96,7310792.26,14621584.52,314947.916399999
2244,385112.88,782129.92,371871.36,1539114.16,385112.88,782129.92,371871.36,1539114.16,3078228.32,0
2246,1781142.57,3617347.88,1719905.04,7118395.49,1781142.57,3617347.88,1719905.04,7118395.49,14236790.98,1001216.638
9709,175717,430575,286430,892722,175717,430575,286430,892722,1785444,758117.021899999
6965,5010331,8486082,18005588,31502001,5010331,8486082,18005588,31502001,63004002,2912382.7678
9371,164913.5,196754.5,153626,515294,164913.5,196754.5,153626,515294,1030588,0
9372,51833,56342,39973,148148,51833,56342,39973,148148,296296,0
4327,648,229,242,1119,648,229,242,1119,2238,0
4356,3060,1445,44,4549,3060,1445,44,4549,9098,0
4226,390,305,0,695,390,305,0,695,1390,0
4018,33889,1333,33462,68684,33889,1333,33462,68684,137368,0
3844,115995,11856,92737,220588,115995,11856,92737,220588,441176,0
4460,1629,562,0,2191,1629,562,0,2191,4382,0
4334,370,70,0,440,370,70,0,440,880,0
4248,4359,3534,0,7893,4359,3534,0,7893,15786,0
4059,5009,3473,0,8482,5009,3473,0,8482,16964,0
4227,12031,9294,154,21479,12031,9294,154,21479,42958,0
2484,75587,71002,11094,157683,75587,71002,11094,157683,315366,0
2485,76223,79240,15590,171053,76223,79240,15590,171053,342106,70277.3039
4247,2379,1716,0,4095,2379,1716,0,4095,8190,0
4133,84965,56994,54664,196623,84965,56994,54664,196623,393246,6544.8276
2488,3254,2813,345,6412,3254,2813,345,6412,12824,0
2467,3600,3666,1516,8782,3600,3666,1516,8782,17564,0
4060,2070,977,0,3047,2070,977,0,3047,6094,0
4162,1008,555,0,1563,1008,555,0,1563,3126,0
4138,908,423,123,1454,908,423,123,1454,2908,0
4207,194,209,0,403,194,209,0,403,806,0
9925,28261,23042,30103,81406,28261,23042,30103,81406,162812,0
9916,27353,4042,7505,38900,27353,4042,7505,38900,77800,0
3847,60788,5228,44380,110396,60788,5228,44380,110396,220792,0
2457,5968,3551,429,9948,5968,3551,429,9948,19896,0
4223,10112,3385,3103,16600,10112,3385,3103,16600,33200,0
9699,77293,43716,31011,152020,77293,43716,31011,152020,304040,0
4061,587,446,0,1033,587,446,0,1033,2066,0
4163,2867,1631,0,4498,2867,1631,0,4498,8996,0
4421,7191,2848,7058,17097,7191,2848,7058,17097,34194,0
3852,23302,1893,3906,29101,23302,1893,3906,29101,58202,0
8712,1188,329,0,1517,1188,329,0,1517,3034,0
8846,207,54,0,261,207,54,0,261,522,0
8829,832,261,0,1093,832,261,0,1093,2186,0
8830,176,118,0,294,176,118,0,294,588,0
9156,10543.5,15971.5,5532,32047,10543.5,15971.5,5532,32047,64094,0
8660,179,127,0,306,179,127,0,306,612,0
9655,17794,22338,55444,95576,17794,22338,55444,95576,191152,0
9614,16695,70669,2280,89644,16695,70669,2280,89644,179288,0
8443,8250,6553,10521,25324,8250,6553,10521,25324,50648,0
5148,4612474,7023732,16584816,28221022,4612474,7023732,16584816,28221022,56442044,8815291.64799995
6966,90942,117695,101133,309770,90942,117695,101133,309770,619540,0
5281,53156,128779,65002,246937,53156,128779,65002,246937,493874,0
5632,71271,52498,152046,275815,71271,52498,152046,275815,551630,0
1067,19756,58235,59989,137980,19756,58235,59989,137980,275960,0
1829,184189,53654,75943,313786,184189,53654,75943,313786,627572,4497.7533
2657,5910,813,0,6723,5910,813,0,6723,13446,9.7693
7978,13408,3375,3829,20612,13408,3375,3829,20612,41224,0
1110,95666,134676,168426,398768,95666,134676,168426,398768,797536,0
5674,3834,234,954,5022,3834,234,954,5022,10044,0
5114,41877,90320,150336,282533,41877,90320,150336,282533,565066,0
9354,34962,32120.5,24694,91776.5,34962,32120.5,24694,91776.5,183553,0
1305,12887,5550,3076,21513,12887,5550,3076,21513,43026,0
1306,17346,8833,4006,30185,17346,8833,4006,30185,60370,0
3574,2147,50825,6147,59119,2147,50825,6147,59119,118238,0
2307,6088,5203,4589,15880,6088,5203,4589,15880,31760,0
2689,12665,2714,5216,20595,12665,2714,5216,20595,41190,0
2598,24503,41481,70821,136805,24503,41481,70821,136805,273610,0
3517,3141,21802,11578,36521,3141,21802,11578,36521,73042,0
1897,154577,350232,115814,620623,154577,350232,115814,620623,1241246,35144.8232
5082,108543,134211,450391,693145,108543,134211,450391,693145,1386290,0
6202,13219,2847,3694,19760,13219,2847,3694,19760,39520,0
5053,60106,76198,108588,244892,60106,76198,108588,244892,489784,0
7268,58349,144871,32449,235669,58349,144871,32449,235669,471338,5234.0517
3635,52132,54308,37235,143675,52132,54308,37235,143675,287350,2508.7087
1536,269206.5,929786.5,522732,1721725,269206.5,929786.5,522732,1721725,3443450,126282.3122
3645,591791.5,457593.5,234227,1283612,591791.5,457593.5,234227,1283612,2567224,119741.644
3518,13,814,0,827,13,814,0,827,1654,0
4826,47328,24601,14201,86130,47328,24601,14201,86130,172260,0
4640,8351,13871,19109,41331,8351,13871,19109,41331,82662,0
5892,13441,34365,14153,61959,13441,34365,14153,61959,123918,0
5887,33783,63386,19482,116651,33783,63386,19482,116651,233302,0
5762,2149,25456,350,27955,2149,25456,350,27955,55910,0
5761,5129,35621,6239,46989,5129,35621,6239,46989,93978,0
2670,25786,14254,5015,45055,25786,14254,5015,45055,90110,0
2871,152529,430615,115566,698710,152529,430615,115566,698710,1397420,10176.4598
4422,34091,25201,526,59818,34091,25201,526,59818,119636,17865.2648
3963,63865,7540,37917,109322,63865,7540,37917,109322,218644,0
3962,1273,147,545,1965,1273,147,545,1965,3930,0
2155,154628,452215,276035,882878,154628,452215,276035,882878,1765756,0
5853,3984,5026,1119,10129,3984,5026,1119,10129,20258,0
3147,419871,747290.5,934495,2101656.5,419871,747290.5,934495,2101656.5,4203313,478936.5133
5237,26802.6486416987,46977.1878845765,59689.2199180795,133469.056444355,26802.6486416987,46977.1878845765,59689.2199180795,133469.056444355,266938.112888709,23177.4408
5115,134521.414231398,235776.614293849,299577.791176092,669875.819701339,134521.414231398,235776.614293849,299577.791176092,669875.819701339,1339751.63940268,21541.5024
5222,83510.9371269034,146370.197821575,185977.988905828,415859.123854306,83510.9371269034,146370.197821575,185977.988905828,415859.123854306,831718.247708613,39241.5662
5599,49509,55656,197635,302800,49509,55656,197635,302800,605600,0
8831,10385,33112,0,43497,10385,33112,0,43497,86994,0
8164,41186,71984.5,39964,153134.5,41186,71984.5,39964,153134.5,306269,0
4884,57312,48931,42224,148467,57312,48931,42224,148467,296934,20191.4699
2961,374269,1142851,143818,1660938,374269,1142851,143818,1660938,3321876,14982.8202
2966,634937.088270934,2134515.5474028,1008266.8443083,3777719.47998203,634937.088270934,2134515.5474028,1008266.8443083,3777719.47998203,7555438.95996407,795233.408699998
2968,2056897.24539535,6914833.64046475,3266319.42375575,12238050.3096159,2056897.24539535,6914833.64046475,3266319.42375575,12238050.3096159,24476100.6192317,2844403.78069999
2970,608511.679116828,2045679.27097812,966303.846100205,3620494.79619515,608511.679116828,2045679.27097812,966303.846100205,3620494.79619515,7240989.59239031,421102.346499999
7165,1134,258,455,1847,1134,258,455,1847,3694,0
6856,97522,226282,253343,577147,97522,226282,253343,577147,1154294,331490.1678
6883,132635,266499,505723,904857,132635,266499,505723,904857,1809714,0
2253,52266,52243,28846,133355,52266,52243,28846,133355,266710,0
4094,2623,1297,0,3920,2623,1297,0,3920,7840,0
7603,1360,358,504,2222,1360,358,504,2222,4444,0
1727,61663,78199,17051,156913,61663,78199,17051,156913,313826,0
1728,25158,26707,17926,69791,25158,26707,17926,69791,139582,0
7166,51096,72702,55134,178932,51096,72702,55134,178932,357864,72.5128
5223,24896,54278,150527,229701,24896,54278,150527,229701,459402,0
5018,43135,180656,89799,313590,43135,180656,89799,313590,627180,2147.734
1909,64860,181381,152704,398945,64860,181381,152704,398945,797890,0
6318,8615,19377,2294,30286,8615,19377,2294,30286,60572,0
9160,41140,74698,15619,131457,41140,74698,15619,131457,262914,0
6863,32874,50630,163995,247499,32874,50630,163995,247499,494998,376270.6027
3021,35129,53432,47475,136036,35129,53432,47475,136036,272072,0
2830,42876,91489,103231,237596,42876,91489,103231,237596,475192,0
8445,25393,38098,27594,91085,25393,38098,27594,91085,182170,0
7928,24460.5,6734,7935,39129.5,24460.5,6734,7935,39129.5,78259,0
1034,45679,98411,160736,304826,45679,98411,160736,304826,609652,0
5040,2911,6086,6684,15681,2911,6086,6684,15681,31362,0
5692,79536,95948,105396,280880,79536,95948,105396,280880,561760,0
7947,4054,483,751,5288,4054,483,751,5288,10576,0
9957,12667,18143,7818,38628,12667,18143,7818,38628,77256,0
6970,85118,159397,225147,469662,85118,159397,225147,469662,939324,0
1475,1568805,3216451,2975125,7760381,1568805,3216451,2975125,7760381,15520762,469630.3649
1988,25934,10615.5,10921,47470.5,25934,10615.5,10921,47470.5,94941,0
1581,23575,59016,11065,93656,23575,59016,11065,93656,187312,0
1582,4795,22964,1614,29373,4795,22964,1614,29373,58746,0
2867,31146,107916,34774,173836,31146,107916,34774,173836,347672,0
9802,25865,33264,14214,73343,25865,33264,14214,73343,146686,0
9529,13509,23078,5271,41858,13509,23078,5271,41858,83716,0
5149,117744,151416,215077,484237,117744,151416,215077,484237,968474,0
6663,243691,532567,255183,1031441,243691,532567,255183,1031441,2062882,38371.5441
7036,28105,33556,60162,121823,28105,33556,60162,121823,243646,0
3346,3751,3522,4692,11965,3751,3522,4692,11965,23930,0
7221,9052,16816,8390,34258,9052,16816,8390,34258,68516,0
1851,38689,59191.5,22692,120572.5,38689,59191.5,22692,120572.5,241145,0
3576,156,295,1581,2032,156,295,1581,2032,4064,0
8574,77510,109489,114879,301878,77510,109489,114879,301878,603756,0
2254,88676,76496,32997,198169,88676,76496,32997,198169,396338,0
2357,12738,9798,10390,32926,12738,9798,10390,32926,65852,0
5116,23833,47624,84860,156317,23833,47624,84860,156317,312634,0
9705,13316,25677,16699,55692,13316,25677,16699,55692,111384,0
5475,61237,80522,220533,362292,61237,80522,220533,362292,724584,0
3855,161159,20372,91982,273513,161159,20372,91982,273513,547026,0
3857,20078,2590,8124,30792,20078,2590,8124,30792,61584,0
6297,21269,4155,20120,45544,21269,4155,20120,45544,91088,0
7725,48729,132442,6062.975,187233.975,48729,132442,6062.975,187233.975,374467.95,0
6707,27785.5,42647.5,29845,100278,27785.5,42647.5,29845,100278,200556,0
5908,12886,18723,49931,81540,12886,18723,49931,81540,163080,0
8477,26720,22820,40947,90487,26720,22820,40947,90487,180974,2965.7183
7929,348704,246672,89709.85,685085.85,348704,246672,89709.85,685085.85,1370171.7,53412.096
2971,1100,6315,1755,9170,1100,6315,1755,9170,18340,0
3159,3875,7556,6404,17835,3875,7556,6404,17835,35670,0
5644,32050,28698,67438,128186,32050,28698,67438,128186,256372,0
4095,17258,13416,186,30860,17258,13416,186,30860,61720,0
2750,24826,6256,4626,35708,24826,6256,4626,35708,71416,0
1527,228131,258228,754726,1241085,228131,258228,754726,1241085,2482170,0
1537,1287,4001,2942,8230,1287,4001,2942,8230,16460,0
5909,6914,4074,8682,19670,6914,4074,8682,19670,39340,0
9658,23307,32550,39270,95127,23307,32550,39270,95127,190254,0
1997,71091,4109,34577,109777,71091,4109,34577,109777,219554,0
2920,27475,85038,38850,151363,27475,85038,38850,151363,302726,0
9985,126491,195110.5,151852,473453.5,126491,195110.5,151852,473453.5,946907,0
1378,534674.5,1503603,1104709,3142986.5,534674.5,1503603,1104709,3142986.5,6285973,435433.265399999
4469,2721,893,3648,7262,2721,893,3648,7262,14524,0
5019,7261,11450,11665,30376,7261,11450,11665,30376,60752,2435.6614
8518,48732,89699,71928,210359,48732,89699,71928,210359,420718,40955.8079
6906,3942,5965,22339,32246,3942,5965,22339,32246,64492,0
5069,120293,152898,157808,430999,120293,152898,157808,430999,861998,0
5427,53924,66670,108932,229526,53924,66670,108932,229526,459052,4466.5825
2849,3247,4466,1896,9609,3247,4466,1896,9609,19218,0
9060,423,77,1061,1561,423,77,1061,1561,3122,0
3067,2975,1337,5003,9315,2975,1337,5003,9315,18630,0
3203,29300,16265,15082,60647,29300,16265,15082,60647,121294,0
9080,74412,76691.5,47001,198104.5,74412,76691.5,47001,198104.5,396209,0
2226,818364.87,1662026.08,790226.64,3270617.59,818364.87,1662026.08,790226.64,3270617.59,6541235.18,461872.452500001
6005,831717,746452,2947809,4525978,831717,746452,2947809,4525978,9051956,657633.0142
2799,4357,8038,6637,19032,4357,8038,6637,19032,38064,0
8539,32388,47704,40347,120439,32388,47704,40347,120439,240878,0
8833,1086,1227,0,2313,1086,1227,0,2313,4626,0
5825,438,3812,1458,5708,438,3812,1458,5708,11416,0
5291,10034,10153,33276,53463,10034,10153,33276,53463,106926,0
2695,72764,20735,15141,108640,72764,20735,15141,108640,217280,0
5957,8870,17793,2050,28713,8870,17793,2050,28713,57426,0
2151,99365,86629,85599,271593,99365,86629,85599,271593,543186,0
4814,16003,80581,11932,108516,16003,80581,11932,108516,217032,0
4470,3452,1374,155,4981,3452,1374,155,4981,9962,0
8504,54224,59485,51608,165317,54224,59485,51608,165317,330634,0
7680,61528,64206,32299.845,158033.845,61528,64206,32299.845,158033.845,316067.69,262.5876
5501,16763,37067,35207,89037,16763,37067,35207,89037,178074,0
5600,236711,255314,586388,1078413,236711,255314,586388,1078413,2156826,0
2606,3137,5647,4384,13168,3137,5647,4384,13168,26336,0
2675,815,189,160,1164,815,189,160,1164,2328,0
2903,27985,62083,68708,158776,27985,62083,68708,158776,317552,0
2171,34457,54637,32381,121475,34457,54637,32381,121475,242950,0
9632,17124,26230,11995,55349,17124,26230,11995,55349,110698,0
2973,9083,35497,18371,62951,9083,35497,18371,62951,125902,0
9691,193100.5,210858.5,163709,567668,193100.5,210858.5,163709,567668,1135336,129944.1504
5645,120250,151099,350534,621883,120250,151099,350534,621883,1243766,25929.5572
5118,128589,156538,303124,588251,128589,156538,303124,588251,1176502,0
2158,6574,8365,884,15823,6574,8365,884,15823,31646,0
5312,50530,107888,51345,209763,50530,107888,51345,209763,419526,0
9819,166762,214383,154699,535844,166762,214383,154699,535844,1071688,5731.2771
3859,36267,3899,5832,45998,36267,3899,5832,45998,91996,0
9779,9814,10215,8637,28666,9814,10215,8637,28666,57332,0
8665,20891,12593,2932,36416,20891,12593,2932,36416,72832,0
9608,46811,57701,64662,169174,46811,57701,64662,169174,338348,0
9304,105430,61755,52150,219335,105430,61755,52150,219335,438670,0
8526,28950,25989,23413,78352,28950,25989,23413,78352,156704,0
8107,5798,8005,5689,19492,5798,8005,5689,19492,38984,0
3389,73686,76416,61485,211587,73686,76416,61485,211587,423174,0
8666,18727,33204,6453,58384,18727,33204,6453,58384,116768,0
1247,36335,23225,18988,78548,36335,23225,18988,78548,157096,0
4098,6898,2881,0,9779,6898,2881,0,9779,19558,0
1881,38942,25758,130441,195141,38942,25758,130441,195141,390282,0
2940,12616,17659,16722,46997,12616,17659,16722,46997,93994,0
4216,186635,149541,73918,410094,186635,149541,73918,410094,820188,0
7354,18771,15617,11291,45679,18771,15617,11291,45679,91358,0
9773,31358,52355,124643,208356,31358,52355,124643,208356,416712,0
2565,45015,10764,17605,73384,45015,10764,17605,73384,146768,0
2139,21106,3792,1045,25943,21106,3792,1045,25943,51886,0
6241,1537,322,832,2691,1537,322,832,2691,5382,0
2047,283,6,291,580,283,6,291,580,1160,0
5911,16710,18531,19887,55128,16710,18531,19887,55128,110256,0
6018,132105,126990,351289,610384,132105,126990,351289,610384,1220768,0
5058,97936,111438,197885,407259,97936,111438,197885,407259,814518,1161.5471
2152,166743,163966,124691,455400,166743,163966,124691,455400,910800,0
6289,130,44,0,174,130,44,0,174,348,0
5150,281918,479359,554026,1315303,281918,479359,554026,1315303,2630606,1775062.44
5345,438038.5,924545,801456,2164039.5,438038.5,924545,801456,2164039.5,4328079,1418867.4018
9533,4930,6861,1800,13591,4930,6861,1800,13591,27182,0
5119,228954,253549,759243,1241746,228954,253549,759243,1241746,2483492,0
6209,7093,718,572,8383,7093,718,572,8383,16766,0
5238,14868,13141,17298,45307,14868,13141,17298,45307,90614,0
2358,697,770,48,1515,697,770,48,1515,3030,0
5567,346858,457159,932783,1736800,346858,457159,932783,1736800,3473600,56625.6507
2974,15321,32393,54923,102637,15321,32393,54923,102637,205274,1309.1747
2769,15847,29470,72281,117598,15847,29470,72281,117598,235196,0
5881,83818,146675,79380,309873,83818,146675,79380,309873,619746,0
8506,119253,127220,135360,381833,119253,127220,135360,381833,763666,0
6019,82748,66275,169787,318810,82748,66275,169787,318810,637620,0
6498,30510.3298981284,69074.5273631841,20642.2050461976,120227.06230751,30510.3298981284,69074.5273631841,20642.2050461976,120227.06230751,240454.12461502,41385.9576
6499,151515.670101872,343023.972636816,102510.794953802,597050.43769249,151515.670101872,343023.972636816,102510.794953802,597050.43769249,1194100.87538498,219669.3659
9919,44945,5163,16969,67077,44945,5163,16969,67077,134154,0
3074,164588,347056,320560,832204,164588,347056,320560,832204,1664408,44635.8347999999
3071,6974,23624,7508,38106,6974,23624,7508,38106,76212,0
7728,705364,2759389,547824.575,4012577.575,705364,2759389,547824.575,4012577.575,8025155.15,409935.4895
8808,46431,43670,20866,110967,46431,43670,20866,110967,221934,0
5330,5209,8024,9856,23089,5209,8024,9856,23089,46178,0
5331,38940,72150,41961,153051,38940,72150,41961,153051,306102,0
5175,11945,14027,36890,62862,11945,14027,36890,62862,125724,0
7038,37177,51399,53955,142531,37177,51399,53955,142531,285062,0
7039,15964,20344,61315,97623,15964,20344,61315,97623,195246,0
3674,339324,526851,279347,1145522,339324,526851,279347,1145522,2291044,545461.6384
3523,898,47704,37,48639,898,47704,37,48639,97278,0
1863,7044,4513,2755,14312,7044,4513,2755,14312,28624,0
