NLC,Entries Full,Entries Reduced,Entries Season,Entries Total,Exits Full,Exits Reduced,Exits Season,Exits Total,0910 Entries & Exits,0910 interchanges
6401,12263,6074,10295,28632,12263,6074,10295,28632,57264,0
6565,9620,4772,8720,23112,9620,4772,8720,23112,46224,0
8214,48094,61797,28970,138861,48094,61797,28970,138861,277722,0
6088,68074,53037,114671,235782,68074,53037,114671,235782,471564,0
4206,8060,3136,473,11669,8060,3136,473,11669,23338,0
5109,24429,29330,81113,134872,24429,29330,81113,134872,269744,0
8546,28246,33177,16345,77768,28246,33177,16345,77768,155536,0
4228,1409,413,0,1822,1409,413,0,1822,3644,0
2848,44225,59879,48098,152202,44225,59879,48098,152202,304404,0
8657,12278,17804,0,30082,12278,17804,0,30082,60164,0
9149,12536,12866,4569,29971,12536,12866,4569,29971,59942,2476
5057,72672,92919,277134,442725,72672,92919,277134,442725,885450,0
7445,264285,176241,432412,872938,264285,176241,432412,872938,1745876,0
8658,2035,736,0,2771,2035,736,0,2771,5542,0
5504,26295,2584,4913,33792,26295,2584,4913,33792,67584,0
7201,86,99,0,185,86,99,0,185,370,0
4084,1679,432,112,2223,1679,432,112,2223,4446,0
9710,58191,53374,52732,164297,58191,53374,52732,164297,328594,0
2685,377144,357838,93053,828035,377144,357838,93053,828035,1656070,271456
5275,90088,194828,131774,416690,90088,194828,131774,416690,833380,0
1017,12825,23978,4816,41619,12825,23978,4816,41619,83238,0
9652,11939,9721,9714,31374,11939,9721,9714,31374,62748,0
2735,9883,4023,2030,15936,9883,4023,2030,15936,31872,0
3171,72418,93951,140726,307095,72418,93951,140726,307095,614190,0
4607,16375,19032,31566,66973,16375,19032,31566,66973,133946,0
1761,24637,8730,5825,39192,24637,8730,5825,39192,78384,0
9818,36400,23766,33241,93407,36400,23766,33241,93407,186814,0
2058,8136,2037,1637,11810,8136,2037,1637,11810,23620,0
1871,4225,8537,144,12906,4225,8537,144,12906,25812,0
5824,147,530,262,939,147,530,262,939,1878,0
4595,5329,3445,7929,16703,5329,3445,7929,16703,33406,0
9876,81393,137160,110467,329020,81393,137160,110467,329020,658040,0
9521,86950,88054,60202,235206,86950,88054,60202,235206,470412,0
9728,59660,71246,30634,161540,59660,71246,30634,161540,323080,0
8931,10583,9325,8340,28248,10583,9325,8340,28248,56496,0
3225,23056,6578,7804,37438,23056,6578,7804,37438,74876,0
2669,15062,3494,5894,24450,15062,3494,5894,24450,48900,0
2059,4709,535,3038,8282,4709,535,3038,8282,16564,0
2339,34062,151844,35368,221274,34062,151844,35368,221274,442548,0
1133,32890,53892,46349,133131,32890,53892,46349,133131,266262,0
1534,85271,288864,381403,755538,85271,288864,381403,755538,1511076,0
7925,1133,257,6731,8121,1133,257,6731,8121,16242,0
4597,269923,383147,233129,886199,269923,383147,233129,886199,1772398,105672
2237,161400,179599,119210,460209,161400,179599,119210,460209,920418,0
5368,243275,237559,456950,937784,243275,237559,456950,937784,1875568,58069
4784,27579,41882,22709,92170,27579,41882,22709,92170,184340,21
5110,103235,115150,514151,732536,103235,115150,514151,732536,1465072,0
8487,2969718,4876345,3143123,10989186,2969718,4876345,3143123,10989186,21978372,1878093
1947,535083,1429423,531689,2496195,535083,1429423,531689,2496195,4992390,367430
5294,4575,5446,9630,19651,4575,5446,9630,19651,39302,0
7446,220567,207931,459288,887786,220567,207931,459288,887786,1775572,0
1373,86136,219383,395151,700670,86136,219383,395151,700670,1401340,0
3539,25,137,0,162,25,137,0,162,324,0
3498,8,303,0,311,8,303,0,311,622,0
5111,15206,16842,33990,66038,15206,16842,33990,66038,132076,0
9955,109078,174068,118751,401897,109078,174068,118751,401897,803794,0
3620,32026,52019,33350,117395,32026,52019,33350,117395,234790,0
6089,199561,218554,265242,683357,199561,218554,265242,683357,1366714,0
9188,62385,135199,13988,211572,62385,135199,13988,211572,423144,0
2862,31464,97188,35132,163784,31464,97188,35132,163784,327568,0
5329,225876,572769,536032,1334677,225876,572769,536032,1334677,2669354,619647
5051,495408,618846,2071196,3185450,495408,618846,2071196,3185450,6370900,1448786
2710,92648,34047,37282,163977,92648,34047,37282,163977,327954,0
7402,15817,24723,110846,151386,15817,24723,110846,151386,302772,0
7403,14706,23272,84334,122312,14706,23272,84334,122312,244624,0
1177,112555,118518,81002,312075,112555,118518,81002,312075,624150,0
1291,52870,100319,218556,371745,52870,100319,218556,371745,743490,30218
1579,910,5367,4237,10514,910,5367,4237,10514,21028,0
7491,348181,163257,774008,1285446,348181,163257,774008,1285446,2570892,0
6340,278299,359298,101279,738876,278299,359298,101279,738876,1477752,23226
5369,35274,69121,126435,230830,35274,69121,126435,230830,461660,0
7305,9883,10260,3979,24122,9883,10260,3979,24122,48244,0
9438,177530,249636,159108,586274,177530,249636,159108,586274,1172548,0
5634,56624,86561,98680,241865,56624,86561,98680,241865,483730,0
3573,11566,103912,29160,144638,11566,103912,29160,144638,289276,42754
5635,29511,43340,39090,111941,29511,43340,39090,111941,223882,0
3853,33673,24737,22585,80995,33673,24737,22585,80995,161990,0
3066,1569,601,1947,4117,1569,601,1947,4117,8234,0
2156,35756,14491,2904,53151,35756,14491,2904,53151,106302,0
2661,31596,74470,66076,172142,31596,74470,66076,172142,344284,0
5260,66528,204387,178765,449680,66528,204387,178765,449680,899360,3607
5498,31163,43959,67781,142903,31163,43959,67781,142903,285806,0
7072,18333,19215,37166,74714,18333,19215,37166,74714,149428,0
2242,2874947,4387659,1944350,9206956,2874948,4387718,1944360,9207026,18413982,379804
2244,596079,698434,388191,1682704,596079,698444,388193,1682716,3365420,0
2246,1108774,3717496,593806,5420076,1108772,3717411,593792,5419975,10840051,562080
9709,169888,61547,59514,290949,169888,61547,59514,290949,581898,207563
6965,4473333,5672439,15664796,25797311,4473670,5673036,15665393,25798844,51596155,1760215
9371,104446,88469,83436,276351,104446,88469,83436,276351,552702,0
9372,53151,41656,30306,125113,53151,41656,30306,125113,250226,0
4327,689,94,1626,2409,689,94,1626,2409,4818,0
4356,3749,1030,895,5674,3749,1030,895,5674,11348,0
4226,466,162,206,834,466,162,206,834,1668,0
4018,20723,26418,19055,66196,20723,26418,19055,66196,132392,0
3844,84321,52969,67312,204602,84321,52969,67312,204602,409204,0
4460,2025,426,201,2652,2025,426,201,2652,5304,0
4334,828,78,0,906,828,78,0,906,1812,0
4248,4082,2741,5,6828,4082,2741,5,6828,13656,0
4059,6753,2625,0,9378,6753,2625,0,9378,18756,0
4227,14146,9306,231,23683,14146,9306,231,23683,47366,0
2484,70272,63438,9598,143308,70272,63438,9598,143308,286616,0
2485,59070,82815,14724,156609,59070,82815,14724,156609,313218,60897
4247,2138,977,0,3115,2138,977,0,3115,6230,0
4133,107185,38146,37090,182421,107185,38146,37090,182421,364842,4619
2488,1869,2903,754,5526,1869,2903,754,5526,11052,0
2467,2136,3874,752,6762,2136,3874,752,6762,13524,0
4060,1924,808,0,2732,1924,808,0,2732,5464,0
4162,768,394,0,1162,768,394,0,1162,2324,0
4138,517,281,0,798,517,281,0,798,1596,0
4207,336,147,0,483,336,147,0,483,966,0
9925,19393,27943,15907,63243,19393,27943,15907,63243,126486,0
9916,10841,19053,3448,33342,10841,19053,3448,33342,66684,0
3847,38910,22424,34401,95735,38910,22424,34401,95735,191470,0
2457,4545,1983,182,6710,4545,1983,182,6710,13420,0
4223,5254,5804,1721,12779,5254,5804,1721,12779,25558,0
9699,39597,53275,7743,100615,39597,53275,7743,100615,201230,0
4061,710,469,0,1179,710,469,0,1179,2358,0
4163,3141,1360,0,4501,3141,1360,0,4501,9002,0
4421,7462,1867,6719,16048,7462,1867,6719,16048,32096,0
3852,11830,9896,6678,28404,11830,9896,6678,28404,56808,0
8712,1173,290,0,1463,1173,290,0,1463,2926,0
8846,226,48,0,274,226,48,0,274,548,0
8829,734,317,0,1051,734,317,0,1051,2102,0
8830,107,27,0,134,107,27,0,134,268,0
9156,10332,14604,4969,29905,10332,14604,4969,29905,59810,0
8660,138,58,0,196,138,58,0,196,392,0
9655,17342,12411,14546,44299,17342,12411,14546,44299,88598,0
9614,20525,48565,1035,70125,20525,48565,1035,70125,140250,0
8443,7292,5384,6121,18797,7292,5384,6121,18797,37594,0
5148,3736954,5226041,15415298,24361650,3736700,5225928,15415433,24361418,48723068,7060751
6966,28692,28017,54168,110877,28692,28017,54168,110877,221754,0
5281,52498,118789,59992,231279,52498,118789,59992,231279,462558,0
5632,61950,42610,224602,329162,61950,42610,224602,329162,658324,0
1067,18420,35981,37153,91554,18420,35981,37153,91554,183108,0
1829,128682,72899,53122,254703,128682,72899,53122,254703,509406,3697
2657,5824,996,169,6989,5824,996,169,6989,13978,16
7978,14787,3885,3176,21848,14787,3885,3176,21848,43696,0
1110,83368,106227,122904,312499,83368,106227,122904,312499,624998,0
5674,3626,198,1001,4825,3626,198,1001,4825,9650,0
5114,35760,79077,117891,232728,35760,79077,117891,232728,465456,0
9354,31052,28013,19889,78954,31052,28013,19889,78954,157908,0
1305,5764,3724,2066,11554,5764,3724,2066,11554,23108,0
1306,11164,6433,2181,19778,11164,6433,2181,19778,39556,0
3574,1286,41208,1766,44260,1286,41208,1766,44260,88520,0
2307,5751,2814,658,9223,5751,2814,658,9223,18446,0
2689,10400,1578,1733,13711,10400,1578,1733,13711,27422,0
2598,22926,33582,48076,104584,22926,33582,48076,104584,209168,0
3517,3465,19542,11161,34168,3465,19542,11161,34168,68336,0
1897,212250,336396,119075,667721,212250,336396,119075,667721,1335442,7397
5082,65685,107710,292219,465614,65685,107710,292219,465614,931228,0
6202,11825,2696,2167,16688,11825,2696,2167,16688,33376,0
5053,39086,51413,126997,217496,39086,51413,126997,217496,434992,0
7268,61038,142534,2551,206123,61038,142534,2551,206123,412246,3234
3635,33162,68029,34150,135341,33162,68029,34150,135341,270682,0
1536,230164,846853,516700,1593717,230164,846853,516700,1593717,3187434,105545
3645,553550,408451,207328,1169329,553550,408451,207328,1169329,2338658,69451
3518,47,639,0,686,47,639,0,686,1372,0
4826,33082,27107,7808,67997,33082,27107,7808,67997,135994,0
4640,8605,11990,30813,51408,8605,11990,30813,51408,102816,0
5892,15095,41853,23277,80225,15095,41853,23277,80225,160450,0
5887,31041,55241,14977,101259,31041,55241,14977,101259,202518,0
5762,3652,26029,598,30279,3652,26029,598,30279,60558,0
5761,5583,29951,3316,38850,5583,29951,3316,38850,77700,0
2670,22626,12164,3933,38723,22626,12164,3933,38723,77446,0
2871,145445,352687,82645,580777,145445,352687,82645,580777,1161554,6632
4422,40358,18464,725,59547,40358,18464,725,59547,119094,17405
3963,31320,43505,13083,87908,31320,43505,13083,87908,175816,0
3962,1164,1073,212,2449,1164,1073,212,2449,4898,0
2155,201444,569678,228596,999718,201444,569678,228596,999718,1999436,0
5853,4394,5141,1805,11340,4394,5141,1805,11340,22680,0
3147,361917,670995,767302,1800214,361917,670995,767302,1800214,3600428,414115
5237,26236,29987,19874,76097,26233,29945,19725,75903,152000,6276
5115,159090,346069,439424,944583,159144,346216,439943,945303,1889886,4687
5222,64246,73418,48657,186321,64195,73312,48292,185799,372120,9248
5599,30788,49755,191326,271869,30788,49755,191326,271869,543738,0
8831,8995,34936,0,43931,8995,34936,0,43931,87862,0
8164,43254,57710,44507,145471,43254,57710,44507,145471,290942,0
4884,53693,37970,33286,124949,53693,37970,33286,124949,249898,23612
2961,322630,832188,155308,1310126,322630,832188,155308,1310126,2620252,11613
2966,649323,1670889,742006,3062218,649324,1671031,742189,3062544,6124762,525284
2968,1867251,6050767,2002993,9921011,1867249,6050498,2002644,9920391,19841402,1924480
2970,470406,1484440,979949,2934795,470407,1484555,980098,2935060,5869855,275942
7165,789,242,267,1298,789,242,267,1298,2596,0
6856,64296,124444,211148,399888,64296,124444,211148,399888,799776,130008
6883,85460,115051,379549,580060,85460,115051,379549,580060,1160120,0
2253,44564,88160,37432,170156,44564,88160,37432,170156,340312,0
4094,2205,704,0,2909,2205,704,0,2909,5818,0
7603,631,40,828,1499,631,40,828,1499,2998,0
1727,62344,119830,14821,196995,62344,119830,14821,196995,393990,0
1728,23765,41420,12710,77895,23765,41420,12710,77895,155790,0
7166,43766,67214,39936,150916,43766,67214,39936,150916,301832,69
5223,15247,32749,94191,142187,15247,32749,94191,142187,284374,0
5018,44671,164939,90454,300064,44671,164939,90454,300064,600128,1399
1909,64324,154909,118127,337360,64324,154909,118127,337360,674720,0
6318,7116,20264,1315,28695,7116,20264,1315,28695,57390,0
9160,38591,70149,17132,125872,38591,70149,17132,125872,251744,0
6863,30120,40365,143917,214402,30120,40365,143917,214402,428804,388080
3021,32261,51585,43459,127305,32261,51585,43459,127305,254610,0
2830,41098,94489,67998,203585,41098,94489,67998,203585,407170,0
8445,24381,34184,25640,84205,24381,34184,25640,84205,168410,0
7928,24421,7586,7834,39841,24421,7586,7834,39841,79682,0
1034,40321,70778,65973,177072,40321,70778,65973,177072,354144,0
5040,3286,5644,6416,15346,3286,5644,6416,15346,30692,0
5692,70358,84239,99831,254428,70358,84239,99831,254428,508856,0
7947,3747,302,326,4375,3747,302,326,4375,8750,0
9957,12945,10345,11277,34567,12945,10345,11277,34567,69134,0
6970,34806,44736,133046,212588,34806,44736,133046,212588,425176,0
1475,1041128,2440290,2390630,5876928,1041979,2442064,2392239,5881166,11758094,277273
1988,33711,10969,13901,58581,33711,10969,13901,58581,117162,0
1581,20072,51665,6031,77768,20072,51665,6031,77768,155536,0
1582,4425,22190,758,27373,4425,22190,758,27373,54746,0
2867,22942,74106,22850,119898,22942,74106,22850,119898,239796,0
9802,35463,22639,24490,82592,35463,22639,24490,82592,165184,0
9529,12783,8386,4756,25925,12783,8386,4756,25925,51850,0
5149,75931,88534,233236,397701,75931,88534,233236,397701,795402,0
6663,215089,513281,177757,906127,215089,513281,177757,906127,1812254,31878
7036,27087,31344,44487,102918,27087,31344,44487,102918,205836,0
3346,1241,756,3017,5014,1241,756,3017,5014,10028,0
7221,5785,9441,4780,20006,5785,9441,4780,20006,40012,0
1851,36325,58583,23876,118784,36325,58583,23876,118784,237568,0
3576,159,475,1288,1922,159,475,1288,1922,3844,0
8574,72188,96096,62162,230446,72188,96096,62162,230446,460892,0
2254,68516,164393,62423,295332,68516,164393,62423,295332,590664,0
2357,10832,10727,7237,28796,10832,10727,7237,28796,57592,0
5116,21048,40433,85140,146621,21048,40433,85140,146621,293242,0
9705,17395,18550,16041,51986,17395,18550,16041,51986,103972,0
5475,45697,68833,188566,303096,45697,68833,188566,303096,606192,0
3855,73602,77409,39731,190742,73602,77409,39731,190742,381484,0
3857,11443,9308,605,21356,11443,9308,605,21356,42712,0
6297,23402,4037,21922,49361,23402,4037,21922,49361,98722,0
7725,54240,127011,5467,186718,54240,127011,5467,186718,373436,0
6707,28627,59751,64968,153346,28627,59751,64968,153346,306692,0
5908,11106,14757,36852,62715,11106,14757,36852,62715,125430,0
8477,28306,25533,35812,89651,28306,25533,35812,89651,179302,1190
7929,338694,240882,97439,677015,338694,240882,97439,677015,1354030,38648
2971,1225,6619,1670,9514,1225,6619,1670,9514,19028,0
3159,2593,5575,4469,12637,2593,5575,4469,12637,25274,0
5644,26075,26026,58585,110686,26075,26026,58585,110686,221372,0
4095,16059,10889,186,27134,16059,10889,186,27134,54268,0
2750,20143,4872,2100,27115,20143,4872,2100,27115,54230,0
1527,136280,130829,593132,860241,136280,130829,593132,860241,1720482,0
1537,972,3350,2057,6379,972,3350,2057,6379,12758,0
5909,6915,2825,5228,14968,6915,2825,5228,14968,29936,0
9658,24978,22378,21361,68717,24978,22378,21361,68717,137434,0
1997,61668,8575,45703,115946,61668,8575,45703,115946,231892,0
2920,22687,72018,33548,128253,22687,72018,33548,128253,256506,0
9985,173855,108846,129108,411809,173855,108846,129108,411809,823618,0
2922,4259,18498,4946,27703,4259,18498,4946,27703,55406,0
1378,374738,1136851,801949,2313538,374738,1136851,801949,2313538,4627076,290626
4469,3065,419,3600,7084,3065,419,3600,7084,14168,0
5019,7545,10810,17837,36192,7545,10810,17837,36192,72384,2983
8518,47099,51150,42312,140561,47099,51150,42312,140561,281122,19567
6906,3553,4409,18899,26861,3553,4409,18899,26861,53722,0
5069,45607,45879,59365,150851,45607,45879,59365,150851,301702,0
5427,30872,30595,87541,149008,30872,30595,87541,149008,298016,2260
2849,2973,3538,862,7373,2973,3538,862,7373,14746,0
9060,115,54,416,585,115,54,416,585,1170,0
3067,3556,946,5763,10265,3556,946,5763,10265,20530,0
3203,26616,9405,12036,48057,26616,9405,12036,48057,96114,0
9080,67293,73874,36822,177989,67293,73874,36822,177989,355978,0
2226,705547,1017851,499585,2222983,705547,1017866,499588,2223001,4445984,514592
6005,556180,641577,2173437,3368607,556041,641433,2173204,3368091,6736698,1293545
2799,4513,6873,6293,17679,4513,6873,6293,17679,35358,0
8539,27231,40805,23418,91454,27231,40805,23418,91454,182908,0
8833,1083,831,0,1914,1083,831,0,1914,3828,0
5825,284,2617,340,3241,284,2617,340,3241,6482,0
5291,5648,6339,23008,34995,5648,6339,23008,34995,69990,0
2695,73007,20315,9107,102429,73007,20315,9107,102429,204858,0
5957,9290,15361,2238,26889,9290,15361,2238,26889,53778,0
2151,122081,139113,88975,350169,122081,139113,88975,350169,700338,0
4814,14932,60590,13498,89020,14932,60590,13498,89020,178040,0
4470,3345,717,217,4279,3345,717,217,4279,8558,0
8504,45861,28429,61071,135361,45861,28429,61071,135361,270722,0
7680,38273,50376,25477,114126,38273,50376,25477,114126,228252,279
5501,17167,39166,35693,92026,17167,39166,35693,92026,184052,0
5600,184546,196967,550514,932027,184546,196967,550514,932027,1864054,0
2606,2071,4151,2106,8328,2071,4151,2106,8328,16656,0
2675,1354,194,0,1548,1354,194,0,1548,3096,0
2903,28054,59082,50761,137897,28054,59082,50761,137897,275794,0
2171,29002,87789,20788,137579,29002,87789,20788,137579,275158,0
9632,19756,18415,17338,55509,19756,18415,17338,55509,111018,0
2973,7239,24060,13217,44516,7239,24060,13217,44516,89032,0
9691,170027,178203,248421,596651,170027,178203,248421,596651,1193302,102205
5645,91265,129812,335630,556707,91265,129812,335630,556707,1113414,21875
5118,91708,112475,349855,554038,91708,112475,349855,554038,1108076,0
2158,3704,7204,990,11898,3704,7204,990,11898,23796,0
5312,40557,85041,41617,167215,40557,85041,41617,167215,334430,0
9819,164001,188253,153365,505619,164001,188253,153365,505619,1011238,6289
3859,26376,25299,6336,58011,26376,25299,6336,58011,116022,0
9779,10102,6839,8748,25689,10102,6839,8748,25689,51378,0
8665,15582,10989,2127,28698,15582,10989,2127,28698,57396,0
9608,54916,36109,72188,163213,54916,36109,72188,163213,326426,0
9304,95388,58809,40423,194620,95388,58809,40423,194620,389240,0
8526,26952,23775,15870,66597,26952,23775,15870,66597,133194,0
8107,4121,5961,3868,13950,4121,5961,3868,13950,27900,0
3389,66193,65875,53976,186044,66193,65875,53976,186044,372088,0
8666,13547,25127,3316,41990,13547,25127,3316,41990,83980,0
1247,22022,15845,11313,49180,22022,15845,11313,49180,98360,0
4098,6079,1898,10,7987,6079,1898,10,7987,15974,0
1881,29913,23306,111834,165053,29913,23306,111834,165053,330106,0
2940,9918,15190,16198,41306,9918,15190,16198,41306,82612,0
4216,95271,237645,47911,380827,95271,237645,47911,380827,761654,0
7354,14115,10309,4603,29027,14115,10309,4603,29027,58054,0
9773,50428,43875,132710,227013,50428,43875,132710,227013,454026,0
2565,36289,8090,6029,50408,36289,8090,6029,50408,100816,0
2139,13383,3425,1307,18115,13383,3425,1307,18115,36230,0
6241,1950,249,1007,3206,1950,249,1007,3206,6412,0
2047,253,15,0,268,253,15,0,268,536,0
5911,15707,13764,15200,44671,15707,13764,15200,44671,89342,0
6018,90300,87001,337681,514982,90300,87001,337681,514982,1029964,0
5058,62257,78388,263080,403725,62257,78388,263080,403725,807450,23
2152,159959,214927,116008,490894,159959,214927,116008,490894,981788,0
6289,125,36,0,161,125,36,0,161,322,0
5150,169986,185430,505491,860907,169986,185430,505491,860907,1721814,36383
5345,202641,212392,504308,919341,202641,212392,504308,919341,1838682,4987
9533,5266,4129,1639,11034,5266,4129,1639,11034,22068,0
5119,154798,189734,765643,1110175,154798,189734,765643,1110175,2220350,0
2923,1647,7690,3843,13180,1647,7690,3843,13180,26360,0
6209,8528,1081,636,10245,8528,1081,636,10245,20490,0
5238,13888,11443,13379,38710,13888,11443,13379,38710,77420,0
2358,586,673,78,1337,586,673,78,1337,2674,0
5567,268794,375252,878188,1522234,268794,375252,878188,1522234,3044468,41012
2974,15255,29697,25327,70279,15255,29697,25327,70279,140558,457
2769,15038,25876,49191,90105,15038,25876,49191,90105,180210,0
5881,82385,132338,76232,290955,82385,132338,76232,290955,581910,0
8506,105952,94283,121315,321550,105952,94283,121315,321550,643100,0
6019,45186,45243,165794,256223,45186,45243,165794,256223,512446,0
6498,99494,77100,30356,206950,99494,77100,30356,206950,413900,10562
6499,89112,283200,89952,462264,89112,283200,89952,462264,924528,109648
9919,17131,35144,8064,60339,17131,35144,8064,60339,120678,0
3074,147450,285671,285049,718170,147450,285671,285049,718170,1436340,36348
3071,5685,20739,5554,31978,5685,20739,5554,31978,63956,0
7728,788605,2325915,467122,3581642,788605,2325915,467122,3581642,7163284,281519
8808,40643,36604,19845,97092,40643,36604,19845,97092,194184,0
5330,5178,6454,8591,20223,5178,6454,8591,20223,40446,0
5331,39746,68396,46199,154341,39746,68396,46199,154341,308682,0
5175,13162,17726,39063,69951,13162,17726,39063,69951,139902,0
7038,25138,32875,24783,82796,25138,32875,24783,82796,165592,0
7039,18490,16980,64687,100157,18490,16980,64687,100157,200314,0
3674,285069,596472,209274,1090815,285069,596472,209274,1090815,2181630,498198
3523,1458,49500,158,51116,1458,49500,158,51116,102232,0
1863,7019,7404,1840,16263,7019,7404,1840,16263,32526,0
9774,62468,56651,101339,220458,62468,56651,101339,220458,440916,52882
3426,63158,346625,60648,470431,63158,346625,60648,470431,940862,217602
7834,18880,6127,3078,28085,18880,6127,3078,28085,56170,0
2789,16312,34216,29388,79916,16312,34216,29388,79916,159832,0
5828,223,659,10,892,223,659,10,892,1784,0
2257,68262,127857,78835,274954,68262,127857,78835,274954,549908,63557
9571,9565,5356,4270,19191,9565,5356,4270,19191,38382,0
8668,2502,1468,16,3986,2502,1468,16,3986,7972,0
4426,38497,18072,586,57155,38497,18072,586,57155,114310,0
3895,11068,10676,6622,28366,11068,10676,6622,28366,56732,0
9609,11627,8325,10606,30558,11627,8325,10606,30558,61116,0
5568,219218,282335,602322,1103875,219218,282335,602322,1103875,2207750,0
5428,193116,238369,854524,1286009,193116,238369,854524,1286009,2572018,0
5460,1017,4198,1287,6502,1017,4198,1287,6502,13004,0
8528,35134,38312,22163,95609,35134,38312,22163,95609,191218,0
9358,59557,116868,45713,222138,59557,116868,45713,222138,444276,0
5636,47070,76065,60405,183540,47070,76065,60405,183540,367080,0
5429,81166,90357,227905,399428,81166,90357,227905,399428,798856,0
2455,297,243,3,543,297,243,3,543,1086,0
9189,18810,34383,14681,67874,18810,34383,14681,67874,135748,0
7895,6884,1778,2964,11626,6884,1778,2964,11626,23252,0
5601,40009,33790,92873,166672,40009,33790,92873,166672,333344,0
7308,36286,58967,10147,105400,36286,58967,10147,105400,210800,0
1422,38748,58144,57078,153970,38748,58144,57078,153970,307940,0
7996,54544,167815,49676,272035,54544,167815,49676,272035,544070,0
1069,179503,578139,346608,1104250,179503,578139,346608,1104250,2208500,13454
1111,69132,97207,116330,282669,69132,97207,116330,282669,565338,0
5120,11234,11648,14529,37411,11234,11648,14529,37411,74822,0
1478,11915,12322,36166,60403,11915,12322,36166,60403,120806,0
6971,11042,32252,36730,80024,11042,32252,36730,80024,160048,0
2326,32863,37324,6616,76803,32863,37324,6616,76803,153606,0
7309,423973,1163651,160417,1748041,423973,1163651,160417,1748041,3496082,282043
5376,200045,279896,878085,1358026,200045,279896,878085,1358026,2716052,1226870
1826,881998,1819401,408029,3109428,881998,1819401,408029,3109428,6218856,361255
1077,141631,198039,107809,447479,141631,198039,107809,447479,894958,210343
5068,74137,96052,293237,463426,74137,96052,293237,463426,926852,0
7946,9561,886,1467,11914,9561,886,1467,11914,23828,0
5262,6074,6947,16989,30010,6074,6947,16989,30010,60020,0
5476,8678,12072,31241,51991,8678,12072,31241,51991,103982,0
4689,6363,8437,4041,18841,6363,8437,4041,18841,37682,0
1904,27700,58684,14795,101179,27700,58684,14795,101179,202358,1358
6020,70261,76261,312094,458616,70261,76261,312094,458616,917232,0
8725,31761,28184,-7,59938,31761,28184,-7,59938,119876,0
7451,101218,62283,117643,281144,101218,62283,117643,281144,562288,0
5310,5604,4174,11514,21292,5604,4174,11514,21292,42584,0
4641,20432,22012,41314,83758,20432,22012,41314,83758,167516,0
2258,141147,187090,102351,430588,141147,187090,102351,430588,861176,0
6003,178170,225251,260002,663423,178170,225255,259949,663374,1326797,0
3219,41564,27617,39194,108375,41564,27617,39194,108375,216750,0
2907,15666,55830,40718,112214,15666,55830,40718,112214,224428,0
2908,2044,8909,6034,16987,2044,8909,6034,16987,33974,0
4533,39335,45505,91305,176145,39335,45505,91305,176145,352290,0
5021,6391,9473,39398,55262,6391,9473,39398,55262,110524,0
2281,173612,208775,117042,499429,173612,208775,117042,499429,998858,40486
5122,320032,642166,1471720,2433918,320032,642166,1471720,2433918,4867836,1292215
2259,14678,24395,8141,47214,14678,24395,8141,47214,94428,0
2247,206397,221401,157540,585338,206397,221401,157540,585338,1170676,0
5071,30661,67766,91573,190000,30661,67766,91573,190000,380000,37113
7273,16398,31130,6789,54317,16398,31130,6789,54317,108634,0
7274,4598,4102,130,8830,4598,4102,130,8830,17660,0
8309,59035,31182,59500,149717,59035,31182,59500,149717,299434,0
2157,38130,13185,830,52145,38130,13185,830,52145,104290,0
5526,14075,16845,45293,76213,14075,16845,45293,76213,152426,0
2090,46131,136532,7470,190133,46131,136532,7470,190133,380266,163941
3115,414795,1713335,585513,2713643,414795,1713335,585513,2713643,5427286,159329
5602,55350,59413,107106,221869,55350,59413,107106,221869,443738,0
5377,95786,203618,416291,715695,95786,203618,416291,715695,1431390,0
3087,2302227,7424049,4806265,14552124,2302227,7424039,4806225,14552074,29104198,1474752
5224,87573,157830,295337,540740,87573,157830,295337,540740,1081480,75162
2387,16696,7851,9387,33934,16696,7851,9387,33934,67868,0
3427,22475,190638,22778,235891,22475,190638,22778,235891,471782,0
9657,46588,30845,30187,107620,46588,30845,30187,107620,215240,0
9683,606078,419447,738500,1764025,606078,419447,738500,1764025,3528050,87331
9664,8506,8883,7328,24717,8506,8883,7328,24717,49434,0
6021,93968,165056,515966,774990,93968,165056,515966,774990,1549980,0
3036,42604,66504,86405,195513,42604,66504,86405,195513,391026,0
8479,23769,17752,15185,56706,23769,17752,15185,56706,113412,0
4250,1278,627,31,1936,1278,627,31,1936,3872,0
3524,8191,54035,19210,81436,8191,54035,19210,81436,162872,63875
2402,16085,31521,9357,56963,16085,31521,9357,56963,113926,0
1561,3954,3654,6311,13919,3954,3654,6311,13919,27838,0
5882,29826,29056,20945,79827,29826,29056,20945,79827,159654,0
3246,9721,9227,9739,28687,9721,9227,9739,28687,57374,0
9917,373094,270852,391071,1035017,373094,270852,391071,1035017,2070034,412103
2032,2093,472,1446,4011,2093,472,1446,4011,8022,0
3213,13268,3643,7995,24906,13268,3643,7995,24906,49812,0
2916,3416,7494,5973,16883,3416,7494,5973,16883,33766,0
9775,33728,26437,113087,173252,33728,26437,113087,173252,346504,0
1687,1045,50,310,1405,1045,50,310,1405,2810,0
5423,263455,301615,757980,1323050,263455,301615,757980,1323050,2646100,704709
7685,454,24,866,1344,454,24,866,1344,2688,0
2403,5263,12427,4967,22657,5263,12427,4967,22657,45314,0
4140,33690,8320,14423,56433,33690,8320,14423,56433,112866,0
4101,10065,3159,26,13250,10065,3159,26,13250,26500,0
