NLC,Entries Full,Entries Reduced,Entries Season,Entries Total,Exits Full,Exits Reduced,Exits Season,Exits Total,1112 Entries & Exits,Interchanges
8214,54192,76039,32705,162936,54192,76039,32705,162936,325872,
6088,73359,57776,132398,263533,73359,57776,132398,263533,527066,
4206,8128,3869,551,12548,8128,3869,551,12548,25096,
5109,29396,32745,99558,161699,29396,32745,99558,161699,323398,
8546,26303,31685,24962,82950,26303,31685,24962,82950,165900,
4228,1884,613,0,2497,1884,613,0,2497,4994,
2848,56022,74513,68936,199471,56022,74513,68936,199471,398942,
8657,14933,18203,0,33136,14933,18203,0,33136,66272,
9149,13144,14423,4335,31902,13144,14423,4335,31902,63804,3125.7634
5057,99310,110505,261372,471187,99310,110505,261372,471187,942374,
7445,292578,188588,462134,943300,292578,188588,462134,943300,1886600,
8658,2395,770,0,3165,2395,770,0,3165,6330,
5504,30220,2782,5884,38886,30220,2782,5884,38886,77772,
7201,95,100,0,195,95,100,0,195,390,
4084,1396,845,0,2241,1396,845,0,2241,4482,
9710,60163,57925,56919,175007,60163,57925,56919,175007,350014,
2685,413712,390337,113682,917731,413712,390337,113682,917731,1835462,300337.0296
5275,103758,225572,146661,475991,103758,225572,146661,475991,951982,
1017,18279,32483,7591,58353,18279,32483,7591,58353,116706,
9652,11890,8851,11381,32122,11890,8851,11381,32122,64244,
2735,11822,4678,3688,20188,11822,4678,3688,20188,40376,
3171,78967,105592,169915,354474,78967,105592,169915,354474,708948,
4607,20449,23504,36795,80748,20449,23504,36795,80748,161496,
1761,29422,10546,6955,46923,29422,10546,6955,46923,93846,
9818,41355,30524,37195,109074,41355,30524,37195,109074,218148,
2058,8483,2865,1973,13321,8483,2865,1973,13321,26642,
1871,5332,6243,1196,12771,5332,6243,1196,12771,25542,
5824,111,551,369,1031,111,551,369,1031,2062,
4595,5222,3621,9145,17988,5222,3621,9145,17988,35976,
9876,92075,159222,122453,373750,92075,159222,122453,373750,747500,
9521,88055,89022,58934,236011,88055,89022,58934,236011,472022,
9728,58586,73578,31368,163532,58586,73578,31368,163532,327064,
8931,13148,12884,17037,43069,13148,12884,17037,43069,86138,
3225,29472,9978,12032,51482,29472,9978,12032,51482,102964,
2669,19460,4700,7438,31598,19460,4700,7438,31598,63196,
2059,5338,690,3288,9316,5338,690,3288,9316,18632,
2339,38870,167555,43202,249627,38870,167555,43202,249627,499254,
1133,37277,62906,127262,227445,37277,62906,127262,227445,454890,
1534,112991,329882,400389,843262,112991,329882,400389,843262,1686524,
7925,1403,363,8239,10005,1403,363,8239,10005,20010,
4597,287405,423763,296287,1007455,287405,423763,296287,1007455,2014910,133027.9014
2237,155753,189445,128165,473363,155753,189445,128165,473363,946726,
5368,293313,254355,474400,1022068,293313,254355,474400,1022068,2044136,58979.0319
4784,26262,45762,24952,96976,26262,45762,24952,96976,193952,22.5883
5110,133374,132916,491014,757304,133374,132916,491014,757304,1514608,
8487,2973727,5175014,4376977,12525718,2973727,5175014,4376977,12525718,25051436,2640462.2522
1947,503781,1408648,535580,2448009,503781,1408648,535580,2448009,4896018,465578.820099999
5294,4587,7176,9675,21438,4587,7176,9675,21438,42876,
7446,250258,228015,505669,983942,250258,228015,505669,983942,1967884,
1373,105482,254097,434907,794486,105482,254097,434907,794486,1588972,
3539,57,1397,0,1454,57,1397,0,1454,2908,
3498,195,50447,0,50642,195,50447,0,50642,101284,
5111,14157,16498,31991,62646,14157,16498,31991,62646,125292,
9955,110175,185003,116089,411267,110175,185003,116089,411267,822534,
3620,37712,49041,45566,132319,37712,49041,45566,132319,264638,2.5695
6089,210023,249802,296821,756646,210023,249802,296821,756646,1513292,
9188,66315,162052,12627,240994,66315,162052,12627,240994,481988,
2862,35700,127925,53568,217193,35700,127925,53568,217193,434386,
5329,221725,613506,538716,1373947,221725,613506,538716,1373947,2747894,631977.815399999
5051,654828,816145,2222738,3693711,654828,816145,2222738,3693711,7387422,1630808.2331
2710,110707,40974,49300,200981,110707,40974,49300,200981,401962,
7402,75577,106250,192916,374743,75577,106250,192916,374743,749486,
7403,61955,92875,138710,293540,61955,92875,138710,293540,587080,
1177,120941,123360,66641,310942,120941,123360,66641,310942,621884,
1291,54605,125726,271650,451981,54605,125726,271650,451981,903962,61683.9022
1579,1420,6306,5600,13326,1420,6306,5600,13326,26652,
7491,489684,226542,962777,1679003,489684,226542,962777,1679003,3358006,
6340,306414,393599,128361,828374,306414,393599,128361,828374,1656748,25446.6308
5369,41912,73459,121048,236419,41912,73459,121048,236419,472838,
7305,9606,10682,3838,24126,9606,10682,3838,24126,48252,
9438,172869,239453,148847,561169,172869,239453,148847,561169,1122338,
5634,51724,80243,108513,240480,51724,80243,108513,240480,480960,
3573,13160,120544,38583,172287,13160,120544,38583,172287,344574,67789.4099
5635,29193,43622,43443,116258,29193,43622,43443,116258,232516,
3853,53242,3201,25350,81793,53242,3201,25350,81793,163586,
3066,2027,540,2362,4929,2027,540,2362,4929,9858,
2156,52035,1817,3594,57446,52035,1817,3594,57446,114892,
2661,25308,90650,76459,192417,25308,90650,76459,192417,384834,
5260,70614,237095,202330,510039,70614,237095,202330,510039,1020078,3632.5352
5498,34529,53159,81877,169565,34529,53159,81877,169565,339130,
7072,23328,28308,48266,99902,23328,28308,48266,99902,199804,
2242,2037273.1,3663165.42,1411635.02,7112073.54,2037273.1,3663165.42,1411635.02,7112073.54,14224147.08,411938.736000001
2244,428899.6,771192.72,297186.32,1497278.64,428899.6,771192.72,297186.32,1497278.64,2994557.28,
2246,1983660.65,3566766.33,1374486.73,6924913.71,1983660.65,3566766.33,1374486.73,6924913.71,13849827.42,753918.3504
9709,195168,106455,65226,366849,195168,106455,65226,366849,733698,417145.6185
6965,4866790,6558765,17127145,28552700,4866790,6558765,17127145,28552700,57105400,2373401.4294
9371,156518,141461,114778,412757,156518,141461,114778,412757,825514,
9372,55287,46570,40839,142696,55287,46570,40839,142696,285392,
4327,705,265,278,1248,705,265,278,1248,2496,
4356,3738,1601,391,5730,3738,1601,391,5730,11460,
4226,587,190,0,777,587,190,0,777,1554,
4018,37229,3563,26694,67486,37229,3563,26694,67486,134972,
3844,125355,5393,68038,198786,125355,5393,68038,198786,397572,
4460,2050,767,0,2817,2050,767,0,2817,5634,
4334,621,88,0,709,621,88,0,709,1418,
4248,4163,3506,0,7669,4163,3506,0,7669,15338,
4059,6528,3479,40,10047,6528,3479,40,10047,20094,
4227,12927,10490,174,23591,12927,10490,174,23591,47182,
2484,77915,76366,10516,164797,77915,76366,10516,164797,329594,
2485,81217,79540,17603,178360,81217,79540,17603,178360,356720,72437.5997
4247,2427,1422,0,3849,2427,1422,0,3849,7698,
4133,91771,58364,51511,201646,91771,58364,51511,201646,403292,6206.7473
2488,3188,3054,526,6768,3188,3054,526,6768,13536,
2467,3749,3929,1235,8913,3749,3929,1235,8913,17826,
4060,1778,978,0,2756,1778,978,0,2756,5512,
4162,1060,439,0,1499,1060,439,0,1499,2998,
4138,623,203,176,1002,623,203,176,1002,2004,
4207,290,233,0,523,290,233,0,523,1046,
9925,27128,20267,19923,67318,27128,20267,19923,67318,134636,
9916,29039,4551,4410,38000,29039,4551,4410,38000,76000,
3847,62793,2715,37331,102839,62793,2715,37331,102839,205678,
2457,4972,3195,226,8393,4972,3195,226,8393,16786,
4223,9740,3598,2937,16275,9740,3598,2937,16275,32550,
9699,76004,42072,23428,141504,76004,42072,23428,141504,283008,
4061,556,485,0,1041,556,485,0,1041,2082,
4163,2763,1640,0,4403,2763,1640,0,4403,8806,
4421,8140,3122,8606,19868,8140,3122,8606,19868,39736,
3852,20478,1009,2987,24474,20478,1009,2987,24474,48948,
8712,1035,237,0,1272,1035,237,0,1272,2544,
8846,278,83,0,361,278,83,0,361,722,
8829,1117,298,0,1415,1117,298,0,1415,2830,
8830,135,59,0,194,135,59,0,194,388,
9156,10340,14636,6391,31367,10340,14636,6391,31367,62734,
8660,96,125,0,221,96,125,0,221,442,
9655,18549,13166,14440,46155,18549,13166,14440,46155,92310,
9614,16194,64679,2590,83463,16194,64679,2590,83463,166926,
8443,7866,5114,7887,20867,7866,5114,7887,20867,41734,
5148,4182536,5754821,16364222,26301579,4182536,5754821,16364222,26301579,52603158,8609746.09779996
6966,65414,77132,86764,229310,65414,77132,86764,229310,458620,
5281,53426,120442,62557,236425,53426,120442,62557,236425,472850,
5632,66925,47941,134970,249836,66925,47941,134970,249836,499672,
1067,19932,47151,50655,117738,19932,47151,50655,117738,235476,
1829,172436,53050,68102,293588,172436,53050,68102,293588,587176,3013.538
2657,5668,993,26,6687,5668,993,26,6687,13374,15.7707
7978,14046,3578,2695,20319,14046,3578,2695,20319,40638,
1110,91845,130411,154070,376326,91845,130411,154070,376326,752652,
5674,5175,302,685,6162,5175,302,685,6162,12324,
5114,38381,83150,128810,250341,38381,83150,128810,250341,500682,
9354,32428,28700,20577,81705,32428,28700,20577,81705,163410,
1305,10693,4690,3403,18786,10693,4690,3403,18786,37572,
1306,17996,7959,4297,30252,17996,7959,4297,30252,60504,
3574,1963,53964,3890,59817,1963,53964,3890,59817,119634,
2307,6757,4844,1463,13064,6757,4844,1463,13064,26128,
2689,12683,2218,3595,18496,12683,2218,3595,18496,36992,
2598,24254,38919,58908,122081,24254,38919,58908,122081,244162,
3517,4098,23112,11301,38511,4098,23112,11301,38511,77022,
1897,168859,343973,113211,626043,168859,343973,113211,626043,1252086,10174.5595
5082,100011,113489,349546,563046,100011,113489,349546,563046,1126092,
6202,15221,3237,2372,20830,15221,3237,2372,20830,41660,
5053,51783,55514,116242,223539,51783,55514,116242,223539,447078,
7268,62266,140916,3810,206992,62266,140916,3810,206992,413984,3561.8241
3635,49993,56582,39792,146367,49993,56582,39792,146367,292734,3655.6344
1536,258419,919574,542156,1720149,258419,919574,542156,1720149,3440298,123999.858
3645,620887,370025,223879,1214791,620887,370025,223879,1214791,2429582,108962.909
3518,70,838,10,918,70,838,10,918,1836,
4826,46376,22397,9551,78324,46376,22397,9551,78324,156648,
4640,10178,14965,18429,43572,10178,14965,18429,43572,87144,
5892,14198,37375,19395,70968,14198,37375,19395,70968,141936,
5887,33792,61483,18515,113790,33792,61483,18515,113790,227580,
5762,2885,16104,306,19295,2885,16104,306,19295,38590,
5761,5720,34061,3958,43739,5720,34061,3958,43739,87478,
2670,25766,13258,3721,42745,25766,13258,3721,42745,85490,
2871,156418,406873,100446,663737,156418,406873,100446,663737,1327474,8249.9418
4422,36783,29004,294,66081,36783,29004,294,66081,132162,76554.3586
3963,68661,9671,17210,95542,68661,9671,17210,95542,191084,
3962,2018,107,53,2178,2018,107,53,2178,4356,
2155,195344,492687,243518,931549,195344,492687,243518,931549,1863098,
5853,3999,5038,789,9826,3999,5038,789,9826,19652,
3147,398919,739147,843872,1981938,398919,739147,843872,1981938,3963876,455798.0464
5237,20156,24298,14600,59054,20156,24298,14600,59054,118108,21338.3306
5115,150504,324306,427940,902750,150504,324306,427940,902750,1805500,19600.6483
5222,75807,86938,85203,247948,75807,86938,85203,247948,495896,38464.9195
5599,44193,46511,212408,303112,44193,46511,212408,303112,606224,
8831,10416,32273,0,42689,10416,32273,0,42689,85378,
8164,41119,63171,41816,146106,41119,63171,41816,146106,292212,
4884,54787,41170,37804,133761,54787,41170,37804,133761,267522,23291.3396
2961,353028,1044242,185920,1583190,353028,1044242,185920,1583190,3166380,13960.4491
2966,633889.05267832,2020353.42481357,884133.42254287,3538375.90003476,633889.05267832,2020353.42481357,884133.42254287,3538375.90003476,7076751.80006953,557714.6823
2968,2053508.09357392,6545013.03060028,2864184.40469952,11462705.5288737,2053508.09357392,6545013.03060028,2864184.40469952,11462705.5288737,22925411.0577474,3671178.82190001
2970,607507.261655608,1936268.45502234,847336.725879364,3391112.44255731,607507.261655608,1936268.45502234,847336.725879364,3391112.44255731,6782224.88511462,367116.6369
7165,923,34,568,1525,923,34,568,1525,3050,
6856,75933,159611,255983,491527,75933,159611,255983,491527,983054,320495.2432
6883,119399,197280,479995,796674,119399,197280,479995,796674,1593348,
2253,62245,77878,40272,180395,62245,77878,40272,180395,360790,
4094,2693,1180,0,3873,2693,1180,0,3873,7746,
7603,1209,201,650,2060,1209,201,650,2060,4120,
1727,69996,94040,19593,183629,69996,94040,19593,183629,367258,
1728,28006,31374,20790,80170,28006,31374,20790,80170,160340,
7166,46465,73621,48034,168120,46465,73621,48034,168120,336240,127.4981
5223,23404,49260,127341,200005,23404,49260,127341,200005,400010,
5018,47248,181096,95810,324154,47248,181096,95810,324154,648308,1929.7687
1909,63178,175142,137734,376054,63178,175142,137734,376054,752108,
6318,8353,19082,2285,29720,8353,19082,2285,29720,59440,
9160,38057,67711,18498,124266,38057,67711,18498,124266,248532,
6863,30273,38032,150198,218503,30273,38032,150198,218503,437006,344701.1185
3021,36902,57049,44725,138676,36902,57049,44725,138676,277352,
2830,40352,89884,80741,210977,40352,89884,80741,210977,421954,
8445,24681,35485,34232,94398,24681,35485,34232,94398,188796,
7928,23697,7014,7739,38450,23697,7014,7739,38450,76900,
1034,45114,96115,146713,287942,45114,96115,146713,287942,575884,
5040,3439,5805,5674,14918,3439,5805,5674,14918,29836,
5692,74914,85873,99919,260706,74914,85873,99919,260706,521412,
7947,4183,351,31,4565,4183,351,31,4565,9130,
9957,14586,13075,12464,40125,14586,13075,12464,40125,80250,
6970,70251,105896,94824,270971,70251,105896,94824,270971,541942,
1475,1397864,2718479,2592328,6708671,1397864,2718479,2592328,6708671,13417342,468994.882999999
1988,27158,10285,14873,52316,27158,10285,14873,52316,104632,
1581,22208,59943,6969,89120,22208,59943,6969,89120,178240,
1582,4829,22127,1072,28028,4829,22127,1072,28028,56056,
2867,29324,102891,29334,161549,29324,102891,29334,161549,323098,
9802,31687,22723,23024,77434,31687,22723,23024,77434,154868,
9529,12638,10245,5282,28165,12638,10245,5282,28165,56330,
5149,112709,133195,212867,458771,112709,133195,212867,458771,917542,
6663,244878,580213,203323,1028414,244878,580213,203323,1028414,2056828,36875.0186
7036,29079,30835,42377,102291,29079,30835,42377,102291,204582,
3346,1927,1204,2532,5663,1927,1204,2532,5663,11326,
7221,8624,13958,5197,27779,8624,13958,5197,27779,55558,
1851,37506,57857,21697,117060,37506,57857,21697,117060,234120,
3576,114,348,740,1202,114,348,740,1202,2404,
8574,73979,98716,79889,252584,73979,98716,79889,252584,505168,
2254,98752,143234,66938,308924,98752,143234,66938,308924,617848,
2357,11385,12165,8814,32364,11385,12165,8814,32364,64728,
5116,23334,44905,80073,148312,23334,44905,80073,148312,296624,
9705,18057,21800,13299,53156,18057,21800,13299,53156,106312,
5475,56466,79641,202423,338530,56466,79641,202423,338530,677060,
3855,155522,19175,51656,226353,155522,19175,51656,226353,452706,
3857,18902,1035,901,20838,18902,1035,901,20838,41676,
6297,26223,4448,24124,54795,26223,4448,24124,54795,109590,
7725,45189,128492,4701,178382,45189,128492,4701,178382,356764,
6707,33787,59409,70155,163351,33787,59409,70155,163351,326702,
5908,12793,17020,44229,74042,12793,17020,44229,74042,148084,
8477,28212,25065,43367,96644,28212,25065,43367,96644,193288,2920.5839
7929,364362,249692,97513,711567,364362,249692,97513,711567,1423134,47461.8767
2971,1316,6935,1680,9931,1316,6935,1680,9931,19862,
3159,3124,6403,4089,13616,3124,6403,4089,13616,27232,
5644,30517,27612,62910,121039,30517,27612,62910,121039,242078,
4095,16850,13970,200,31020,16850,13970,200,31020,62040,
2750,25104,6737,3328,35169,25104,6737,3328,35169,70338,
1527,198697,169515,622311,990523,198697,169515,622311,990523,1981046,
1537,1125,3249,3607,7981,1125,3249,3607,7981,15962,
5909,6689,2973,6019,15681,6689,2973,6019,15681,31362,
9658,25488,24621,25474,75583,25488,24621,25474,75583,151166,
1997,68340,4630,34141,107111,68340,4630,34141,107111,214222,
2920,26320,102042,42329,170691,26320,102042,42329,170691,341382,
9985,187594,124903,140237,452734,187594,124903,140237,452734,905468,
1378,472801,1342692,963442,2778935,472801,1342692,963442,2778935,5557870,323716.3689
4469,2668,899,2493,6060,2668,899,2493,6060,12120,
5019,7722,12242,15932,35896,7722,12242,15932,35896,71792,3775.7371
8518,48036,56553,62238,166827,48036,56553,62238,166827,333654,22168.934
6906,4066,5147,22472,31685,4066,5147,22472,31685,63370,
5069,94456,95321,121611,311388,94456,95321,121611,311388,622776,
5427,49218,45587,98796,193601,49218,45587,98796,193601,387202,634.4479
2849,3484,4189,1029,8702,3484,4189,1029,8702,17404,
9060,199,32,968,1199,199,32,968,1199,2398,
3067,3247,1048,7490,11785,3247,1048,7490,11785,23570,
3203,29565,15428,16113,61106,29565,15428,16113,61106,122212,
9080,71564,81821,39915,193300,71564,81821,39915,193300,386600,
2226,911411.65,1638784.53,631520.93,3181717.11,911411.65,1638784.53,631520.93,3181717.11,6363434.22,625016.3973
6005,655073,578899,2574280,3808252,655073,578899,2574280,3808252,7616504,619961.4398
2799,5692,9321,8741,23754,5692,9321,8741,23754,47508,
8539,28739,38066,33321,100126,28739,38066,33321,100126,200252,
8833,1372,1041,0,2413,1372,1041,0,2413,4826,
5825,820,3613,1295,5728,820,3613,1295,5728,11456,
5291,8582,7315,26722,42619,8582,7315,26722,42619,85238,
2695,75826,23002,11320,110148,75826,23002,11320,110148,220296,
5957,10453,18951,3500,32904,10453,18951,3500,32904,65808,
2151,123945,145496,96232,365673,123945,145496,96232,365673,731346,
4814,16710,71987,12844,101541,16710,71987,12844,101541,203082,
4470,3161,1445,201,4807,3161,1445,201,4807,9614,
8504,51250,34432,88127,173809,51250,34432,88127,173809,347618,
7680,49838,56413,27828,134079,49838,56413,27828,134079,268158,130.6234
5501,17860,41904,35880,95644,17860,41904,35880,95644,191288,
5600,225364,200477,589691,1015532,225364,200477,589691,1015532,2031064,
2606,3090,5990,2510,11590,3090,5990,2510,11590,23180,
2675,1046,196,5,1247,1046,196,5,1247,2494,
2903,28492,65396,61268,155156,28492,65396,61268,155156,310312,
2171,35722,90247,25059,151028,35722,90247,25059,151028,302056,
9632,21404,20600,16819,58823,21404,20600,16819,58823,117646,
2973,10049,42886,16878,69813,10049,42886,16878,69813,139626,
9691,221751,175108,253720,650579,221751,175108,253720,650579,1301158,109483.1712
5645,124780,125175,373310,623265,124780,125175,373310,623265,1246530,27131.865
5118,118696,119714,325662,564072,118696,119714,325662,564072,1128144,
2158,6454,8717,603,15774,6454,8717,603,15774,31548,
5312,46549,95130,45572,187251,46549,95130,45572,187251,374502,
9819,176410,181477,173198,531085,176410,181477,173198,531085,1062170,6460.8541
3859,39126,2855,5083,47064,39126,2855,5083,47064,94128,
9779,11840,7917,8622,28379,11840,7917,8622,28379,56758,
8665,21126,12978,3127,37231,21126,12978,3127,37231,74462,
9608,60864,43635,73434,177933,60864,43635,73434,177933,355866,
9304,89961,59917,43491,193369,89961,59917,43491,193369,386738,
8526,29210,26503,23559,79272,29210,26503,23559,79272,158544,
8107,4267,7310,3457,15034,4267,7310,3457,15034,30068,
3389,70274,76697,58060,205031,70274,76697,58060,205031,410062,
8666,16536,34379,4959,55874,16536,34379,4959,55874,111748,
1247,28877,18486,16250,63613,28877,18486,16250,63613,127226,
4098,6477,2779,16,9272,6477,2779,16,9272,18544,
1881,30855,24161,126626,181642,30855,24161,126626,181642,363284,
2940,10850,14899,16504,42253,10850,14899,16504,42253,84506,
4216,187183,153807,64020,405010,187183,153807,64020,405010,810020,
7354,17801,13475,7501,38777,17801,13475,7501,38777,77554,
9773,49831,42056,133758,225645,49831,42056,133758,225645,451290,
2565,43719,10216,10848,64783,43719,10216,10848,64783,129566,
2139,17103,4341,1829,23273,17103,4341,1829,23273,46546,
6241,2076,324,1305,3705,2076,324,1305,3705,7410,
2047,203,11,0,214,203,11,0,214,428,
5911,16662,15412,20935,53009,16662,15412,20935,53009,106018,
6018,120239,108298,320474,549011,120239,108298,320474,549011,1098022,
5058,95857,87830,231304,414991,95857,87830,231304,414991,829982,59.6937
2152,168712,220031,126649,515392,168712,220031,126649,515392,1030784,
6289,137,30,0,167,137,30,0,167,334,
5150,247808,396499,528320,1172627,247808,396499,528320,1172627,2345254,1585096.2225
5345,421419,789583,793602,2004604,421419,789583,793602,2004604,4009208,1487604.9853
9533,6004,5313,2687,14004,6004,5313,2687,14004,28008,
5119,213882,191461,759339,1164682,213882,191461,759339,1164682,2329364,
6209,9158,1234,454,10846,9158,1234,454,10846,21692,
5238,14991,13787,17313,46091,14991,13787,17313,46091,92182,
2358,879,718,43,1640,879,718,43,1640,3280,
5567,343557,370258,948820,1662635,343557,370258,948820,1662635,3325270,41424.6535
2974,15580,31007,31537,78124,15580,31007,31537,78124,156248,924.7886
2769,14656,26811,58092,99559,14656,26811,58092,99559,199118,
5881,83906,145166,83242,312314,83906,145166,83242,312314,624628,
8506,118179,102605,177533,398317,118179,102605,177533,398317,796634,
6019,75737,60120,163055,298912,75737,60120,163055,298912,597824,
6498,79684,64921,23594,168199,79684,64921,23594,168199,336398,46575.5908
6499,111387,332394,104326,548107,111387,332394,104326,548107,1096214,194244.6043
9919,46820,7506,11159,65485,46820,7506,11159,65485,130970,
3074,153304,312327,313256,778887,153304,312327,313256,778887,1557774,44073.7198
3071,6773,24350,7459,38582,6773,24350,7459,38582,77164,
7728,715325,2640492,506099,3861916,715325,2640492,506099,3861916,7723832,394558.629099999
8808,39763,36916,18837,95516,39763,36916,18837,95516,191032,
5330,5514,7546,9361,22421,5514,7546,9361,22421,44842,
5331,39862,70772,48772,159406,39862,70772,48772,159406,318812,
5175,12700,14548,40676,67924,12700,14548,40676,67924,135848,
7038,33925,45091,37601,116617,33925,45091,37601,116617,233234,
7039,19031,16605,69787,105423,19031,16605,69787,105423,210846,
3674,344627,552589,240465,1137681,344627,552589,240465,1137681,2275362,562688.375799998
3523,1411,55947,319,57677,1411,55947,319,57677,115354,
1863,8634,5356,3385,17375,8634,5356,3385,17375,34750,
9774,70098,68551,119228,257877,70098,68551,119228,257877,515754,56103.4696000001
3426,73356,397090,73799,544245,73356,397090,73799,544245,1088490,307320.002799999
7834,22516,6292,2988,31796,22516,6292,2988,31796,63592,
2789,18300,39139,33063,90502,18300,39139,33063,90502,181004,
5828,552,658,396,1606,552,658,396,1606,3212,
2257,78960,143335,100279,322574,78960,143335,100279,322574,645148,65381.9519
8668,2914,1683,106,4703,2914,1683,106,4703,9406,
9571,10594,6233,3850,20677,10594,6233,3850,20677,41354,
4426,40162,21873,1020,63055,40162,21873,1020,63055,126110,
3895,23104,2120,9743,34967,23104,2120,9743,34967,69934,
9609,15226,13411,14773,43410,15226,13411,14773,43410,86820,
5568,273384,311182,629004,1213570,273384,311182,629004,1213570,2427140,
5428,252716,332855,966156,1551727,252716,332855,966156,1551727,3103454,
5460,1388,3038,1401,5827,1388,3038,1401,5827,11654,
8528,34940,38729,31271,104940,34940,38729,31271,104940,209880,
9358,65096,117322,52623,235041,65096,117322,52623,235041,470082,
5636,47574,79293,59118,185985,47574,79293,59118,185985,371970,
5429,114164,106842,204636,425642,114164,106842,204636,425642,851284,
2455,249,387,0,636,249,387,0,636,1272,
9189,17354,37458,11512,66324,17354,37458,11512,66324,132648,
7895,9570,1915,5022,16507,9570,1915,5022,16507,33014,
5601,50254,39247,106415,195916,50254,39247,106415,195916,391832,
7308,38232,62526,10395,111153,38232,62526,10395,111153,222306,
1422,75775,139207,87104,302086,75775,139207,87104,302086,604172,
7996,52969,192783,41117,286869,52969,192783,41117,286869,573738,
1069,212283,720174,424415,1356872,212283,720174,424415,1356872,2713744,5894.4057
1111,75200,124719,172333,372252,75200,124719,172333,372252,744504,
5120,9775,10609,14869,35253,9775,10609,14869,35253,70506,
1478,27027,21411,36774,85212,27027,21411,36774,85212,170424,
6971,18696,46467,41566,106729,18696,46467,41566,106729,213458,
2326,36842,46147,12015,95004,36842,46147,12015,95004,190008,
7309,425495,1314804,215455,1955754,425495,1314804,215455,1955754,3911508,438795.7186
5376,306486,423838,962270,1692594,306486,423838,962270,1692594,3385188,1169184.4408
1826,881914,1863686,479600,3225200,881914,1863686,479600,3225200,6450400,454982.608599999
1077,187196,205748,108487,501431,187196,205748,108487,501431,1002862,277274.8818
5068,97241,104492,326689,528422,97241,104492,326689,528422,1056844,
7946,9025,1089,1037,11151,9025,1089,1037,11151,22302,
5262,6651,6839,16922,30412,6651,6839,16922,30412,60824,
5476,10564,13555,30112,54231,10564,13555,30112,54231,108462,
4689,7769,11075,7261,26105,7769,11075,7261,26105,52210,
1904,29442,55585,14599,99626,29442,55585,14599,99626,199252,4939.9645
6020,106829,84630,290936,482395,106829,84630,290936,482395,964790,
8725,31600,31350,0,62950,31600,31350,0,62950,125900,
7451,119056,95272,103997,318325,119056,95272,103997,318325,636650,
5310,6287,4313,11141,21741,6287,4313,11141,21741,43482,
5786,0,1763,0,1763,0,1763,0,1763,3526,
4641,23466,28168,34191,85825,23466,28168,34191,85825,171650,
2258,107311,191734,108807,407852,107311,191734,108807,407852,815704,
6003,191396,189399,287566,668361,191396,189399,287566,668361,1336722,
3219,45608,29936,50923,126467,45608,29936,50923,126467,252934,
4533,46166,62704,70268,179138,46166,62704,70268,179138,358276,
5021,10797,10731,34702,56230,10797,10731,34702,56230,112460,
2281,198529,40985,118231,357745,198529,40985,118231,357745,715490,41907.9452
5122,402388,686129,1464047,2552564,402388,686129,1464047,2552564,5105128,892230.4369
2259,15490,27323,13190,56003,15490,27323,13190,56003,112006,
2247,196490,227496,169119,593105,196490,227496,169119,593105,1186210,
5071,35902,65235,91331,192468,35902,65235,91331,192468,384936,37809.8194
7273,17990,33115,8381,59486,17990,33115,8381,59486,118972,
7274,6000,4853,45,10898,6000,4853,45,10898,21796,
8309,60021,34221,86425,180667,60021,34221,86425,180667,361334,
2157,55863,1335,2084,59282,55863,1335,2084,59282,118564,
5526,15163,18655,50209,84027,15163,18655,50209,84027,168054,
2090,39702,170991,7690,218383,39702,170991,7690,218383,436766,193138.5493
3115,427136,1974897,711206,3113239,427136,1974897,711206,3113239,6226478,271027.795599999
5602,60437,62825,110635,233897,60437,62825,110635,233897,467794,
5377,113422,217118,444282,774822,113422,217118,444282,774822,1549644,
3087,2710483,8657729,5486424,16854636,2710483,8657729,5486424,16854636,33709272,2806719.3719
5224,94213,170416,300883,565512,94213,170416,300883,565512,1131024,110279.598
2387,22015,12253,11566,45834,22015,12253,11566,45834,91668,
3427,27534,220759,29357,277650,27534,220759,29357,277650,555300,
9657,47734,35678,33003,116415,47734,35678,33003,116415,232830,
9683,587596,434174,798510,1820280,587596,434174,798510,1820280,3640560,112625.8591
9664,8271,9126,7817,25214,8271,9126,7817,25214,50428,
6021,152365,180704,497937,831006,152365,180704,497937,831006,1662012,
3036,45214,72664,88885,206763,45214,72664,88885,206763,413526,
8479,25846,20500,18463,64809,25846,20500,18463,64809,129618,
4250,1074,869,0,1943,1074,869,0,1943,3886,
3524,8455,63212,21352,93019,8455,63212,21352,93019,186038,92486.4528
2402,14682,32058,11095,57835,14682,32058,11095,57835,115670,
1561,6383,4073,6822,17278,6383,4073,6822,17278,34556,
5882,30462,38350,26152,94964,30462,38350,26152,94964,189928,
3246,14421,14664,9775,38860,14421,14664,9775,38860,77720,
9917,429793,371634,445688,1247115,429793,371634,445688,1247115,2494230,435054.315
2032,1883,549,936,3368,1883,549,936,3368,6736,
3213,18321,5331,10059,33711,18321,5331,10059,33711,67422,
2916,4893,10294,7184,22371,4893,10294,7184,22371,44742,
9775,42509,36331,122235,201075,42509,36331,122235,201075,402150,
1687,983,51,344,1378,983,51,344,1378,2756,
5423,352468,440354,843273,1636095,352468,440354,843273,1636095,3272190,693247.691899999
7685,257,23,670,950,257,23,670,950,1900,
2403,6610,16694,6125,29429,6610,16694,6125,29429,58858,
4140,31652,15814,18592,66058,31652,15814,18592,66058,132116,
4101,10379,5379,31,15789,10379,5379,31,15789,31578,
