NLC,Entries Full,Entries Reduced,Entries Season,Entries Total,Exits Full,Exits Reduced,Exits Season,Exits Total,0607        Entries & Exits," 0607 Interchanges"
5933,13253,10455,18701,42409,13603,10579,18701,42883,85292,0
6355,2260,227,124,2611,2407,209,124,2740,5351,0
3333,241584,613207,396927,1251718,254744,612103,396927,1263774,2515492,136858
6228,353,30,45,428,331,34,45,410,838,0
2800,8973,19023,8989,36985,9064,20462,8989,38515,75500,0
6686,48666,56379,23082,128127,50840,56429,23082,130351,258478,3094
5437,146744,197002,728214,1071960,142454,196925,728214,1067593,2139553,0
5085,35287,47257,169120,251664,31543,47617,169120,248280,499944,0
5609,41430,48381,199505,289316,55473,48387,199505,303365,592681,0
1900,32485,20196,19885,72566,31158,20289,19885,71332,143898,0
3195,3940,2955,2283,9178,3789,3050,2283,9122,18300,0
5386,21695,27660,61566,110921,21770,27887,61566,111223,222144,0
3880,49752,39877,40956,130585,54853,39874,40956,135683,266268,0
8676,4443,864,1015,6322,4450,6734,1015,12199,18521,0
4479,1066,1524,811,3401,1606,1523,811,3940,7341,0
4355,1639,5711,670,8020,3055,5729,670,9454,17474,0
2463,485,15,26,526,605,16,26,647,1173,0
1010,34809,54708,371,89888,32966,54607,371,87944,177832,0
1322,107953,153008,117297,378258,115872,155933,117297,389102,767360,90090
3151,22140,28261,33728,84129,26910,29341,33728,89979,174108,0
5387,16531,30674,57476,104681,18589,30787,57476,106852,211533,0
3471,122670,313044,42892,478606,117580,312572,42892,473044,951650,61059
8727,3795,919,0,4714,4382,909,0,5291,10005,0
5572,193894,274975,690880,1159749,181706,274918,690880,1147504,2307253,143431
7521,14,21,0,35,28,22,0,50,85,0
3430,34579,103726,42685,180990,33557,107678,42685,183920,364910,0
4691,111357,227660,44348,383365,122979,230627,44348,397954,781319,13952
5837,10761,22500,9329,42590,8940,24640,9329,42909,85499,0
4110,11068,30345,10,41423,12876,30289,10,43175,84598,0
5193,14450,25861,36742,77053,21370,26151,36742,84263,161316,0
5610,54515,92847,294000,441362,53522,92983,294000,440505,881867,0
3152,60522,71542,111424,243488,61307,73244,111424,245975,489463,0
2264,18589,28288,286,47163,18170,27561,286,46017,93180,0
4523,25459,47234,890,73583,24301,46907,890,72098,145681,0
4538,1893,1671,409,3973,2433,2142,409,4984,8957,0
3153,80043,46070,117626,243739,86110,46356,117626,250092,493831,0
6949,22837,20469,73760,117066,21553,20573,73760,115886,232952,0
7203,21204,67553,13463,102220,22074,68517,13463,104054,206274,0
8191,20900,34753,17941,73594,22121,34604,17941,74666,148260,0
7976,76992,86899,40310,204201,74883,86965,40310,202158,406359,68129
6530,38841,58587,25867,123295,42008,58752,25867,126627,249922,758
6531,0,18,0,18,43,18,0,61,79,0
5849,363,495,490,1348,378,504,490,1372,2720,0
9812,19564,14379,16970,50913,27536,14378,16970,58884,109797,0
6210,258,133,0,391,282,134,0,416,807,0
5388,142955,237950,806968,1187873,131686,238563,806968,1177217,2365090,0
9825,4210,2552,1661,8423,5530,2552,1661,9743,18166,0
7460,83986,90371,195893,370250,72760,90631,195893,359284,729534,0
6267,342,113,15,470,375,117,15,507,977,0
6857,10738,14825,38266,63829,12101,14921,38266,65288,129117,261842
5491,196814,376118,545079,1118011,224205,359318,545079,1128602,2246613,629230
5028,137,307,96,540,118,305,96,519,1059,0
6203,1003,7,15,1025,1072,10,15,1097,2122,0
8282,7872,14749,3629,26250,10234,14764,3629,28627,54877,0
8677,9684,6848,0,16532,9342,7032,0,16374,32906,0
7356,8958,2447,1749,13154,8399,2453,1749,12601,25755,0
7462,109264,110002,165648,384914,100184,109918,165648,375750,760664,2999
1035,25305,38059,2789,66153,23735,38004,2789,64528,130681,0
3154,44717,47773,107160,199650,45718,48720,107160,201598,401248,0
1159,23001,38782,752,62535,22537,38790,752,62079,124614,0
4025,3663,5952,2026,11641,5868,5954,2026,13848,25489,0
5798,30077,37071,36420,103568,27615,41182,36420,105217,208785,0
3474,26602,100746,7220,134568,26892,101080,7220,135192,269760,0
2677,68451,70078,27222,165751,75244,70188,27222,172654,338405,0
5573,36070,56687,144888,237645,35200,56853,144888,236941,474586,0
3897,6016,11371,2822,20209,12431,11364,2822,26617,46826,0
5229,342763,570198,1156032,2068993,328598,561831,1156032,2046461,4115454,542392
4271,5451,7542,2706,15699,4979,7535,2706,15220,30919,0
4432,141,380,10,531,193,383,10,586,1117,0
3882,9539,19406,11223,40168,14110,19425,11223,44758,84926,0
5389,74426,89026,370250,533702,57879,90534,370250,518663,1052365,0
5758,18363,49678,9026,77067,18358,51702,9026,79086,156153,0
3434,21253,115995,15237,152485,21450,118348,15237,155035,307520,356
3432,13457,17863,37044,68364,14425,19739,37044,71208,139572,0
3558,35172,161116,18172,214460,35797,164971,18172,218940,433400,0
6951,577804,405858,696947,1680609,531453,407028,696947,1635428,3316037,108386
5921,39639,42895,56571,139105,42778,44088,56571,143437,282542,0
2283,33877,61048,4422,99347,37630,61026,4422,103078,202425,0
2969,9351,5045,3259,17655,6962,6814,3259,17035,34690,0
3887,98761,148877,66146,313784,105116,148721,66146,319983,633767,0
3886,12237,36000,7046,55283,26497,36005,7046,69548,124831,0
3888,4370,6040,4010,14420,4285,6046,4010,14341,28761,0
3889,67535,124059,65730,257324,43865,123971,65730,233566,490890,0
3891,14026,18852,13367,46245,11641,18862,13367,43870,90115,0
7225,8220,3662,3355,15237,7925,3636,3355,14916,30153,0
1393,68626,83440,121391,273457,64517,93888,121391,279796,553253,823
4276,4451,5944,761,11156,7168,5941,761,13870,25026,0
9562,100366,88308,82381,271055,120051,88316,82381,290748,561803,3876
3348,105075,123478,62195,290748,108452,123382,62195,294029,584777,2441
3540,112549,296061,27772,436382,112752,279568,27772,420092,856474,76562
8837,957,256,0,1213,827,274,0,1101,2314,0
5390,140553,111500,489606,741659,119674,113408,489606,722688,1464347,564912
5230,253706,521550,940391,1715647,249731,544535,940391,1734657,3450304,26815
6952,27010,49144,145730,221884,25987,49168,145730,220885,442769,0
1783,11079,5472,1340,17891,12011,5565,1340,18916,36807,0
5574,387588,772180,1281731,2441499,408476,770615,1281731,2460822,4902321,422213
3155,121278,223771,262125,607174,117573,221885,262125,601583,1208757,421370
2439,780,920,207,1907,733,931,207,1871,3778,0
3817,11188,3397,11623,26208,11352,3386,11623,26361,52569,0
4357,83,159,191,433,188,172,191,551,984,0
8728,2,2,0,4,11,2,0,13,17,0
4518,19855,11436,650,31941,19213,11428,650,31291,63232,4558
4433,13745,19291,16490,49526,14443,19282,16490,50215,99741,0
5334,21350,31667,77456,130473,24737,30691,77456,132884,263357,4896
9776,116059,79481,110604,306144,119372,79478,110604,309454,615598,0
6211,2309,1187,679,4175,2781,1191,679,4651,8826,0
8261,1540,72,749,2361,1608,67,749,2424,4785,0
2010,28792,32996,11061,72849,30372,33162,11061,74595,147444,0
5826,1003,4634,398,6035,967,5164,398,6529,12564,0
4504,185729,399977,16809,602515,173648,397819,16809,588276,1190791,0
9373,49768,34678,38237,122683,52009,37803,38237,128049,250732,0
2364,5575,2184,340,8099,6179,2178,340,8697,16796,0
7464,224470,280426,771057,1275953,211677,279796,771057,1262530,2538483,337136
5613,12412,10336,46390,69138,11990,10352,46390,68732,137870,0
1524,7638,14212,80150,102000,9663,14277,80150,104090,206090,0
8838,2500,1249,0,3749,2522,1258,0,3780,7529,13
5391,44114,65505,185073,294692,46702,65923,185073,297698,592390,6
2141,4488,1489,280,6257,4930,1509,280,6719,12976,0
5967,5909,8168,2327,16404,6647,8366,2327,17340,33744,25722
2938,25577,50247,23417,99241,21091,54122,23417,98630,197871,0
1342,27926,19127,5192,52245,29776,19492,5192,54460,106705,0
2440,3402,1916,3407,8725,3561,1931,3407,8899,17624,0
5597,461584,907235,3900420,5269239,393872,904979,3900420,5199271,10468510,0
5676,73645,85493,68687,227825,71132,85201,68687,225020,452845,77870
5392,33071,49550,222357,304978,33840,49616,222357,305813,610791,0
5231,24437,59433,121152,205022,24328,62859,121152,208339,413361,0
6268,6478,3239,21965,31682,8716,3255,21965,33936,65618,0
8584,111,165,18,294,255,202,18,475,769,61295
8591,406899,464240,61528,932667,416506,467280,61528,945314,1877981,73025
2612,24501,37348,17291,79140,19333,41007,17291,77631,156771,0
2154,75464,74453,529,150446,79107,74456,529,154092,304538,0
2265,67694,60261,1018,128973,64106,60267,1018,125391,254364,0
5394,125959,192358,647313,965630,116303,192223,647313,955839,1921469,0
9365,29044,12351,23955,65350,30463,16051,23955,70469,135819,0
5041,23726,36276,64237,124239,28335,37733,64237,130305,254544,0
1216,98438,189129,4523,292090,97566,189149,4523,291238,583328,14691
2665,29984,16198,12872,59054,31745,16400,12872,61017,120071,0
6823,82555,60806,207210,350571,86131,61444,207210,354785,705356,0
6953,99371,235666,857445,1192482,73040,234076,857445,1164561,2357043,0
7407,5666,4007,20245,29918,8243,4114,20245,32602,62520,0
2251,28972,26691,779,56442,29348,26645,779,56772,113214,0
6858,9562,30036,20088,59686,7817,30346,20088,58251,117937,0
5575,262577,298431,525950,1086958,267518,297022,525950,1090490,2177448,0
5639,8087,8277,11571,27935,5762,11273,11571,28606,56541,0
5395,133473,128863,434986,697322,115891,128937,434986,679814,1377136,0
5372,20892,11366,52040,84298,16284,11408,52040,79732,164030,0
5576,158060,147711,554279,860050,161799,148350,554279,864428,1724478,0
7408,4720,11359,72906,88985,6334,11493,72906,90733,179718,0
5264,6192,4226,11027,21445,7110,4248,11027,22385,43830,0
6824,108900,100153,206924,415977,106887,100456,206924,414267,830244,0
5959,40427,82239,24414,147080,37701,86067,24414,148182,295262,0
3158,6100,8293,15025,29418,7428,9295,15025,31748,61166,0
5505,41808,82876,22880,147564,46647,84356,22880,153883,301447,9723
5316,970,696,2981,4647,1134,661,2981,4776,9423,0
2384,150092,220690,39553,410335,164257,216336,39553,420146,830481,261752
2390,193899,209479,75666,479044,204470,209563,75666,489699,968743,85697
4600,65429,83296,30831,179556,70689,84998,30831,186518,366074,0
8530,50700,113297,29907,193904,48671,114147,29907,192725,386629,0
1121,10223,2424,6330,18977,11505,2512,6330,20347,39324,0
7079,26707,28623,53912,109242,33385,30742,53912,118039,227281,0
5241,6935,6755,10990,24680,8984,6983,10990,26957,51637,0
2133,149847,173384,1954,325185,168989,173288,1954,344231,669416,0
1455,63825,104101,81887,249813,60575,104136,81887,246598,496411,0
1402,485693,897982,833906,2217581,509048,897593,833907,2240548,4458129,566815
1403,7372,7156,26043,40571,7307,8572,26043,41922,82493,0
7057,9893,18981,15197,44071,12037,19945,15197,47179,91250,0
6095,11365,9660,31139,52164,12426,11837,31139,55402,107566,0
3796,3966,4234,2471,10671,4325,4240,2471,11036,21707,0
8589,47935,42658,2949,93542,48546,42890,2949,94385,187927,0
1357,101,21,0,122,122,24,0,146,268,0
6859,1550,2317,3333,7200,4153,2497,3333,9983,17183,0
8509,11005,9075,6583,26663,11693,10495,6583,28771,55434,0
6073,17904,12683,33055,63642,22918,15319,33055,71292,134934,0
5128,132228,145554,746018,1023800,118208,145866,746018,1010092,2033892,0
1940,76826,139091,220790,436707,84523,139878,220790,445191,881898,115
4690,86368,57584,38009,181961,86006,59051,38009,183066,365027,0
4434,9942,26630,1166,37738,12067,27234,1166,40467,78205,0
6183,261001,321094,577951,1160046,268606,315601,577951,1162158,2322204,87320
6096,50645,58556,102645,211846,54069,59604,102645,216318,428164,0
1347,13590,21471,6333,41394,13359,21432,6333,41124,82518,0
1423,44142,119858,212532,376532,42282,119552,212532,374366,750898,0
1509,13403,51412,21494,86309,22700,51689,21494,95883,182192,0
9673,42473,21282,18164,81919,45608,21255,18164,85027,166946,0
1466,43830,60427,96773,201030,45205,60666,96773,202644,403674,0
2681,912,514,5,1431,894,518,5,1417,2848,0
2266,7350,6759,261,14370,6529,6924,261,13714,28084,0
8875,58336,65114,136232,259682,54615,68252,136232,259099,518781,0
5684,112389,129040,238993,480422,116526,128531,238993,484050,964472,0
9250,20444,14913,11960,47317,21593,15671,11960,49224,96541,0
5411,223045,305772,936810,1465627,201919,306365,936810,1445094,2910721,84967
3174,90739,184900,378634,654273,97733,190207,378634,666574,1320847,0
5086,66053,92290,262977,421320,58039,92402,262977,413418,834738,0
3188,48130,83404,407079,538613,48103,85159,407079,540341,1078954,250
7474,89327,57432,483608,630367,107819,57909,483608,649336,1279703,138198
1421,92611,139787,725130,957528,74639,139641,725130,939410,1896938,88630
1525,217157,272446,1071057,1560660,137809,279626,1071057,1488492,3049152,138583
7466,45523,22799,101841,170163,47791,22806,101841,172438,342601,0
9564,31904,30005,22077,83986,37660,30016,22077,89753,173739,0
2201,96812,107023,1555,205390,81541,107112,1555,190208,395598,0
5129,56748,92899,170076,319723,57898,97481,170076,325455,645178,0
5438,98092,111461,504063,713616,92306,111780,504063,708149,1421765,17272
3059,19237,19217,40614,79068,23456,19429,40614,83499,162567,326
7329,5627,1707,647,7981,7198,1700,647,9545,17526,0
5242,8900,14319,10600,33819,12783,14050,10600,37433,71252,0
5293,19140,13326,63253,95719,17764,13509,63253,94526,190245,238
5054,53481,77362,324555,455398,41638,82329,324555,448522,903920,0
5278,42599,99945,122776,265320,41316,99906,122776,263998,529318,0
5712,46940,79259,30255,156454,51018,79900,30255,161173,317627,145361
7476,121564,133611,232847,488022,123501,134022,232847,490370,978392,0
5151,64934,71362,306764,443060,50577,71461,306764,428802,871862,0
5030,3274,6152,11458,20884,3922,5976,11458,21356,42240,0
9231,5243,2226,1969,9438,5263,2245,1969,9477,18915,0
7226,2046,1396,619,4061,2389,1392,619,4400,8461,1683
9998,120622,94778,89639,305039,125923,94781,89639,310343,615382,30727
5195,13898,20722,68752,103372,15379,20423,68752,104554,207926,0
2619,14179,32677,11943,58799,12187,35529,11943,59659,118458,0
3388,9589,3119,4285,16993,9326,3206,4285,16817,33810,0
3391,105898,229064,93942,428904,104746,230185,93942,428873,857777,4332
7572,2981,2585,306,5872,3099,2585,306,5990,11862,0
5577,301454,228370,499836,1029660,320353,227496,499836,1047685,2077345,417198
5965,63928,232360,18864,315152,58466,230174,18864,307504,622656,2082
2772,10561,22532,9317,42410,10673,22571,9317,42561,84971,0
2736,17379,8772,3646,29797,19487,8892,3646,32025,61822,0
1585,3302,3291,286,6879,3439,3292,286,7017,13896,0
9753,44560,34347,28052,106959,49608,34348,28052,112008,218967,3611
5759,7963,11924,2841,22728,9396,11993,2841,24230,46958,0
9665,7624,6924,1254,15802,8839,6924,1254,17017,32819,0
2161,30726,37735,1756,70217,28183,35519,1756,65458,135675,0
8184,11406,19911,32454,63771,11401,19802,32454,63657,127428,0
3896,1005,1178,683,2866,1158,1179,683,3020,5886,0
5527,16364,20455,64487,101306,16210,22900,64487,103597,204903,0
1348,11815,17829,12089,41733,13731,17937,12089,43757,85490,0
6956,26854,92692,163068,282614,33932,92792,163068,289792,572406,0
6846,643,1299,7262,9204,2162,1340,7262,10764,19968,0
9777,58698,36472,38922,134092,64132,36468,38922,139522,273614,0
2048,48717,36444,10012,95173,49282,36789,10012,96083,191256,0
4111,9290,11186,1088,21564,9480,11240,1088,21808,43372,1384
8130,377,8,232,617,896,8,232,1136,1753,0
4539,4145,4435,245,8825,9588,4863,245,14696,23521,0
5196,49079,110691,224442,384212,55537,109525,224442,389504,773716,0
7187,3759,2416,4803,10978,3884,2483,4803,11170,22148,0
7047,28164,31812,86695,146671,28760,32408,86695,147863,294534,0
5611,103089,140153,370160,613402,94124,140158,370160,604442,1217844,0
6551,3706,5667,611,9984,3321,5669,611,9601,19585,0
5396,26115,34529,95611,156255,23923,34771,95611,154305,310560,0
5439,9264,10069,24063,43396,8594,10158,24063,42815,86211,0
8680,4514,5469,0,9983,3933,3405,0,7338,17321,0
6891,156437,194491,570568,921496,162348,193902,570568,926818,1848314,231101
7227,4933,4583,2948,12464,5215,4576,2948,12739,25203,0
7695,1158,42,1611,2811,1063,38,1611,2712,5523,0
2391,61573,48351,18991,128915,68148,48580,18991,135719,264634,0
4528,28786,31262,878,60926,26516,31141,878,58535,119461,0
2363,92568,157604,21370,271542,97748,153653,21370,272771,544313,331395
2406,161053,417064,68774,646891,162717,406646,68774,638137,1285028,73883
2098,17034,1957,2474,21465,19337,1962,2474,23773,45238,0
3965,2271,2551,959,5781,2159,2550,959,5668,11449,0
1457,112858,121609,502426,736893,113123,120192,502426,735741,1472634,241551
9781,36916,26161,46486,109563,42335,26110,46486,114931,224494,0
1905,3884,2569,889,7342,3817,2657,889,7363,14705,0
4568,3490,2007,660,6157,6444,2186,660,9290,15447,0
2774,107528,94093,49648,251269,104005,94472,49648,248125,499394,20521
1056,4729,2452,10818,17999,5920,2549,10818,19287,37286,0
5578,1057252,1582365,5325029,7964646,1062099,1583307,5325029,7970435,15935081,641422
5612,16354,33098,145587,195039,17892,33365,145587,196844,391883,0
5042,82,207,505,794,106,219,505,830,1624,0
5924,315335,658204,763611,1737150,306549,658036,763611,1728196,3465346,90405
5528,28864,38679,80636,148179,28254,40463,80636,149353,297532,0
6024,75671,110483,410691,596845,74225,110492,410691,595408,1192253,0
1978,33451,96333,10250,140034,30645,95622,10250,136517,276551,0
3175,158583,351175,200923,710681,161478,350247,200923,712648,1423329,27287
5672,146870,304966,105476,557312,146561,304297,105476,556334,1113646,40800
5697,53430,65291,78762,197483,52291,66587,78762,197640,395123,0
5698,48445,33181,56712,138338,46181,33680,56712,136573,274911,0
2269,11707,25363,1705,38775,12393,25648,1705,39746,78521,0
9694,47426,32900,41506,121832,50014,32902,41506,124422,246254,0
6844,154815,243175,774633,1172623,145545,249817,774633,1169995,2342618,117064
5640,21957,19571,52297,93825,25790,20060,52297,98147,191972,0
1011,8913,28130,76,37119,12051,28105,76,40232,77351,0
5341,31872,60185,133313,225370,31546,61026,133313,225885,451255,24467
6860,21191,51317,93023,165531,20102,52138,93023,165263,330794,970
1539,3797,8881,6441,19119,3901,9658,6441,20000,39119,0
5685,806140,1081124,1471538,3358802,849086,1051842,1471538,3372466,6731268,1393834
5696,259440,379820,339031,978291,243326,389876,339031,972233,1950524,114534
5440,21416,25771,69124,116311,24599,25759,69124,119482,235793,0
1218,339121,777332,91232,1207685,332996,768042,91232,1192270,2399955,274877
1364,16087,26788,99920,142795,16747,28350,99920,145017,287812,0
6688,23742,30366,5702,59810,31294,30407,5702,67403,127213,0
4536,2010,1586,2396,5992,2751,2605,2396,7752,13744,0
6954,45618,69583,213096,328297,42853,69570,213096,325519,653816,0
7228,15862,23002,7535,46399,15646,27885,7535,51066,97465,0
7467,5298,9824,71584,86706,5635,9846,71584,87065,173771,0
9639,8040,5981,3446,17467,7865,5980,3446,17291,34758,0
6732,3652,2124,1429,7205,3914,2124,1429,7467,14672,0
8578,54756,27343,19381,101480,48738,27124,19381,95243,196723,0
2835,5143,6972,2637,14752,3808,7613,2637,14058,28810,0
5441,21111,23647,128902,173660,18025,23814,128902,170741,344401,0
2773,13056,21469,17916,52441,11120,23705,17916,52741,105182,0
5960,22910,40929,10309,74148,24839,41896,10309,77044,151192,0
5925,17733,10303,16033,44069,18110,10672,16033,44815,88884,0
5152,235969,327806,804008,1367783,187170,327872,804008,1319050,2686833,0
5153,24385,25060,130918,180363,32492,25418,130918,188828,369191,0
4540,1594,961,1224,3779,2050,1158,1224,4432,8211,0
4893,217062,239401,184239,640702,210500,237944,184239,632683,1273385,110528
5579,158254,250049,944800,1353103,140434,249943,944800,1335177,2688280,0
4891,121278,110869,70111,302258,110204,110183,70111,290498,592756,82299
2040,35757,21332,9143,66232,36853,21207,9143,67203,133435,0
6574,88289,87593,38475,214357,85950,87700,38475,212125,426482,17030
3390,31819,16644,11236,59699,30706,16758,11236,58700,118399,0
5686,14464,7111,57885,79460,14730,7017,57885,79632,159092,0
7326,4490,901,842,6233,7242,909,842,8993,15226,0
5279,190250,570427,376565,1137242,201526,563562,376565,1141653,2278895,164358
6907,1780,2267,6884,10931,2224,2355,6884,11463,22394,0
5673,6538,5560,12264,24362,13636,5657,12264,31557,55919,0
1350,1365,2209,227,3801,1550,2205,227,3982,7783,0
8123,166,76,122,364,132,73,122,327,691,0
4486,4033,4490,267,8790,6441,4959,267,11667,20457,0
4487,107234,102304,10917,220455,102622,102474,10917,216013,436468,7777
5031,14776,24063,35567,74406,18631,23943,35567,78141,152547,0
7514,13232,25390,6476,45098,16734,25385,6476,48595,93693,0
1138,45715,61766,4549,112030,45534,61779,4549,111862,223892,0
7383,24085,21378,9403,54866,24021,21320,9403,54744,109610,0
4532,6110,6638,2549,15297,6207,7314,2549,16070,31367,0
5232,3429,4452,6050,13931,5140,4809,6050,15999,29930,0
4537,38641,41054,1106,80801,38436,41134,1106,80676,161477,0
7917,24396,19499,3447,47342,28715,20460,3447,52622,99964,0
3380,44487,26718,27004,98209,46324,27050,27004,100378,198587,0
3392,55496,48835,36766,141097,55724,49687,36766,142177,283274,0
5827,1473,1565,675,3713,1569,1744,675,3988,7701,0
5838,22883,67919,5835,96637,20838,71488,5835,98161,194798,0
5856,15087,33350,2509,50946,15812,33376,2509,51697,102643,0
5857,1045,1992,266,3303,1106,1990,266,3362,6665,0
3818,1767,2025,673,4465,1938,2025,673,4636,9101,0
9990,23022,16897,13744,53663,25946,16899,13744,56589,110252,0
8263,773848,1860390,557464,3191702,746911,1867310,557464,3171685,6363387,917777
1351,1615,1243,147,3005,1498,1235,147,2880,5885,0
4026,27743,43014,38748,109505,30379,42987,38748,112114,221619,0
3871,8188,13347,2544,24079,9446,13365,2544,25355,49434,0
