" NLC Code"," Entries Standard"," Entries Reduced"," Entries Season",Total Entries," Exits Standard"," Exits Reduced"," Exits Season",Total Exits," All Entries & Exits 0405",Interchanges
5425,41893.2886,24547.138,70495.685,136936.1116,46440.3442,24718.138,70495.685,141654.1672,278590,
7047,28467,28305,82043.675,138815.675,29203,28415,82043.675,139661.675,278477,
4878,76714,29212,28971.335,134897.335,84956,29568,28971.335,143495.335,278393,63428
7055,31773,69359,36026.49,137158.49,35017,69542,36026.49,140585.49,277744,
9608,41585,32258,58327.285,132170.285,54686,32255,58327.285,145268.285,277439,
9861,47456,52511,36027.1,135994.1,51706,52511,36027.1,140244.1,276238,
9868,57711,55000,21939.65,134650.65,64512,55002,21939.65,141453.65,276104,
2768,42702,72286,24706.085,139694.085,35484,75802,24706.085,135992.085,275686,631
9895,67088,50312,19445.38,136845.38,68848,50309,19445.38,138602.38,275448,11208
3534,49543,83971,2818.525,136332.525,52157,83748,2818.525,138723.525,275056,
2257,52952,52716,31223.38,136891.38,52712,53612,31223.38,137547.38,274439,17527
7453,44223,19947,72185.17,136355.17,44577,20159,72185.17,136921.17,273276,
9716,50326,36310,48370.275,135006.275,53224,36310,48370.275,137904.275,272911,
2249,61486,64434,636.57,126556.57,80369,64447,636.57,145452.57,272009,71953
1111,65310,69415,2495.57,137220.57,62761,69428,2495.57,134684.57,271905,
5959,40895,70996,22994.065,134885.065,40737,71514,22994.065,135245.065,270130,
4740,36243,71175,24771.015,132189.015,40693,71821,24771.015,137285.015,269474,122
8905,65979,46210,19905.625,132094.625,70258,47005,19905.625,137168.625,269263,
5928,47846,49958,34624.115,132428.115,51664,50429,34624.115,136717.115,269145,
4771,36246,72804,23523.255,132573.255,38714,73291,23523.255,135528.255,268102,0
1041,66139,58093,7205.095,131437.095,70467,58125,7205.095,135797.095,267234,
7166,32513,60973,38714.815,132200.815,33072,62176,38714.815,133962.815,266164,44
9397,7216,56104,66177.365,129497.365,7698,62769,66177.365,136644.365,266142,
9767,48462,40182,39428.525,128072.525,58295,40182,39428.525,137905.525,265978,
2151,53248,70942,377.12,124567.12,68959,70930,377.12,140266.12,264833,
5592,33102.6706,26174.0768,65290.63449,124567.38189,48091.2594,26488.0768,65290.63449,139869.97069,264437,
5642,33421,34139,65482.655,133042.655,31312,34205,65482.655,130999.655,264042,5102
3844,47319,41332,41784,130435,50105,41374,41784,133263,263698,
5366,28810,19945,83469.75,132224.75,27783,19939,83469.75,131191.75,263417,
2218,59539,59643,1011.195,120193.195,81353,59632,1011.195,141996.195,262189,
5591,27873,24101,78580.705,130554.705,27915,24137,78580.705,130632.705,261187,
2258,63025,64309,2330.955,129664.955,64539,64336,2330.955,131205.955,260871,
2090,34619,89680,4856.26,129155.26,35500,90054,4856.26,130410.26,259566,78000
5893,36681,28767,62907.85,128355.85,37557,29423,62907.85,129887.85,258244,
9710,50296,42095,37261.475,129652.475,48605,42109,37261.475,127975.475,257628,
5717,26588,79667,20701.285,126956.285,28643,80055,20701.285,129399.285,256356,6119
6972,38506.3685,35769.8065,54521.97135,128798.14635,37010.2401,35839.8065,54521.97135,127372.01795,256170,
9894,52306,32635,42350.47,127291.47,53396,32638,42350.47,128384.47,255676,
5026,21097,28675,77532.8,127304.8,21887,28620,77532.8,128039.8,255345,
5059,25768.128,16648.5634,84801.0381,127217.7295,26267.0574,16758.5634,84801.0381,127826.6589,255044,
5154,21561.145,17150,84142.52699,122853.67199,30155.145,17350,84142.52699,131647.67199,254501,2954
5587,26925.0652,28025.2258,73527.40431,128477.69531,24527.434,27965.2258,73527.40431,126020.06411,254498,
3341,48521,50876,27440.41,126837.41,49128,50948,27440.41,127516.41,254354,
9543,46528,42256,34070.535,122854.535,54746,42343,34070.535,131159.535,254014,
3018,29995,43389,53341.995,126725.995,30800,42919,53341.995,127060.995,253787,57114
9777,54958,34464,34149.3,123571.3,61422,34463,34149.3,130034.3,253606,
8355,44546,69015,14236.335,127797.335,41562,69648,14236.335,125446.335,253244,
5668,37323,42019,46068.595,125410.595,39595,42082,46068.595,127745.595,253156,
1978,29147,93716,5448.49,128311.49,25227,92986,5448.49,123661.49,251973,
2145,57271,66851,226.125,124348.125,60538,66845,226.125,127609.125,251957,17840
3905,43498,51611,35055.94,130164.94,34872,51595,35055.94,121522.94,251688,
2352,59933,62595,720.91,123248.91,65068,62603,720.91,128391.91,251641,
5257,39800,37469,46560.85,123829.85,43022,37858,46560.85,127440.85,251271,
5628,32267,44077,46685.445,123029.445,36238,45276,46685.445,128199.445,251229,
2861,39000,49189,35896.72,124085.72,30724,60142,35896.72,126762.72,250848,
5583,47679.6199,32251.6766,44306.38506,124237.68156,49250.8808,32587.7124,44306.38506,126144.97826,250383,
2355,51354,68984,1078.14,121416.14,58047,69026,1078.14,128151.14,249567,
5441,16843.0441,17273,91106.42029,125222.46439,14494.2205,17441,91106.42029,123041.64079,248264,
1437,39302.9391,27151.0411,59292.78615,125746.76635,36160.7094,26941.2849,59292.78615,122394.78045,248142,
2521,36994,72396,13630.68,123020.68,38816,72512,13630.68,124958.68,247979,
5378,21312.5732,23903.6211,73691.39852,118907.59282,30524.2144,24292.6211,73691.39852,128508.23402,247416,34
3392,49282,38719,34606.75,122607.75,51174,38964,34606.75,124744.75,247353,
2860,31984,70787,19882.66,122653.66,26477,76937,19882.66,123296.66,245950,1825
3815,33987,40542,47145.85,121674.85,36518,40571,47145.85,124234.85,245910,
7268,45533,77801,3930.45,127264.45,48129,65970,3930.45,118029.45,245294,2857
1130,59269,58899,3446.75,121614.75,60700,58791,3446.75,122937.75,244553,
9994,56500,35494,29782.735,121776.735,57115,35500,29782.735,122397.735,244174,
5286,23236,60763,38706.795,122705.795,21139,61485,38706.795,121330.795,244037,
5024,21067,71234,28084.215,120385.215,25403,69982,28084.215,123469.215,243854,
8025,44506,55953,21719.755,122178.755,43046,55965,21719.755,120730.755,242910,936
5525,85406,11462,21876.93,118744.93,90485,11457,21876.93,123818.93,242564,
3052,25553,40766,54289.83,120608.83,26561,40777,54289.83,121627.83,242237,
5573,26253.0315,31757.2811,62330.10713,120340.41973,27274.5601,31890.2811,62330.10713,121494.94833,241835,
4303,19813,103570,407.93,123790.93,16645,100507,407.93,117559.93,241351,1431
2102,24669,88466,5723.835,118858.835,26006,90748,5723.835,122477.835,241337,
9965,53958,15646,53793.02,123397.02,47825,15652,53793.02,117270.02,240667,
3880,42656,42789,33093.005,118538.005,45582,42832,33093.005,121507.005,240045,
8214,40594,55784,18748.505,115126.505,44514,61365,18748.505,124627.505,239754,
5397,23624,25993,69990.725,119607.725,23693,26069,69990.725,119752.725,239360,
9135,37276,32436,51081.065,120793.065,34969,32468,51081.065,118518.065,239311,
8473,58568,41946,19064.21,119578.21,59508,40607,19064.21,119179.21,238757,
3389,58928,25684,34873.91,119485.91,58372,25925,34873.91,119170.91,238657,
5155,19627,15425,85977.83,121029.83,16142,15451,85977.83,117570.83,238601,
2265,62351,59486,843.415,122680.415,54649,59474,843.415,114966.415,237647,
9781,39536,29227,47993.495,116756.495,43645,29232,47993.495,120870.495,237627,
5921,35169,37076,44955.375,117200.375,37928,37527,44955.375,120410.375,237611,
8164,42530,40288,33594.375,116412.375,47137,40345,33594.375,121076.375,237489,
7098,14439,50945,53171.725,118555.725,12588,52982,53171.725,118741.725,237297,
3004,35691,47213,35420.22,118324.22,33246,49759,35420.22,118425.22,236749,
5495,18713.79,27940.67,72257.4914,118911.9514,16768.19,28689.7,72257.4914,117715.3814,236627,
2485,35302,67956,15231.83,118489.83,35310,67136,15231.83,117677.83,236168,45792
5609,25882.4607,20247.6397,64599.52291,110729.62331,39916.7676,20232.6397,64599.52291,124748.93021,235479,
5593,25573.4035,23508.6544,61156.24254,110238.30044,40513.9457,23555.6544,61156.24254,125225.84264,235464,
4606,55425,56988,4495.005,116908.005,56737,56980,4495.005,118212.005,235120,
2484,42748,68705,7536.55,118989.55,40241,68146,7536.55,115923.55,234913,
9796,48881,22422,37645.055,108948.055,65542,22420,37645.055,125607.055,234555,
2451,28995,73948,14558.585,117501.585,28517,73764,14558.585,116839.585,234341,2781
5251,18258,58944,38604.65,115806.65,19250,59623,38604.65,117477.65,233284,
5885,42173,47793,26785.52,116751.52,41934,47714,26785.52,116433.52,233185,
5331,18094,34991,61591.71,114676.71,20852,35330,61591.71,117773.71,232450,
9762,42209,34882,39595.755,116686.755,41199,34880,39595.755,115674.755,232362,
3573,46082,61018,7951.045,115051.045,48271,60996,7951.045,117218.045,232269,32745
5473,26212,39663,45350.605,111225.605,32673,42811,45350.605,120834.605,232060,6979
9503,40074,31583,38786.27,110443.27,50488,31584,38786.27,120858.27,231302,
8556,55106,35006,23431.37,113543.37,57972,34965,23431.37,116368.37,229912,
5163,15022.46,30460.2,69275.9119,114758.5719,15332.52,29896.39,69275.9119,114504.8219,229263,
9996,47453,35914,30557.285,113924.285,48504,35914,30557.285,114975.285,228900,
7039,18059,17892,78260.96,114211.96,18006,18277,78260.96,114543.96,228756,
9373,46709,30035,33522.75,110266.75,53667,30247,33522.75,117436.75,227704,
5153,22457.1622,19916,67669.6268,110042.789,29656.1622,20177,67669.6268,117502.789,227546,
1870,22451,63260,23773.435,109484.435,25787,68429,23773.435,117989.435,227474,
5432,13900.4215,15230.1403,83678.10842,112808.67022,15298.5294,15300.1403,83678.10842,114276.77812,227085,
5223,14251,25417,72954.26,112622.26,16617,24288,72954.26,113859.26,226482,
5414,15851,11902,85042.715,112795.715,16426,11890,85042.715,113358.715,226154,
6140,26766,59782,23355.3,109903.3,30922,61845,23355.3,116122.3,226026,
9702,41761,30010,39447.055,111218.055,45008,30014,39447.055,114469.055,225687,
1149,44621,62738,6305.405,113664.405,43613,62088,6305.405,112006.405,225671,
8977,28553,79068,6970.62,114591.62,30125,73829,6970.62,110924.62,225516,
2946,19284,71911,22354.315,113549.315,17376,71786,22354.315,111516.315,225066,
1042,50583,61334,1971.955,113888.955,47648,61352,1971.955,110971.955,224861,
1851,24720,62201,23551.425,110472.425,25278,65333,23551.425,114162.425,224635,
6934,32319.8456,24851.3128,54659.88155,111831.03995,32721.5224,24931.3128,54659.88155,112312.71675,224144,
9794,36947,33521,33733.285,104201.285,52055,33527,33733.285,119315.285,223517,
3325,29992,45894,33739.65,109625.65,31758,47943,33739.65,113440.65,223066,
5539,53199,17794,37524.455,108517.455,58782,17936,37524.455,114242.455,222760,25414
6216,42537,39970,27155.505,109662.505,44242,40345,27155.505,111742.505,221405,
9909,63512,31036,23440.345,117988.345,47916,31043,23440.345,102399.345,220388,
3538,50713,60947,905.4,112565.4,45848,60981,905.4,107734.4,220300,
2292,52724,42140,16705.835,111569.835,49968,41948,16705.835,108621.835,220192,10105
2198,57129,51185,4554.38,112868.38,50948,51146,4554.38,106648.38,219517,
5635,24770,41238,42772.99,108780.99,25015,42724,42772.99,110511.99,219293,
3530,45191,63087,1789.17,110067.17,44101,63056,1789.17,108946.17,219013,
2121,43765,61566,3221.045,108552.045,44649,61661,3221.045,109531.045,218083,566
7951,38768,57003,16066.005,111837.005,33167,56953,16066.005,106186.005,218023,
9372,42708,30896,33776.51,107380.51,45754,30967,33776.51,110497.51,217878,
5041,23226,28478,55575.65,107279.65,25603,29341,55575.65,110519.65,217799,
5698,37576,27821,44256.205,109653.205,35621,28172,44256.205,108049.205,217702,
5217,12621,24551,70920.01,108092.01,14857,23823,70920.01,109600.01,217692,
2391,50850,39513,15268.36,105631.36,56750,39759,15268.36,111777.36,217409,
8720,39200,49544,15997.925,104741.925,39902,56668,15997.925,112567.925,217310,
5601,28796.3111,17049.5993,52808.21133,98654.12173,48515.6144,17084.5993,52808.21133,118408.42503,217063,
2848,39990,43648,24058.07,107696.07,41653,43611,24058.07,109322.07,217018,
5500,21612,40728,44389.04,106729.04,20716,44917,44389.04,110022.04,216751,
2552,50072,46162,9338.185,105572.185,54531,46618,9338.185,110487.185,216059,
5641,29517,38792,39118.92,107427.92,22644,46509,39118.92,108271.92,215700,19141
3845,36256,37212,33167.39,106635.39,38493,37215,33167.39,108875.39,215511,
5440,19449,25462,61452.87,106363.87,22034,25628,61452.87,109114.87,215479,
2437,32747,73146,7968.86,113861.86,24785,68568,7968.86,101321.86,215184,461
8056,27343,33688,43430.065,104461.065,33587,33676,43430.065,110693.065,215154,
5312,18275,54230,34821.345,107326.345,17800,54587,34821.345,107208.345,214535,
2697,40797,43405,22404.58,106606.58,38676,46401,22404.58,107481.58,214088,
3635,26922,56751,23398.365,107071.365,26926,56447,23398.365,106771.365,213843,
5550,37449,31828,35167.605,104444.605,41630,31961,35167.605,108758.605,213203,
5226,13368,27160,65015.165,105543.165,14045,28100,65015.165,107160.165,212703,
2661,33739,52367,18897.56,105003.56,31084,56604,18897.56,106585.56,211589,
7008,41399,51206,12666.71,105271.71,45178,48352,12666.71,106196.71,211468,178
9721,41318,42302,20376.02,103996.02,45222,41253,20376.02,106851.02,210847,2594
4026,22990,45779,34892.74,103661.74,25272,45772,34892.74,105936.74,209598,
3031,26375,39528,38139.655,104042.655,26729,40610,38139.655,105478.655,209521,
2833,25116,61704,17630.24,104450.24,20416,66384,17630.24,104430.24,208880,9037
4639,44709,54900,5863.275,105472.275,41124,56382,5863.275,103369.275,208842,
8212,38480,27624,33310.715,99414.715,39569,36367,33310.715,109246.715,208661,
2004,17816,601,86974.025,105391.025,15222,610,86974.025,102806.025,208197,
6274,25447,76961,2084.375,104492.375,24347,77115,2084.375,103546.375,208039,
2896,23567,67463,14847.32,105877.32,16627,70261,14847.32,101735.32,207613,
6075,18824,20471,58884.26404,98179.26404,29077.2728,20626,58884.26404,108587.53684,206767,
9789,51917,28080,23362.055,103359.055,51859,28080,23362.055,103301.055,206660,
3072,25879,39599,36520.685,101998.685,27326,40718,36520.685,104564.685,206563,
2668,65327,18602,17140.875,101069.875,69151,18810,17140.875,105101.875,206172,486
5202,16334,21491.37,60908.475,98733.845,19997,25169.54,60908.475,106075.015,204809,
4027,21745,59052,25488.445,106285.445,12703,59037,25488.445,97228.445,203514,
1364,13369,22596,65058.485,101023.485,13980,23406,65058.485,102444.485,203468,
9997,49980,25284,26669.525,101933.525,49567,25282,26669.525,101518.525,203452,1633
1997,29641,36686,34386.29,100713.29,31077,36876,34386.29,102339.29,203053,
2199,56687,44594,375.475,101656.475,56261,44587,375.475,101223.475,202880,
3474,30080,64623,5914.145,100617.145,31575,64482,5914.145,101971.145,202588,
9842,37275,30020,31332.26,98627.26,42601,29998,31332.26,103931.26,202559,
2574,32025,58377,12745.35,103147.35,27717,58798,12745.35,99260.35,202408,
5527,15380,17816,65803.99,98999.99,15935,19806,65803.99,101544.99,200545,
2584,26187,57452,17485.665,101124.665,18334,63142,17485.665,98961.665,200086,
1448,34119.0046,21891.1062,41701.34244,97711.45324,38790.7483,21857.1483,41701.34244,102349.23904,200061,
4643,28736,50035,17873.73,96644.73,33205,52284,17873.73,103362.73,200007,
5554,19415.5767,37204.1183,42054.91303,98674.60803,21358.9791,37453.1298,42054.91303,100867.02193,199542,
9554,30143,32247,32894.495,95284.495,38761,32240,32894.495,103895.495,199180,
1138,45428,50497,2797.5,98722.5,47105,50494,2797.5,100396.5,199119,
3811,31996,33421,30875.2,96292.2,37520,33445,30875.2,101840.2,198132,
7079,21596,25287,48425.73,95308.73,28339,25521,48425.73,102285.73,197594,
5263,30710,25867,41042.89,97619.89,32556,26310,41042.89,99908.89,197529,
6970,16757.4563,14071.208,65884.90164,96713.56594,20536.9191,14123.156,65884.90164,100544.97674,197259,
2254,48886,45880,1083.14,95849.14,54168,45860,1083.14,101111.14,196960,
2244,101718,35741,1754.34,139213.34,20006,35035,1754.34,56795.34,196009,
9187,26324,30362,41163.335,97849.335,26000,30482,41163.335,97645.335,195495,
2695,63083,26564,6277.715,95924.715,66110,27004,6277.715,99391.715,195316,
5725,14034,76174,6871.04,97079.04,14063,76461,6871.04,97395.04,194474,
2806,30421,46879,19467.005,96767.005,30507,47014,19467.005,96988.005,193755,0
2938,25306,50355,21524.17,97185.17,21853,53064,21524.17,96441.17,193626,
6967,29569.9903,21816.7582,48366.15282,99752.90132,23603.576,21847.7582,48366.15282,93817.48702,193570,
1904,22206,53072,19673.1,94951.1,24054,54317,19673.1,98044.1,192995,
6832,17986,17313,59761.55,95060.55,20114,17441,59761.55,97316.55,192377,
7203,18147,63609,13460.485,95216.485,18939,64232,13460.485,96631.485,191848,
5581,21670.0922,19130.7288,49933.71738,90734.53838,31866.7284,19162.7288,49933.71738,100963.17458,191698,
2903,24041,49201,23054.095,96296.095,20016,52246,23054.095,95316.095,191612,
5596,36765.9699,23255.8075,37458.87407,97480.65147,33173.4207,23294.8577,37458.87407,93927.15247,191408,
5914,36223,27163,31687.64,95073.64,36965,27193,31687.64,95845.64,190919,17628
2228,44725,46478,474.92,91677.92,52202,46423,474.92,99099.92,190778,
5798,23867,34838,35515.98,94220.98,22349,37786,35515.98,95650.98,189872,
9694,36835,27048,28993.83,92876.83,40510,27053,28993.83,96556.83,189434,
9190,26972,20053,46669.105,93694.105,28789,20160,46669.105,95618.105,189312,
9121,27191,51711,14644.4,93546.4,28989,51724,14644.4,95357.4,188904,
8057,25605,36221,32417.1,94243.1,25989,36220,32417.1,94626.1,188869,
6664,39098,44383,7970.615,91451.615,44619,43998,7970.615,96587.615,188039,
6707,25679,58557,10498.25,94734.25,24906,57308,10498.25,92712.25,187447,
1034,40824,51659,549.6,93032.6,41905,51564,549.6,94018.6,187051,
1291,35289,36108,19938.17,91335.17,39423,36227,19938.17,95588.17,186923,20702
9969,21751,20535,49271.25,91557.25,25117,20533,49271.25,94921.25,186479,
9753,37995,30359,21755.49,90109.49,43978,30360,21755.49,96093.49,186203,22039
2732,12196,15757,62883.96,90836.96,12470,18979,62883.96,94332.96,185170,
5640,20191,17572,52521.01,90284.01,23663,18104,52521.01,94288.01,184572,
5498,22109,34830,35338.58,92277.58,20614,36059,35338.58,92011.58,184289,
3738,28947,45565,16477.98,90989.98,31261,45526,16477.98,93264.98,184255,
