NLC,Entries_Full,Entries_Reduced,Entries_Season,Entries_Total,Exits_Full,Exits_Reduced,Exits_Season,Exits_Total,1415 Entries & Exits,1415 Interchanges
8668,2419,1879,20,4318,2419,1879,20,4318,8636,0
9571,14700,14687,8111,37498,14700,14687,8111,37498,74996,0
4426,40455,23118,1580,65153,40455,23118,1580,65153,130306,0
3895,29685,2868,17579,50132,29685,2868,17579,50132,100264,0
9609,14762,23642,16198,54602,14762,23642,16198,54602,109204,0
5568,314525,377172,622179,1313876,314525,377172,622179,1313876,2627752,0
5428,286217,469763,960924,1716904,286217,469763,960924,1716904,3433808,0
5460,1404,2989,1320,5713,1404,2989,1320,5713,11426,0
8528,43006,43314,38061,124381,43006,43314,38061,124381,248762,0
9358,72526,142974,59585,275085,72526,142974,59585,275085,550170,0
5636,54932,84568,66352,205852,54932,84568,66352,205852,411704,0
5429,129792,105638,179974,415404,129792,105638,179974,415404,830808,0
2455,498,462,21,981,498,462,21,981,1962,0
9189,21422,42405,16023,79850,21422,42405,16023,79850,159700,0
7895,10085,1991,3513,15589,10085,1991,3513,15589,31178,0
5601,64898,65266,108735,238899,64898,65266,108735,238899,477798,0
7308,32807,60756,26404,119967,32807,60756,26404,119967,239934,0
1422,100611,176828,109283,386722,100611,176828,109283,386722,773444,0
7996,59760,218738,57076,335574,59760,218738,57076,335574,671148,0
1069,217932,765796,448696,1432424,217932,765796,448696,1432424,2864848,3485.1824
1111,72876,112818,202998,388692,72876,112818,202998,388692,777384,0
5120,14651,13618,20735,49004,14651,13618,20735,49004,98008,0
1478,30475,30984,39168,100627,30475,30984,39168,100627,201254,0
6971,28217,69623,199399,297239,28217,69623,199399,297239,594478,0
2326,38341,49790,19682,107813,38341,49790,19682,107813,215626,0
7309,380243,1380855,274653,2035751,380243,1380855,274653,2035751,4071502,464319.3342
5376,398063,622717,911227,1932007,398063,622717,911227,1932007,3864014,1309360.7583
1826,929345,1985005,509741,3424091,929345,1985005,509741,3424091,6848182,399290.958
1077,198741,240169,130131,569041,198741,240169,130131,569041,1138082,440061.094500001
5068,136556,122296,384530,643382,136556,122296,384530,643382,1286764,0
7946,13252,1830,1173,16255,13252,1830,1173,16255,32510,0
5262,10064,11938,19403,41405,10064,11938,19403,41405,82810,0
5476,11081,14370,27364,52815,11081,14370,27364,52815,105630,0
4689,6713,14437,6055,27205,6713,14437,6055,27205,54410,0
1904,30248,56529,17600,104377,30248,56529,17600,104377,208754,4164.6793
6020,144995,101554,263148,509697,144995,101554,263148,509697,1019394,0
8725,29145,51331,4865,85341,29145,51331,4865,85341,170682,0
7451,160122,138601,77613,376336,160122,138601,77613,376336,752672,0
5310,6502,4936,10425,21863,6502,4936,10425,21863,43726,0
5786,-3,1495,0,1492,-3,1495,0,1492,2984,0
4641,24603,28055,40045,92703,24603,28055,40045,92703,185406,0
2258,90770,240512,116999,448281,90770,240512,116999,448281,896562,0
6003,284510,260573,295984,841067,284510,260573,295984,841067,1682134,0
3219,64570,36216,55687,156473,64570,36216,55687,156473,312946,0
4533,55163,72088,85107,212358,55163,72088,85107,212358,424716,0
5021,14424,17990,54718,87132,14424,17990,54718,87132,174264,0
2281,221276,513251,313637,1048164,221276,513251,313637,1048164,2096328,47637.4108
5122,486407,1058143,1462508,3007058,486407,1058143,1462508,3007058,6014116,981192.604500001
2259,14078,24060,10688,48826,14078,24060,10688,48826,97652,0
2247,163061,153043,204075,520179,163061,153043,204075,520179,1040358,0
5071,39995,73947,76794,190736,39995,73947,76794,190736,381472,47393.437
7273,17115,34812,10826,62753,17115,34812,10826,62753,125506,0
7274,7667,12990,3409,24066,7667,12990,3409,24066,48132,0
8309,75411,44607,67183,187201,75411,44607,67183,187201,374402,0
2157,41781,27591,7413,76785,41781,27591,7413,76785,153570,0
5526,14985,21515,60049,96549,14985,21515,60049,96549,193098,0
2090,43014,194270,7295,244579,43014,194270,7295,244579,489158,244503.0027
3115,462972,1990503,859002,3312477,462972,1990503,859002,3312477,6624954,225903.3723
5602,63994,64046,120014,248054,63994,64046,120014,248054,496108,0
5377,105942,220409,535353,861704,105942,220409,535353,861704,1723408,0
3087,2889020,8931866,6041456,17862342,2889020,8931866,6041456,17862342,35724684,2842655.48259999
5224,97787,177687,298350,573824,97787,177687,298350,573824,1147648,90619.3618
2387,27914,15092,20770,63776,27914,15092,20770,63776,127552,0
3427,28724,252477,34552,315753,28724,252477,34552,315753,631506,0
9657,34222,54230,93129,181581,34222,54230,93129,181581,363162,0
9683,464469,650605,930209,2045283,464469,650605,930209,2045283,4090566,171298.6598
9664,9365,14567,9660,33592,9365,14567,9660,33592,67184,0
6021,224783,228399,485820,939002,224783,228399,485820,939002,1878004,0
3036,45070,77006,93626,215702,45070,77006,93626,215702,431404,0
8479,34400,25022,18676,78098,34400,25022,18676,78098,156196,0
4250,1122,1059,0,2181,1122,1059,0,2181,4362,0
3524,8523,67995,22317,98835,8523,67995,22317,98835,197670,76986.166
2402,13749,28627,16189,58565,13749,28627,16189,58565,117130,0
1561,3118,2328,5026,10472,3118,2328,5026,10472,20944,0
5882,34975,50258,27902,113135,34975,50258,27902,113135,226270,0
3246,22985,19832,14412,57229,22985,19832,14412,57229,114458,0
9917,333463,555359,505220,1394042,333463,555359,505220,1394042,2788084,510438.190999999
2032,1979,615,1311,3905,1979,615,1311,3905,7810,0
3213,25051,6492,14727,46270,25051,6492,14727,46270,92540,0
2916,4997,9032,5620,19649,4997,9032,5620,19649,39298,0
9775,44419,56027,107543,207989,44419,56027,107543,207989,415978,0
1687,1671,90,589,2350,1671,90,589,2350,4700,0
5423,660535,933850,942655,2537040,660535,933850,942655,2537040,5074080,2934485.31399999
7685,195,14,348,557,195,14,348,557,1114,0
2403,8724,15764,7414,31902,8724,15764,7414,31902,63804,0
4140,32671,15583,24525,72779,32671,15583,24525,72779,145558,0
4101,11149,4022,5,15176,11149,4022,5,15176,30352,0
4102,17792,5661,236,23689,17792,5661,236,23689,47378,0
4129,1858,637,0,2495,1858,637,0,2495,4990,0
3863,162033,27001,109229,298263,162033,27001,109229,298263,596526,0
3851,53848,31044,34664,119556,53848,31044,34664,119556,239112,0
4021,122260,8580,103686,234526,122260,8580,103686,234526,469052,0
5072,179705,240963,388481,809149,179705,240963,388481,809149,1618298,2910.7986
5378,69980,102213,87602,259795,69980,102213,87602,259795,519590,0
4335,3741,737,0,4478,3741,737,0,4478,8956,0
6634,28967,31619,19256,79842,28967,31619,19256,79842,159684,0
1195,43374,17551,39845,100770,43374,17551,39845,100770,201540,0
2494,2681,2548,1739,6968,2681,2548,1739,6968,13936,0
3499,10823,60219,29789,100831,10823,60219,29789,100831,201662,0
3992,19691,2554,2600,24845,19691,2554,2600,24845,49690,0
4473,3136,1584,15261,19981,3136,1584,15261,19981,39962,0
2102,35133,181676,21173,237982,35133,181676,21173,237982,475964,74148.0301
3525,13772,86330,33188,133290,13772,86330,33188,133290,266580,0
4463,775,267,0,1042,775,267,0,1042,2084,0
5477,4168,6660,12346,23174,4168,6660,12346,23174,46348,0
3944,8146,1743,6859,16748,8146,1743,6859,16748,33496,0
4254,453,400,0,853,453,400,0,853,1706,0
2433,10100,689,1502,12291,10100,689,1502,12291,24582,0
3526,15374,230870,28621,274865,15374,230870,28621,274865,549730,171.6748
3528,2511,11171,4141,17823,2511,11171,4141,17823,35646,0
1128,57109,100911,183790,341810,57109,100911,183790,341810,683620,0
4887,11326,28353,7976,47655,11326,28353,7976,47655,95310,0
8805,150543,330395,57861,538799,150543,330395,57861,538799,1077598,118847.9342
6133,396133,1345084,556855,2298072,396133,1345084,556855,2298072,4596144,918693.075199996
5657,134481,248058,297802,680341,134481,248058,297802,680341,1360682,11616.0159
5123,237819,259467,661832,1159118,237819,259467,661832,1159118,2318236,0
5461,14622,27384,40558,82564,14622,27384,40558,82564,165128,0
5462,328,380,12024,12732,328,380,12024,12732,25464,0
3062,14606,50125,44577,109308,14606,50125,44577,109308,218616,0
3214,29,5,0,34,29,5,0,34,68,0
5757,12000,17588,14848,44436,12000,17588,14848,44436,88872,0
8801,10866,45138,244,56248,10866,45138,244,56248,112496,0
7452,181175,155892,218162,555229,181175,155892,218162,555229,1110458,160122.8547
2752,3860,1155,36,5051,3860,1155,36,5051,10102,0
8670,4203,2210,0,6413,4203,2210,0,6413,12826,0
5225,8959,15686,29612,54257,8959,15686,29612,54257,108514,0
2308,4201,6273,2784,13258,4201,6273,2784,13258,26516,0
5332,11067,28970,28746,68783,11067,28970,28746,68783,137566,0
5208,165354,236155,379711,781220,165354,236155,379711,781220,1562440,0
3580,120118,990271,137235,1247624,120118,990271,137235,1247624,2495248,93423.3772999998
5885,55732,66903,35016,157651,55732,66903,35016,157651,315302,0
5455,52463,274108,187044,513615,52463,274108,187044,513615,1027230,0
1078,126,3,281,410,126,3,281,410,820,0
9820,44423,51364,75980,171767,44423,51364,75980,171767,343534,0
9804,20288,33006,17770,71064,20288,33006,17770,71064,142128,0
9821,55710,81819,49939,187468,55710,81819,49939,187468,374936,0
9623,27574,41835,18386,87795,27574,41835,18386,87795,175590,0
9936,99375,158538,116200,374113,99375,158538,116200,374113,748226,0
3422,7543,43485,7248,58276,7543,43485,7248,58276,116552,0
6819,57354,93150,78690,229194,57354,93150,78690,229194,458388,0
4251,1476,1167,24,2667,1476,1167,24,2667,5334,0
8540,1213,1066,424,2703,1213,1066,424,2703,5406,2.4256
8548,40871,51507,28574,120952,40871,51507,28574,120952,241904,2322.9103
8541,10254,6751,159,17164,10254,6751,159,17164,34328,0
4023,7968,1280,1689,10937,7968,1280,1689,10937,21874,0
3850,46421,46150,55318,147889,46421,46150,55318,147889,295778,0
2459,400,437,0,837,400,437,0,837,1674,0
3744,17451,4028,7773,29252,17451,4028,7773,29252,58504,0
3904,231520,28505,139870,399895,231520,28505,139870,399895,799790,100768.1314
5883,163285,316785,137954,618024,163285,316785,137954,618024,1236048,6818.9902
8254,12569,11510,8086,32165,12569,11510,8086,32165,64330,0
9667,59081,99523,100850,259454,59081,99523,100850,259454,518908,3383.5829
2198,134220,122210,82593,339023,134220,122210,82593,339023,678046,0
4181,98579,98075,53291,249945,98579,98075,53291,249945,499890,0
5928,69769,75913,51193,196875,69769,75913,51193,196875,393750,0
3870,84161,10049,62655,156865,84161,10049,62655,156865,313730,0
4313,15238,8862,3846,27946,15238,8862,3846,27946,55892,0
8860,13443,4532,10601,28576,13443,4532,10601,28576,57152,0
5276,107593,208662,257399,573654,107593,208662,257399,573654,1147308,0
5537,218405.047076313,577842.160555005,281995.919226957,1078243.12685828,218405.047076313,577842.160555005,281995.919226957,1078243.12685828,2156486.25371655,29386.6471
5829,93,286,376,755,93,286,376,755,1510,0
5540,223440.952923687,591165.839444995,288498.080773043,1103104.87314172,223440.952923687,591165.839444995,288498.080773043,1103104.87314172,2206209.74628345,187157.5425
9958,13380,21826,13663,48869,13380,21826,13663,48869,97738,0
6022,214652,315211,395899,925762,214652,315211,395899,925762,1851524,0
2671,114351,100356,40099,254806,114351,100356,40099,254806,509612,0
2874,36784,48794,19946,105524,36784,48794,19946,105524,211048,0
1346,1198,1176,747,3121,1198,1176,747,3121,6242,0
2337,37005,68702,76259,181966,37005,68702,76259,181966,363932,0
2521,92791,58606,23245,174642,92791,58606,23245,174642,349284,0
2875,9269,10880,3425,23574,9269,10880,3425,23574,47148,0
2753,918029,1021919,338807,2278755,918029,1021919,338807,2278755,4557510,1349046.7175
5285,59902,98908,58977,217787,59902,98908,58977,217787,435574,0
9366,48435,35864,51431,135730,48435,35864,51431,135730,271460,0
9543,56317,99408,32017,187742,56317,99408,32017,187742,375484,0
9544,127511,15869,3564,146944,127511,15869,3564,146944,293888,0
9808,18598,26421,22068,67087,18598,26421,22068,67087,134174,0
3055,79039,76422,138887,294348,79039,76422,138887,294348,588696,49658.0369
7419,22909,28506,160987,212402,22909,28506,160987,212402,424804,0
7509,26810,31141,21445,79396,26810,31141,21445,79396,158792,0
5468,42820,83425,84853,211098,42820,83425,84853,211098,422196,0
7453,123051,102123,45132,270306,123051,102123,45132,270306,540612,0
5379,302378,619250,681205,1602833,302378,619250,681205,1602833,3205666,601832.6266
5430,71427,87249,166914,325590,71427,87249,166914,325590,651180,0
5603,882736,1093930,3602510,5579176,882736,1093930,3602510,5579176,11158352,0
4314,8278,11438,7450,27166,8278,11438,7450,27166,54332,0
1663,5630,349,1547,7526,5630,349,1547,7526,15052,0
4185,18620,14149,24032,56801,18620,14149,24032,56801,113602,0
3994,26400,4996,9968,41364,26400,4996,9968,41364,82728,0
5176,21796,19930,17376,59102,21796,19930,17376,59102,118204,0
9822,85055,136201,90746,312002,85055,136201,90746,312002,624004,0
1419,417112,729142,1258423,2404677,417112,729142,1258423,2404677,4809354,0
5424,241906,345956,307531,895393,241906,345956,307531,895393,1790786,0
5596,171065,167224,441286,779575,171065,167224,441286,779575,1559150,0
3531,10,687,0,697,10,687,0,697,1394,0
6242,2302,655,56,3013,2302,655,56,3013,6026,0
1546,125908,190301,283142,599351,125908,190301,283142,599351,1198702,0
3118,16639,25796,27013,69448,16639,25796,27013,69448,138896,0
3874,116836,13708,107009,237553,116836,13708,107009,237553,475106,83682.5848
2404,6067,14612,4106,24785,6067,14612,4106,24785,49570,0
7454,248827,258577,407030,914434,248827,258577,407030,914434,1828868,0
5177,128918,223657,508430,861005,128918,223657,508430,861005,1722010,0
2296,44717,84976,44739,174432,44717,84976,44739,174432,348864,0
5023,72177,251439,244621,568237,72177,251439,244621,568237,1136474,128375.1382
2734,23236,15239,17397,55872,23236,15239,17397,55872,111744,0
8834,2814,1903,0,4717,2814,1903,0,4717,9434,0
6361,698,65,447,1210,698,65,447,1210,2420,0
1999,15619,1273,775,17667,15619,1273,775,17667,35334,0
5083,32237,22604,43195,98036,32237,22604,43195,98036,196072,0
8519,5821,2839,8827,17487,5821,2839,8827,17487,34974,0
8031,297,11,0,308,297,11,0,308,616,0
6884,135558,234888,561586,932032,135558,234888,561586,932032,1864064,0
5569,500507,621782,1134620,2256909,500507,621782,1134620,2256909,4513818,234957.0356
3149,1678315,3645480,2846006,8169801,1678315,3645480,2846006,8169801,16339602,3924743.38610001
3160,53536,65063,74067,192666,53536,65063,74067,192666,385332,6411.6501
6967,112618,118218,189994,420830,112618,118218,189994,420830,841660,0
5912,8043,4367,6965,19375,8043,4367,6965,19375,38750,348.3521
7950,113526,44554,22353,180433,113526,44554,22353,180433,360866,0
7974,36239,10370,15387,61996,36239,10370,15387,61996,123992,0
2979,17924,37577,29642,85143,17924,37577,29642,85143,170286,0
2857,19,8,0,27,19,8,0,27,54,0
1208,123560,171732,135043,430335,123560,171732,135043,430335,860670,0
5478,358746,661476,754859,1775081,358746,661476,754859,1775081,3550162,1187309.4573
3247,25832,16302,10671,52805,25832,16302,10671,52805,105610,0
3530,16825,121071,33965,171861,16825,121071,33965,171861,343722,0
5431,24198,28620,85362,138180,24198,28620,85362,138180,276360,0
7316,6291,8883,7494,22668,6291,8883,7494,22668,45336,441.2293
5480,141398,182280,482847,806525,141398,182280,482847,806525,1613050,0
9867,13247,21262,24669,59178,13247,21262,24669,59178,118356,0
6511,76585,117099,34382,228066,76585,117099,34382,228066,456132,107981.369
3906,20069,2274,12260,34603,20069,2274,12260,34603,69206,0
3876,40080,23062,20924,84066,40080,23062,20924,84066,168132,0
2544,4453,1909,2135,8497,4453,1909,2135,8497,16994,0
2461,125997,107332,38849,272178,125997,107332,38849,272178,544356,0
4027,58113,6079,41397,105589,58113,6079,41397,105589,211178,0
2106,8620,1224,66,9910,8620,1224,66,9910,19820,0
2131,43967,55893,57321,157181,43967,55893,57321,157181,314362,0
5570,1413026,1848230,1622656,4883912,1413026,1848230,1622656,4883912,9767824,1877074.0247
687,188899,216421,60397,465717,188899,216421,60397,465717,931434,0
5432,34498,54453,113975,202926,34498,54453,113975,202926,405852,0
1538,2841,5235,9638,17714,2841,5235,9638,17714,35428,0
7510,5608,5664,5234,16506,5608,5664,5234,16506,33012,0
9920,32795,3620,17478,53893,32795,3620,17478,53893,107786,0
2580,17744,4689,4492,26925,17744,4689,4492,26925,53850,0
5226,17665,44756,93451,155872,17665,44756,93451,155872,311744,0
2261,28438,53031,48816,130285,28438,53031,48816,130285,260570,0
2924,103600,247171,198544,549315,103600,247171,198544,549315,1098630,8099.2796
3532,31,1124,0,1155,31,1124,0,1155,2310,0
5203,115531,279287,257555,652373,115531,279287,257555,652373,1304746,26514.7705
6885,60715,90159,199233,350107,60715,90159,199233,350107,700214,0
2189,155670,122707,78305,356682,155670,122707,78305,356682,713364,0
8671,573,188,0,761,573,188,0,761,1522,0
9921,32804,2164,18001,52969,32804,2164,18001,52969,105938,0
6353,1439,582,251,2272,1439,582,251,2272,4544,0
2444,153,215,5,373,153,215,5,373,746,0
6886,788020,1674388,2010853,4473261,788020,1674388,2010853,4473261,8946522,545593.939299999
2833,31569,59496,63565,154630,31569,59496,63565,154630,309260,12174.4229
5943,79395,93959,74137,247491,79395,93959,74137,247491,494982,0
1962,10359,4669,6907,21935,10359,4669,6907,21935,43870,0
2722,14405,1999,5184,21588,14405,1999,5184,21588,43176,1.064
2873,20599,27276,29717,77592,20599,27276,29717,77592,155184,0
9190,42877,40980,75259,159116,42877,40980,75259,159116,318232,0
6676,127068,107784,124189,359041,127068,107784,124189,359041,718082,1614.0112
1039,159538,283740,156377,599655,159538,283740,156377,599655,1199310,0
7297,2832,2777,623,6232,2832,2777,623,6232,12464,0
5658,13250,17037,25051,55338,13250,17037,25051,55338,110676,0
4606,106977,147517,206064,460558,106977,147517,206064,460558,921116,0
8835,1478,782,0,2260,1478,782,0,2260,4520,0
6829,16655,21286,33317,71258,16655,21286,33317,71258,142516,0
6090,168903,231457,296692,697052,168903,231457,296692,697052,1394104,26022.3593
4477,28221,17558,4112,49891,28221,17558,4112,49891,99782,0
2315,3081,4628,1026,8735,3081,4628,1026,8735,17470,0
1087,197816,468768,356768,1023352,197816,468768,356768,1023352,2046704,86488.2029999997
1135,23848,32845,9584,66277,23848,32845,9584,66277,132554,0
1084,21301,35701,16294,73296,21301,35701,16294,73296,146592,30693.8892
2291,95520,251764,27876,375160,95520,251764,27876,375160,750320,24330.3532
2294,56711,15801,20920,93432,56711,15801,20920,93432,186864,0
6327,25480,2631,13509,41620,25480,2631,13509,41620,83240,0
8174,1309,305,0,1614,1309,305,0,1614,3228,0
9787,115855,213754,207357,536966,115855,213754,207357,536966,1073932,0
5542,76701,29432,38654,144787,76701,29432,38654,144787,289574,0
5541,60111,36004,12915,109030,60111,36004,12915,109030,218060,165677.8407
5543,41181,7540,43741,92462,41181,7540,43741,92462,184924,0
2977,2853,7404,4663,14920,2853,7404,4663,14920,29840,0
5024,31874,122115,65004,218993,31874,122115,65004,218993,437986,0
6820,45959,58352,111790,216101,45959,58352,111790,216101,432202,0
2798,40939,35787,113226,189952,40939,35787,113226,189952,379904,0
2794,139792,201934,177133,518859,139792,201934,177133,518859,1037718,352713.1211
5380,23811,14693,27228,65732,23811,14693,27228,65732,131464,0
7318,1441,2062,1400,4903,1441,2062,1400,4903,9806,0
5663,232785,523118,225743,981646,232785,523118,225743,981646,1963292,233216.1136
8561,139873,129390,160653,429916,139873,129390,160653,429916,859832,0
3587,3615,19966,10682,34263,3615,19966,10682,34263,68526,0
7951,78981,30261,17692,126934,78981,30261,17692,126934,253868,0
9547,38346,99218,36155,173719,38346,99218,36155,173719,347438,0
8033,737,510,26,1273,737,510,26,1273,2546,0
2673,813,66,427,1306,813,66,427,1306,2612,0
8724,0,98,0,98,0,98,0,98,196,0
8358,45271,30229,62184,137684,45271,30229,62184,137684,275368,0
1261,48957,29260,24624,102841,48957,29260,24624,102841,205682,0
5433,100490,191464,320878,612832,100490,191464,320878,612832,1225664,0
2249,132504,333830,195700,662034,132504,333830,195700,662034,1324068,136658.5603
5646,17285,30394,29992,77671,17285,30394,29992,77671,155342,0
5025,8241,23086,22213,53540,8241,23086,22213,53540,107080,0
5525,68092,8657,24822,101571,68092,8657,24822,101571,203142,0
3584,124,546,211,881,124,546,211,881,1762,0
1149,76336,178643,160899,415878,76336,178643,160899,415878,831756,0
5026,20653,40268,67464,128385,20653,40268,67464,128385,256770,0
6172,60823,97859,92144,250826,60823,97859,92144,250826,501652,0
2388,28622,28437,10019,67078,28622,28437,10019,67078,134156,0
9549,4379,8720,637,13736,4379,8720,637,13736,27472,0
4270,20199,1630,8929,30758,20199,1630,8929,30758,61516,0
4108,2490,1651,0,4141,2490,1651,0,4141,8282,0
3056,10768,5285,13436,29489,10768,5285,13436,29489,58978,0
6806,64169,67482,117967,249618,64169,67482,117967,249618,499236,0
6328,19894,4053,4702,28649,19894,4053,4702,28649,57298,0
7224,16360,47913,5350,69623,16360,47913,5350,69623,139246,0
8185,118048,311014,34449,463511,118048,311014,34449,463511,927022,1087.7383
8672,125,69,0,194,125,69,0,194,388,0
9996,63522,102772,57987,224281,63522,102772,57987,224281,448562,0
6456,52244,131624,21924,205792,52244,131624,21924,205792,411584,4990.7045
3254,15320,4381,12555,32256,15320,4381,12555,32256,64512,0
5333,56987,166765,175205,398957,56987,166765,175205,398957,797914,0
2250,110127,172159,92810,375096,110127,172159,92810,375096,750192,0
7814,27459,20906,13761,62126,27459,20906,13761,62126,124252,0
8178,16828,29398,9421,55647,16828,29398,9421,55647,111294,24180.0568
2003,13883,1578,2744,18205,13883,1578,2744,18205,36410,0
8007,14554,7049,7091,28694,14554,7049,7091,28694,57388,0
3061,23658,13271,32715,69644,23658,13271,32715,69644,139288,0
8201,57908,118510,98487,274905,57908,118510,98487,274905,549810,49216.8624000001
5434,167755,233901,411712,813368,167755,233901,411712,813368,1626736,5303.406
2004,39230,475,81790,121495,39230,475,81790,121495,242990,6.7897
5179,7830,13250,12618,33698,7830,13250,12618,33698,67396,0
1105,197560,422802,595934,1216296,197560,422802,595934,1216296,2432592,0
2107,64700,9432,82,74214,64700,9432,82,74214,148428,0
6893,246623,392183,573176,1211982,246623,392183,573176,1211982,2423964,0
6931,518744,912301,788175,2219220,518744,912301,788175,2219220,4438440,12334.1503
5124,316691,679429,1072740,2068860,316691,679429,1072740,2068860,4137720,410852.3647
3205,35296,1234,75799,112329,35296,1234,75799,112329,224658,0
3679,59657,12947,46713,119317,59657,12947,46713,119317,238634,38211.3292
1082,422256,765308,148903,1336467,422256,765308,148903,1336467,2672934,0
5638,16681,15248,35871,67800,16681,15248,35871,67800,135600,0
5529,96879,26281,24189,147349,96879,26281,24189,147349,294698,0
5929,17788,20508,56865,95161,17788,20508,56865,95161,190322,0
9823,18095,33914,24354,76363,18095,33914,24354,76363,152726,0
5184,53209,83308,61468,197985,53209,83308,61468,197985,395970,0
6691,1345392,2359436,851535,4556363,1345392,2359436,851535,4556363,9112726,1007469.8666
7043,20313,34587,25060,79960,20313,34587,25060,79960,159920,0
6888,417934,513537,811915,1743386,417934,513537,811915,1743386,3486772,1617991.8579
1178,21806,9317,58131,89254,21806,9317,58131,89254,178508,0
9587,767985,1227095,221655,2216735,767985,1227095,221655,2216735,4433470,19472.0064
5186,5394,11688,4425,21507,5394,11688,4425,21507,43014,0
8448,11752,14437,10491,36680,11752,14437,10491,36680,73360,0
5605,53741,64813,102728,221282,53741,64813,102728,221282,442564,0
7044,10935,22059,19907,52901,10935,22059,19907,52901,105802,0
5835,17519,81628,8910,108057,17519,81628,8910,108057,216114,0
8257,13521,1051,7555,22127,13521,1051,7555,22127,44254,0
7319,27591,61244,9199,98034,27591,61244,9199,98034,196068,0
9903,74101,155691,123938,353730,74101,155691,123938,353730,707460,0
9552,12473,11665,20451,44589,12473,11665,20451,44589,89178,0
4619,19527,25309,20771,65607,19527,25309,20771,65607,131214,0
7893,17100,5733,2515,25348,17100,5733,2515,25348,50696,0
3150,13103,11650,21537,46290,13103,11650,21537,46290,92580,0
8347,268511,315315,304158,887984,268511,315315,304158,887984,1775968,344790.4765
7073,11,0,0,11,11,0,0,11,22,0
3009,1315,564,563,2442,1315,564,563,2442,4884,0
1595,15838,17823,3708,37369,15838,17823,3708,37369,74738,0
3206,16950,3298,5992,26240,16950,3298,5992,26240,52480,0
6570,11385,2454,3950,17789,11385,2454,3950,17789,35578,0
4526,32390,55148,77193,164731,32390,55148,77193,164731,329462,0
7455,92273,94066,163602,349941,92273,94066,163602,349941,699882,0
5930,22413,15433,22305,60151,22413,15433,22305,60151,120302,0
1024,761676,1356317,320839,2438832,761676,1356317,320839,2438832,4877664,193632.8504
5074,3538,7418,9887,20843,3538,7418,9887,20843,41686,0
5277,133831,383223,228817,745871,133831,383223,228817,745871,1491742,0
5084,188287,167421,470161,825869,188287,167421,470161,825869,1651738,1681.3467
2546,79908,29612,10778,120298,79908,29612,10778,120298,240596,16963.8294
9739,28313,42612,38375,109300,28313,42612,38375,109300,218600,0
4387,317979,452791,184859,955629,317979,452791,184859,955629,1911258,221008.622
5125,323415,425041,892014,1640470,323415,425041,892014,1640470,3280940,0
1902,18323,15376,23114,56813,18323,15376,23114,56813,113626,0
2000,3497,185,1504,5186,3497,185,1504,5186,10372,0
6782,7908,8543,3282,19733,7908,8543,3282,19733,39466,0
6972,111674,166756,165422,443852,111674,166756,165422,443852,887704,0
1968,13081,8442,8153,29676,13081,8442,8153,29676,59352,0
9988,75931,128515,128322,332768,75931,128515,128322,332768,665536,0
5187,209113,358139,464439,1031691,209113,358139,464439,1031691,2063382,545765.3209
6265,47701,117873,9993,175567,47701,117873,9993,175567,351134,0
4217,15075,2747,4854,22676,15075,2747,4854,22676,45352,0
2728,306502,129338,117178,553018,306502,129338,117178,553018,1106036,9923.9272
5154,76459,101927,174332,352718,76459,101927,174332,352718,705436,9714.5715
8450,34120,34796,35750,104666,34120,34796,35750,104666,209332,0
9236,8157,5530,2952,16639,8157,5530,2952,16639,33278,0
6362,61726,58963,35755,156444,61726,58963,35755,156444,312888,36885.7869
8179,1883,637,0,2520,1883,637,0,2520,5040,0
3172,668053,1119905,992878,2780836,668053,1119905,992878,2780836,5561672,1625495.0885
4530,16108,14958,27223,58289,16108,14958,27223,58289,116578,0
5494,3241,2374,0,5615,3241,2374,0,5615,11230,0
1114,60121,68343,160147,288611,60121,68343,160147,288611,577222,461664.446299999
1150,25420,45221,133042,203683,25420,45221,133042,203683,407366,38.3287
2660,12752,42980,16371,72103,12752,42980,16371,72103,144206,0
8036,792,6,0,798,792,6,0,798,1596,0
5189,25285,30633,41559,97477,25285,30633,41559,97477,194954,0
5185,1006,1442,963,3411,1006,1442,963,3411,6822,0
5126,3567,7688,19366,30621,3567,7688,19366,30621,61242,0
4527,189849,372251,308910,871010,189849,372251,308910,871010,1742020,29094.2797
7320,1606,2764,935,5305,1606,2764,935,5305,10610,0
1452,91654,97302,252222,441178,91654,97302,252222,441178,882356,0
7953,9284,495,1651,11430,9284,495,1651,11430,22860,0
5425,83144,97249,222633,403026,83144,97249,222633,403026,806052,0
5410,141730,143394,362047,647171,141730,143394,362047,647171,1294342,0
8355,63147,96902,49567,209616,63147,96902,49567,209616,419232,0
3138,9978,9343,4341,23662,9978,9343,4341,23662,47324,0
9318,90926,46957,141153,279036,90926,46957,141153,279036,558072,0
1451,42587,75463,217864,335914,42587,75463,217864,335914,671828,0
1453,58115,98654,21655,178424,58115,98654,21655,178424,356848,0
5292,20241,17394,59411,97046,20241,17394,59411,97046,194092,0
8142,22562,18184,24783,65529,22562,18184,24783,65529,131058,0
3057,41502,33943,14266,89711,41502,33943,14266,89711,179422,0
7404,109681,207334,206243,523258,109681,207334,206243,523258,1046516,0
1949,12427,8641,12948,34016,12427,8641,12948,34016,68032,0
3187,285617,449827,475604,1211048,285617,449827,475604,1211048,2422096,0
5922,284225,343305,198283,825813,284225,343305,198283,825813,1651626,186163.5962
